Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),PM10 (µg/m^3),PM2.5 (µg/m^3)
5/02/2012,21:00,60,0.5,55.6,0.3,25.4,77.3,,
5/02/2012,22:00,87,0.7,42.9,0.4,25.2,77.6,,
5/02/2012,23:00,117,0.4,43.6,0.2,24.9,78.1,,
6/02/2012,0:00,124,0.4,32.7,0.2,24.7,79,,
6/02/2012,1:00,140,0.4,33.3,0.2,24.5,80.1,,
6/02/2012,2:00,152,0.2,85.4,0.2,24.2,81.3,,
6/02/2012,3:00,147,0.4,46,0.2,23.9,83,,
6/02/2012,4:00,128,0.2,64.1,0.2,23.8,82.7,,
6/02/2012,5:00,269,0.3,84.2,0.2,24,82.9,,
6/02/2012,6:00,286,0.6,41.6,0.3,24.5,81.1,,
6/02/2012,7:00,280,0.7,48.9,0.5,26.4,73.8,,
6/02/2012,8:00,290,1.2,35.2,0.7,29,63.9,,
6/02/2012,9:00,297,0.9,59.2,0.7,31,58.7,,
6/02/2012,10:00,288,0.2,121.6,0.6,32.2,55.2,,
6/02/2012,11:00,137,0.6,88.9,0.8,33.3,52.6,,
6/02/2012,12:00,125,0.4,160.7,0.8,34.2,47.3,,
6/02/2012,13:00,72,0.8,96.2,1.1,34.7,50,,
6/02/2012,14:00,58,1.1,67.3,0.9,33,56.3,,
6/02/2012,15:00,96,1.3,46.5,0.8,31.7,60.3,,
6/02/2012,16:00,52,1,66.4,0.8,31.8,60.5,,
6/02/2012,17:00,20,1,179.7,0.7,30,66,,
6/02/2012,18:00,14,0.8,183,0.5,27.8,73.6,,
6/02/2012,19:00,11,0.6,179.1,0.4,26.9,76.2,,
6/02/2012,20:00,22,0.5,41.1,0.3,26.5,77.6,,
6/02/2012,21:00,16,0.4,181.3,0.3,26.2,79.2,,
6/02/2012,22:00,26,0.3,46.1,0.2,25.8,80.7,,
6/02/2012,23:00,52,0.3,54.9,0.1,25.5,82.3,,
7/02/2012,0:00,124,0.5,45.3,0.4,25.5,83.1,,
7/02/2012,1:00,125,0.8,34.8,0.5,25.4,84.3,,
7/02/2012,2:00,131,0.5,48,0.4,25.1,84.2,,
7/02/2012,3:00,126,0.8,44.6,0.5,25.1,82.3,,
7/02/2012,4:00,123,0.9,34.8,0.5,24.5,83.6,,
7/02/2012,5:00,130,0.3,58.8,0.3,24,84.9,,
7/02/2012,6:00,127,0.8,45.4,0.5,25.1,80.5,,
7/02/2012,7:00,130,1.4,33.7,0.8,27,72.7,,
7/02/2012,8:00,123,1.3,37.2,0.7,27.8,68.1,,
7/02/2012,9:00,122,1,55.1,0.7,29.6,61.4,,
7/02/2012,10:00,121,0.8,58.6,0.5,30.3,58.6,,
7/02/2012,11:00,85,1,56,0.7,30.2,59.2,,
7/02/2012,12:00,111,1.2,53.3,0.8,31.7,56.1,,
7/02/2012,13:00,91,1.2,52.3,0.8,31.7,57.3,,
7/02/2012,14:00,103,1.4,44.5,0.9,32.2,56.8,,
7/02/2012,15:00,94,1.3,46.1,0.8,30.4,61.8,18.7,7.8
7/02/2012,16:00,76,1,52.2,0.8,29.9,62.7,20.5,9
7/02/2012,17:00,302,1.3,135.7,1.7,28.4,65.3,22.3,9
7/02/2012,18:00,283,1,54.8,0.9,23.3,85.1,26.5,4.2
7/02/2012,19:00,95,0.4,69,0.4,23.2,85.5,8,1.5
7/02/2012,20:00,219,0.1,106.9,0.3,23.9,84.2,14.2,8.4
7/02/2012,21:00,299,0.4,86.4,0.5,24.3,84.2,19,8.5
7/02/2012,22:00,289,1,37.9,0.6,24.1,86,20.4,9
7/02/2012,23:00,288,0.7,35.4,0.4,24.2,85.4,21.7,8.1
8/02/2012,0:00,288,1,29.6,0.5,24,86.1,21.5,9.8
8/02/2012,1:00,248,0.4,66.6,0.3,23.8,87.6,21.1,8.8
