Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm),Solar Radiation (w/m^2),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
20/03/2012,1:00,143,2.8,14.7,1,22.9,72.5,0,0,1008,0,0.001,0.001,0.001,,,7
20/03/2012,2:00,141,2.6,15.8,1,22.6,74.5,0,0,1007,0.001,0.001,0.002,0.001,,,8
20/03/2012,3:00,146,2.8,14.8,1,22.5,75.6,0,0,1007,0.002,0.001,0.003,0,,,8
20/03/2012,4:00,144,3.2,14.3,1,22.6,76.1,0,0,1007,0.001,0.001,0.002,0.001,,,7
20/03/2012,5:00,146,3.1,13.4,1,22.7,76.6,0,0,1007,0.009,0.006,0.015,0.001,,,9
20/03/2012,6:00,144,3.1,13.5,1,22.9,77.3,0,33,1008,0.012,0.009,0.021,0.001,,,9
20/03/2012,7:00,144,3.2,15.5,1,23.3,76.5,0,141,1008,0.01,0.007,0.017,0.001,,,8
20/03/2012,8:00,136,3.4,14.6,1.1,24.1,74.5,0,241,1008,0.019,0.009,0.028,0.005,,,10
20/03/2012,9:00,123,3.3,16,1.2,25.3,70.5,0,406,1009,0.015,0.007,0.021,0.011,,,10
20/03/2012,10:00,113,4,12.2,1.2,26.2,66.5,0,542,1008,0.009,0.003,0.012,0.002,,,9
20/03/2012,11:00,110,4.3,11.5,1.3,26.6,66.1,0,520,1008,0.006,0.003,0.009,0.001,,,10
20/03/2012,12:00,108,4.6,10.7,1.5,26.8,64.5,0,500,1007,0.009,0.002,0.011,0.001,,,9
20/03/2012,13:00,104,4.6,11.3,1.4,26.7,65,0,316,1006,0.007,0.003,0.01,0.001,,,10
20/03/2012,14:00,105,4.7,10.7,1.4,26.8,66.3,0,377,1005,0.008,0.004,0.012,0.001,,,10
20/03/2012,15:00,106,5.1,9.6,1.4,26.8,65.5,0,277,1005,0.009,0.004,0.013,0.001,,,11
20/03/2012,16:00,105,4.8,10.5,1.3,26.4,67.7,0,150,1005,0.012,0.006,0.017,0.001,,,11
20/03/2012,17:00,108,4.7,9.6,1.3,26,71,0,43,1005,0.01,0.006,0.016,0.001,,,10
20/03/2012,18:00,107,4.2,9.7,1.2,25.8,72.7,0,0,1005,0.008,0.003,0.011,0.001,,,10
20/03/2012,19:00,108,4.1,9.5,1.2,25.7,75.1,0,0,1006,0.003,0.001,0.004,0.001,,,9
20/03/2012,20:00,107,4.3,9,1.3,25.9,74.5,0,0,1006,0.005,0.002,0.006,0.001,,,10
20/03/2012,21:00,107,4.5,9.8,1.3,25.8,77.6,0,0,1006,0.001,0,0.001,0,,,10
20/03/2012,22:00,107,4.4,11.2,1.3,25.8,77.8,0,0,1006,0.002,0,0.002,0.001,,,11
20/03/2012,23:00,102,3.9,11.9,1.3,25.9,78.2,0,0,1005,0.002,0.002,0.004,0.001,,,13
21/03/2012,0:00,101,4,10.7,1.4,25.4,80.1,0,0,1005,,,,,,,
21/03/2012,1:00,104,4.3,9.9,1.2,25.5,80.1,0,0,1004,0.002,0.001,0.003,0.001,,,11
21/03/2012,2:00,99,4.5,17.3,1.4,25.1,81.1,4,0,1003,0.002,0.001,0.003,0.001,,,12
21/03/2012,3:00,107,3.8,11.6,1.2,24.9,84.7,0,0,1003,0.003,0.002,0.004,0.001,,,12
21/03/2012,4:00,78,4.4,17.8,1.7,24,88.2,5,0,1003,0.003,0.001,0.004,0.001,,,15
21/03/2012,5:00,96,4.1,15.6,1.6,23.9,88.7,0,0,1003,0.024,0.009,0.032,0.007,,,20
21/03/2012,6:00,95,4.2,14.4,1.4,24.4,85.6,0,18,1003,0.024,0.008,0.032,0.006,,,18
21/03/2012,7:00,73,4,16.1,1.3,24.1,88.1,0,61,1003,0.023,0.008,0.031,0.007,,,11
21/03/2012,8:00,80,3.2,14.3,1,24.7,86.4,0,110,1004,0.026,0.011,0.037,0.005,,,14
21/03/2012,9:00,75,3.9,9.4,1,24.9,84,0,184,1003,0.012,0.006,0.017,0.002,,,8
21/03/2012,10:00,78,4.1,11.1,1.3,25.5,83,0,216,1003,0.023,0.01,0.033,0.005,,,10
21/03/2012,11:00,82,4.3,11.7,1.5,24.7,85.8,0,85,1002,0.028,0.011,0.039,0.005,,,11
21/03/2012,12:00,108,3.6,13.4,1.2,24.3,88.5,5,57,1001,0.012,0.007,0.019,0.004,,,10
21/03/2012,13:00,89,3.5,13.7,1.2,24.5,90.9,3,24,1000,0.03,0.013,0.042,0.005,,,16
21/03/2012,14:00,97,3.3,16,1.2,24.6,91.2,8,16,999,0.02,0.011,0.031,0.005,,,16
21/03/2012,15:00,88,4.8,16.1,1.6,24.4,92,25,21,998,0.024,0.009,0.033,0.005,,,18
21/03/2012,16:00,112,5.9,10.8,2.1,24,93,26,21,998,0.007,0.003,0.01,0.003,,,17
21/03/2012,17:00,88,5.7,9,1.6,24.9,92.2,1,11,997,0.049,0.014,0.063,0.01,,,21
21/03/2012,18:00,77,5.8,16.4,1.8,25,91.9,5,0,997,0.012,0.006,0.018,0.006,,,20
21/03/2012,19:00,103,1.6,84.1,1.8,24.8,92.6,28,0,999,0.013,0.005,0.018,0.004,,,17
21/03/2012,20:00,177,2.4,28.4,1.5,23.1,93,15,0,999,0.003,0.002,0.005,0.002,,,3
21/03/2012,21:00,159,2.5,16,0.9,22.5,93.3,0,0,1000,0.002,0.002,0.004,0.001,,,1
21/03/2012,22:00,146,2.5,20.6,1.1,22.5,92.8,1,0,1000,0.002,0.001,0.002,0.001,,,1
21/03/2012,23:00,140,2.1,16,0.9,22.5,92.5,3,0,1000,0.001,0,0.001,0.001,,,0
22/03/2012,0:00,145,3,14.5,1.3,22.1,91.4,2,0,999,,,,,,,
22/03/2012,1:00,151,2.6,16.3,1,21.8,90.4,0,0,999,0,0,0,0.001,,,0
22/03/2012,2:00,164,1.8,26.1,0.9,21.9,89.3,0,0,998,0,0,0,0.001,,,1
22/03/2012,3:00,176,1.4,23.1,0.6,21.9,89.2,0,0,998,0.001,0,0.001,0.001,,,1
22/03/2012,4:00,164,1.5,20.8,0.7,22.2,88.4,0,0,998,0.002,0.001,0.003,0.001,,,1
22/03/2012,5:00,174,0.8,23,0.4,22.3,88.4,0,0,999,0.014,0.01,0.023,0.001,,,4
22/03/2012,6:00,157,0.7,30.9,0.4,22.6,87.3,0,58,999,0.018,0.013,0.031,0.001,,,5
22/03/2012,7:00,143,1.3,25.5,0.7,23.5,84.5,0,179,1000,0.017,0.01,0.027,0.002,,,5
22/03/2012,8:00,141,1.6,18.3,0.6,24.5,82.2,0,274,1001,0.023,0.007,0.03,0.005,,,6
22/03/2012,9:00,122,1.7,17.7,0.7,25,83.2,1,294,1001,0.017,0.01,0.027,0.01,,,7
22/03/2012,10:00,117,2.6,16.3,0.9,25.8,81,0,622,1000,0.008,0.004,0.012,0.003,,,6
22/03/2012,11:00,109,2.6,13.2,0.9,26.5,78.8,0,480,1000,0.011,0.005,0.015,0.002,,,8
22/03/2012,12:00,99,2.4,22.5,0.8,26.9,77.6,0,633,1000,0.015,0.006,0.021,0.002,,,10
22/03/2012,13:00,66,2.8,14.2,0.9,27.8,74.7,0,753,999,0.009,0.005,0.014,0.003,,,14
22/03/2012,14:00,70,3,16.8,1.1,27.9,76.4,0,524,998,0.01,0.005,0.015,0.003,,,15
22/03/2012,15:00,70,3.1,12.3,0.9,27.5,80.5,0,302,998,0.009,0.003,0.012,0.001,,,16
22/03/2012,16:00,75,3,12.5,0.9,27.2,83.8,0,115,998,0.011,0.005,0.016,0.002,,,19
22/03/2012,17:00,79,2.7,12.7,0.9,27,86.3,0,27,998,0.015,0.007,0.022,0.001,,,23
22/03/2012,18:00,62,2.9,11.1,0.8,26.9,88.7,0,0,999,0.006,0.005,0.011,0.001,,,26
22/03/2012,19:00,47,2.2,16.3,0.8,26.9,89.7,0,0,999,0.005,0.002,0.007,0.002,,,27
22/03/2012,20:00,27,2.5,16,0.9,26.9,89.8,0,0,1000,0.002,0.001,0.002,0.001,,,29
22/03/2012,21:00,16,2.4,17.4,1,26.7,91.1,0,0,1000,0.002,0.001,0.003,0.001,,,30
22/03/2012,22:00,13,2.1,176.8,0.9,26.6,91.4,3,0,1000,0.002,0,0.002,0.001,,,29
22/03/2012,23:00,348,2.3,26.5,1.1,26.4,91.4,9,0,999,0,0.001,0.001,0.001,,,25
23/03/2012,0:00,305,2.2,23,1.2,25.2,90.7,2,0,999,,,,,,,
23/03/2012,1:00,266,0.9,39.7,0.5,25.1,90.8,0,0,999,0.001,0.005,0.006,0.001,,,8
23/03/2012,2:00,248,0.2,57.6,0.2,24.9,90.8,0,0,998,0.001,0.004,0.005,0.001,,,7
23/03/2012,3:00,211,0.3,47.5,0.3,24.8,91.1,0,0,998,0.001,0.002,0.003,0.001,,,7
23/03/2012,4:00,193,0.7,20,0.3,24.5,91.7,0,0,998,0.002,0.002,0.003,0.001,,,7
23/03/2012,5:00,174,1.1,59,0.9,24.5,92.1,0,0,999,0.01,0.006,0.016,0.001,,,9
23/03/2012,6:00,176,2.7,20.7,0.6,24.5,92,0,36,999,0.015,0.007,0.021,0.001,,,8
23/03/2012,7:00,231,1,50.3,0.8,25.1,89.9,0,211,1000,0.01,0.006,0.015,0.001,,,7
23/03/2012,8:00,234,1.7,22.7,0.9,26.3,82.7,0,397,1001,0.005,0.003,0.008,0.001,,,6
23/03/2012,9:00,245,1.6,28.7,0.9,27.6,75,0,514,1001,0.004,0.002,0.006,0.001,,,5
23/03/2012,10:00,232,1.9,22.5,0.9,28.6,69.2,0,555,1001,0.004,0.002,0.006,0.001,,,5
23/03/2012,11:00,243,1.9,29,0.9,29.2,67.3,0,659,1001,0.003,0.004,0.007,0.001,,,7
23/03/2012,12:00,229,2,22,0.9,29.4,65.6,0,434,1001,0.005,0.005,0.01,0.001,,,10
23/03/2012,13:00,221,2.4,22.2,1.1,29.2,65.7,0,392,1000,0.005,0.004,0.009,0.001,,,11
23/03/2012,14:00,207,1.5,23.3,0.8,28.8,68.5,0,331,1000,0.005,0.004,0.009,0.001,,,10
23/03/2012,15:00,234,2.1,19.4,1,28.4,69.6,0,198,1000,0.004,0.004,0.008,0.001,,,5
23/03/2012,16:00,237,2.1,19.4,0.8,27.5,76.4,0,92,1001,0.006,0.003,0.009,0.001,,,4
23/03/2012,17:00,219,1.2,19.8,0.5,27.1,78.9,0,29,1002,0.005,0.005,0.01,0.001,,,4
23/03/2012,18:00,189,1.6,15.8,0.8,27.2,75.2,0,1,1003,0.003,0.004,0.007,0.001,,,3
23/03/2012,19:00,179,1.7,17.5,0.7,27.1,68.8,0,0,1004,0.002,0.002,0.004,0.001,,,7
23/03/2012,20:00,193,0.9,28.8,0.7,26.7,66.8,0,0,1005,0.002,0.002,0.003,0.001,,,12
23/03/2012,21:00,236,0.4,38,0.2,26.2,72,0,0,1006,0.001,0.003,0.004,0.001,,,12
23/03/2012,22:00,204,0.8,18.6,0.4,26.1,69.6,0,0,1006,0.002,0.002,0.004,0.001,,,12
23/03/2012,23:00,219,1.3,13.3,0.6,26,67.3,0,0,1005,0.001,0.002,0.003,0.001,,,9
24/03/2012,0:00,211,1.3,12.9,0.5,25.5,68.2,0,0,1005,,,,,,,
24/03/2012,1:00,218,1.4,11.6,0.4,24.7,71.6,0,0,1005,0.002,0.001,0.003,0.001,,,9
24/03/2012,2:00,227,1.7,9.8,0.5,24.3,73,0,0,1005,0.002,0.001,0.003,0.001,,,8
24/03/2012,3:00,208,1.6,13.5,0.8,23.9,72.2,0,0,1005,0.001,0.001,0.002,0.001,,,8
24/03/2012,4:00,194,2.6,15.3,1.1,24.2,61.5,0,0,1005,0.001,0,0.001,0.001,,,7
24/03/2012,5:00,187,2,16,0.9,23.5,58.1,0,0,1006,0.002,0.002,0.004,0.001,,,7
24/03/2012,6:00,182,2.5,17.4,1.1,23.2,52.9,0,43,1007,0.004,0.003,0.006,0.001,,,7
24/03/2012,7:00,183,3,17.9,1.3,23.8,46,0,303,1007,0.002,0.002,0.003,0.001,,,6
24/03/2012,8:00,197,2.8,16.6,1.2,24.4,43,0,544,1008,0.003,0.001,0.004,0.001,,,6
24/03/2012,9:00,195,2.8,23,1.3,25.3,41.3,0,744,1008,0.004,0.002,0.006,0.001,,,6
24/03/2012,10:00,183,2.4,29.2,1.2,26.6,38.1,0,881,1008,0.005,0.003,0.007,0.001,,,7
24/03/2012,11:00,198,2.3,28.1,1,28,35.3,0,950,1008,0.005,0.003,0.007,0.001,,,6
24/03/2012,12:00,194,2.3,33.5,1,29,33.3,0,948,1007,0.004,0.004,0.007,0.001,,,5
24/03/2012,13:00,176,2.1,32.8,1,29.8,33,0,868,1007,0.004,0.003,0.006,0.001,,,5
24/03/2012,14:00,149,1.5,48.2,0.9,30.5,31.4,0,724,1006,0.005,0.005,0.01,0.001,,,5
24/03/2012,15:00,73,2.8,22.2,1.2,29,43.4,0,525,1007,0.009,0.008,0.016,0.003,,,9
24/03/2012,16:00,58,2.6,12.9,0.9,26.9,54.5,0,288,1007,0.005,0.005,0.01,0.003,,,8
24/03/2012,17:00,61,1.8,15.5,0.8,26.4,56.2,0,43,1008,0.008,0.01,0.018,0.002,,,11
24/03/2012,18:00,72,0.4,67.8,0.5,25.9,58.2,0,1,1009,0.005,0.011,0.016,0.001,,,9
24/03/2012,19:00,128,1,39.8,0.8,25.5,59.6,0,0,1010,0.003,0.01,0.013,0.002,,,7
24/03/2012,20:00,153,1.4,18.4,0.5,24.7,66.2,0,0,1010,0.002,0.005,0.006,0.001,,,7
24/03/2012,21:00,163,1.3,17.1,0.4,24.1,65.1,0,0,1010,0.001,0.003,0.004,0.002,,,7
24/03/2012,22:00,170,1.2,13.8,0.4,23.5,65.7,0,0,1011,0.001,0.003,0.004,0.001,,,7
24/03/2012,23:00,186,0.6,41.4,0.5,23.1,64.9,0,0,1011,0.001,0.006,0.007,0.001,,,7
25/03/2012,0:00,163,1.8,14.6,0.6,23.4,71.6,0,0,1010,,,,,,,
25/03/2012,1:00,159,2.3,12,0.6,23.5,78.8,0,0,1010,0,0.003,0.003,0.001,,,10
25/03/2012,2:00,152,2.4,14.1,0.9,23.5,81.7,0,0,1010,0,0.001,0.001,0.001,,,10
25/03/2012,3:00,153,2.5,15.3,0.9,23.3,82.7,0,0,1010,0,0.001,0.001,0.001,,,9
25/03/2012,4:00,153,2.5,14.3,0.8,23.2,82.8,0,0,1010,0.001,0.002,0.003,0,,,7
25/03/2012,5:00,151,2.5,12.2,0.7,23,83.2,0,1,1011,0.001,0.002,0.003,0,,,8
25/03/2012,6:00,149,2.5,13.1,0.9,23,82.9,0,68,1011,0.002,0.002,0.004,0,,,10
25/03/2012,7:00,142,3.1,15.7,1.1,24.3,77.7,0,289,1012,0.002,0.002,0.004,0.001,,,11
25/03/2012,8:00,131,3.4,17.4,1.3,25.8,71.1,0,545,1013,0.003,0.002,0.005,0.007,,,11
25/03/2012,9:00,134,3.5,17.1,1.3,26.5,67.9,0,781,1013,0.003,0.002,0.005,0.007,,,11
25/03/2012,10:00,129,3.8,18.7,1.3,26.9,65.8,0,758,1013,0.004,0.003,0.007,0.004,,,10
25/03/2012,11:00,118,4.7,15.6,1.4,26.1,67.1,0,560,1013,0.003,0.002,0.005,0.004,,,11
25/03/2012,12:00,117,4,15.4,1.4,25.9,68,0,529,1012,0.003,0.002,0.005,0.004,,,11
25/03/2012,13:00,115,4.6,14.4,1.3,27.1,61.2,0,882,1012,0.003,0.002,0.005,0.001,,,12
25/03/2012,14:00,110,4.8,12.2,1.4,27.1,62.6,0,734,1012,0.004,0.002,0.005,0.001,,,13
25/03/2012,15:00,111,5,12.4,1.6,25.2,74.9,1,204,1012,0.004,0.002,0.005,0.001,,,16
25/03/2012,16:00,108,5.1,9.8,1.6,23.9,80.7,0,72,1013,0.004,0.002,0.005,0,,,14
25/03/2012,17:00,126,3.2,14.8,1.5,22.2,88.3,1,10,1013,0.005,0.003,0.008,0.002,,,12
25/03/2012,18:00,141,2.6,16.5,0.9,22.2,84.9,0,0,1014,0.008,0.007,0.015,0.004,,,13
25/03/2012,19:00,153,2.4,14.7,0.9,22.3,81.7,0,0,1015,0.002,0.003,0.005,0.001,,,11
25/03/2012,20:00,149,2.4,15.8,1,22.5,76.2,0,0,1015,0.001,0.002,0.003,0.001,,,10
25/03/2012,21:00,137,2.4,17.1,1,22.8,71.8,0,0,1015,0.001,0.001,0.002,0.003,,,10
25/03/2012,22:00,143,2.4,18.6,0.9,22.6,72.1,0,0,1015,0.001,0.001,0.002,0.008,,,11
25/03/2012,23:00,152,2.4,13.1,0.8,22.1,71.9,0,0,1015,0,0,0,0.001,,,10
26/03/2012,0:00,153,2.3,13.1,0.7,21.7,72.4,0,0,1015,,,,,,,
26/03/2012,1:00,150,2.6,13.8,0.9,21.5,72.6,0,0,1014,0.001,0.001,0.001,0.001,,,10
26/03/2012,2:00,153,2.2,15.2,0.7,21.2,72.9,0,0,1014,0.001,0.001,0.001,0.001,,,10
26/03/2012,3:00,156,2.4,13.1,0.7,20.8,73.4,0,0,1014,0.001,0.001,0.002,0,,,10
26/03/2012,4:00,153,2.4,13.6,0.8,20.7,72.8,0,0,1014,0.002,0.002,0.004,0.001,,,10
26/03/2012,5:00,151,2.7,12.2,0.8,20.8,70.4,0,1,1015,0.011,0.011,0.022,0.001,,,13
26/03/2012,6:00,150,2.7,13.4,1,20.9,69.4,0,67,1015,0.011,0.011,0.022,0.001,,,13
26/03/2012,7:00,148,3.3,15.1,1.1,22.2,63.9,0,301,1016,0.009,0.006,0.015,0.001,,,12
26/03/2012,8:00,138,3.9,16.2,1.4,23.6,61.6,0,544,1016,0.011,0.007,0.018,0.002,,,12
26/03/2012,9:00,125,3.9,16.1,1.3,24.8,61.2,0,745,1016,0.012,0.007,0.018,0.008,,,12
26/03/2012,10:00,118,4.7,14.5,1.6,25.7,58.5,0,887,1016,0.009,0.006,0.015,0.001,,,12
26/03/2012,11:00,107,4.8,12.3,1.5,26.3,56.1,0,963,1015,0.006,0.003,0.008,0.001,,,12
26/03/2012,12:00,103,4.9,12.4,1.4,26.6,54.5,0,949,1015,0.006,0.003,0.008,0.001,,,12
26/03/2012,13:00,102,4.9,11.8,1.3,26.9,52.7,0,885,1014,0.007,0.004,0.01,0,,,11
26/03/2012,14:00,98,5.2,10.4,1.4,26.8,53.1,0,724,1014,0.009,0.005,0.014,0.002,,,11
26/03/2012,15:00,97,4.9,12.4,1.3,26.9,52.5,0,518,1014,0.025,0.01,0.035,0.006,,,10
26/03/2012,16:00,95,4.8,10.9,1.4,26,62,0,274,1014,0.027,0.011,0.038,0.008,,,15
26/03/2012,17:00,102,4.7,11,1.4,25,63,0,45,1015,0.012,0.007,0.019,0.001,,,11
26/03/2012,18:00,114,4.1,12.2,1.3,24,63.3,0,1,1015,0.009,0.006,0.015,0.001,,,7
26/03/2012,19:00,123,3.9,12.2,1.4,23.4,66.5,0,0,1016,0.005,0.003,0.008,0.001,,,6
26/03/2012,20:00,126,3.5,13.4,1.5,22.8,68.3,0,0,1016,0.003,0.003,0.006,0.009,,,7
26/03/2012,21:00,127,3.4,16.3,1.4,22.8,66,0,0,1017,0.002,0.002,0.003,0.006,,,6
26/03/2012,22:00,132,3.2,20.9,1.3,22.9,62.9,0,0,1016,0,0.001,0.001,0.007,,,6
26/03/2012,23:00,158,2.6,18.8,1,22.4,62.9,0,0,1016,0.001,0.001,0.002,0.001,,,6
27/03/2012,0:00,150,2.9,13.6,1,22,61.7,0,0,1016,,,,,,,
27/03/2012,1:00,149,2.5,13.9,0.9,21.5,63.4,0,0,1015,0.001,0.002,0.003,0.001,,,6
27/03/2012,2:00,150,2.3,14.8,0.7,21.1,65.5,0,0,1015,0.001,0.001,0.002,0,,,6
27/03/2012,3:00,148,2.3,14.2,0.8,20.7,67.7,0,0,1014,0.001,0.002,0.002,0,,,6
27/03/2012,4:00,152,2.5,14.8,0.9,20.5,69.1,0,0,1014,0.002,0.003,0.004,0,,,6
27/03/2012,5:00,148,2.7,13.2,0.9,20.6,69.8,0,1,1015,0.011,0.01,0.021,0.001,,,9
27/03/2012,6:00,146,3.5,13.1,1.2,21.1,69.6,0,67,1015,0.012,0.01,0.022,0.001,,,9
27/03/2012,7:00,140,3.6,15.2,1.3,22.4,63.8,0,306,1016,0.009,0.008,0.016,0.001,,,10
27/03/2012,8:00,134,4.3,14,1.5,23.9,54.9,0,554,1016,0.011,0.008,0.019,0.002,,,7
27/03/2012,9:00,125,4.5,17,1.6,24.8,51.3,0,755,1016,0.011,0.004,0.015,0.004,,,7
27/03/2012,10:00,111,4.7,14.2,1.5,25.7,46.8,0,894,1016,0.009,0.003,0.012,0.001,,,7
27/03/2012,11:00,104,4.2,13.6,1.3,26.4,45.5,0,962,1015,0.008,0.004,0.012,0.001,,,6
27/03/2012,12:00,104,5,12.5,1.5,26.7,49.3,0,967,1015,0.006,0.003,0.009,0.001,,,9
27/03/2012,13:00,99,4.8,11.9,1.3,26.8,50.7,0,769,1014,0.008,0.005,0.012,0.001,,,11
27/03/2012,14:00,93,4.8,10.5,1.3,26.5,51.2,0,462,1013,0.039,0.013,0.052,0.014,,,13
27/03/2012,15:00,92,5.2,10,1.4,26.4,53.9,0,514,1013,0.049,0.015,0.064,0.018,,,15
27/03/2012,16:00,102,5.2,9.1,1.6,26,53.7,0,272,1014,0.012,0.006,0.017,0.002,,,11
27/03/2012,17:00,107,4.6,9.4,1.4,25.2,56.5,0,41,1014,0.011,0.007,0.017,0.001,,,11
27/03/2012,18:00,117,3.8,11.1,1.3,24.5,55.5,0,0,1015,0.009,0.006,0.014,0.001,,,9
27/03/2012,19:00,127,2.9,14.2,1,23.8,59.2,0,0,1016,0.007,0.005,0.012,0.002,,,10
27/03/2012,20:00,136,2.8,15.5,1,23.3,60.5,0,0,1016,0.003,0.004,0.007,0.009,,,9
27/03/2012,21:00,149,2.9,14.2,0.9,22.7,62.3,0,0,1016,0.001,0.002,0.003,0.001,,,8
27/03/2012,22:00,148,2.4,15.8,0.9,22.3,63.9,0,0,1016,0.002,0.005,0.007,0.001,,,9
27/03/2012,23:00,149,2.5,15.9,0.9,21.9,66.5,0,0,1016,0.002,0.002,0.003,0,,,7
28/03/2012,0:00,152,2.6,15.1,1,21.8,68.2,0,0,1016,,,,,,,
28/03/2012,1:00,144,2.7,15.9,1,21.8,69.9,0,0,1015,0.001,0.001,0.002,0,,,6
28/03/2012,2:00,157,2.7,14.1,0.9,21.2,71.3,0,0,1014,0.001,0.001,0.001,0,,,6
28/03/2012,3:00,146,2.7,15.7,1,21,72,0,0,1014,0.001,0.001,0.002,0,,,5
28/03/2012,4:00,143,3.3,14.3,1.3,21,72.8,0,0,1014,0.002,0.001,0.003,0,,,6
28/03/2012,5:00,142,3.4,16.6,1.2,21.2,72.9,0,0,1015,0.008,0.007,0.015,0.001,,,8
28/03/2012,6:00,147,3.4,15.3,1.3,21.5,70.9,0,57,1015,0.008,0.008,0.016,0.001,,,9
28/03/2012,7:00,144,4.1,16.4,1.5,22.5,65.9,0,295,1015,0.011,0.005,0.015,0.001,,,10
28/03/2012,8:00,136,4.2,16.1,1.6,23.6,61,0,538,1015,0.009,0.006,0.015,0.001,,,10
28/03/2012,9:00,122,4.7,17.2,1.7,24.9,55.2,0,741,1015,0.007,0.004,0.011,0.003,,,10
28/03/2012,10:00,112,5.1,11.8,1.6,25.8,49.1,0,881,1015,0.009,0.004,0.013,0.001,,,8
28/03/2012,11:00,107,5.7,11.3,1.6,26.3,48.5,0,955,1014,0.007,0.003,0.01,0.001,,,10
28/03/2012,12:00,104,5.3,11.7,1.4,26.7,49.2,0,946,1013,,,,,,,
28/03/2012,13:00,100,5.5,9.6,1.5,26.8,47.9,0,875,1012,,,,,,,11
28/03/2012,14:00,100,4.7,11.2,1.4,27.4,43.2,0,721,1012,0.011,0.007,0.018,0.002,,,10
28/03/2012,15:00,101,4.8,11.6,1.7,27,47.5,0,514,1012,0.013,0.009,0.022,0.002,,,12
28/03/2012,16:00,102,4.6,11.7,1.4,26.3,51.5,0,268,1012,0.01,0.006,0.016,0.001,,,13
28/03/2012,17:00,105,4.3,10.8,1.4,25.4,54.2,0,40,1012,0.013,0.009,0.022,0.001,,,13
28/03/2012,18:00,111,3.8,10.5,1.2,24.6,57.3,0,0,1013,0.011,0.007,0.018,0.001,,,11
28/03/2012,19:00,121,3.3,11.2,1.2,23.9,61.1,0,0,1014,0.005,0.004,0.009,0.001,,,10
28/03/2012,20:00,136,2.6,17.3,1,23.3,61.8,0,0,1014,0.005,0.005,0.01,0.008,,,10
28/03/2012,21:00,150,1.8,17.7,0.7,22.3,64.4,0,0,1015,0.005,0.009,0.014,0.002,,,9
28/03/2012,22:00,153,2.4,14.3,0.9,22,62.8,0,0,1014,0.001,0.003,0.004,0.001,,,27
28/03/2012,23:00,145,3.1,14.7,1.2,21.9,64.2,0,0,1014,0.001,0.001,0.002,0.001,,,12
29/03/2012,0:00,144,3.3,14.6,1.3,21.8,65.9,0,0,1014,,,,,,,
29/03/2012,1:00,145,3.1,14.3,1.1,21.6,68.2,0,0,1013,0.001,0,0.001,0.001,,,7
29/03/2012,2:00,142,3.3,14.3,1.1,21.5,69,0,0,1013,0.001,0.001,0.001,0.001,,,7
29/03/2012,3:00,141,3.3,15.8,1.2,21.3,70.1,0,0,1012,0.001,0.001,0.001,0.001,,,7
29/03/2012,4:00,144,3,14.2,1.1,21,72.2,0,0,1012,0.002,0.002,0.004,0.001,,,7
29/03/2012,5:00,149,2.3,15.4,0.8,20.8,73.5,0,0,1012,0.013,0.013,0.026,0.001,,,11
29/03/2012,6:00,147,2.4,16,1,21,72,0,65,1013,0.017,0.017,0.034,0.001,,,12
29/03/2012,7:00,141,3.8,16.3,1.4,22.3,66.2,0,294,1013,0.008,0.007,0.015,0.001,,,10
29/03/2012,8:00,135,4.4,15,1.4,23.8,60.8,0,532,1013,0.01,0.008,0.018,0.001,,,10
29/03/2012,9:00,130,3.9,17.4,1.3,24.9,57.1,0,728,1014,0.01,0.006,0.015,0.005,,,9
29/03/2012,10:00,112,3.8,16.1,1.2,25.7,54.6,0,899,1013,0.009,0.005,0.014,0.004,,,9
29/03/2012,11:00,99,4.1,13.6,1.3,26.2,52.5,0,942,1012,0.009,0.004,0.012,0.001,,,10
29/03/2012,12:00,99,3.7,16.8,1.1,26.8,49.3,0,874,1011,0.028,0.009,0.036,0.009,,,10
29/03/2012,13:00,99,3.9,14,1.3,26.9,49.3,0,496,1011,0.042,0.014,0.055,0.014,,,11
29/03/2012,14:00,88,3.9,14.6,1.3,26.9,53,0,554,1010,0.079,0.02,0.098,0.027,,,15
29/03/2012,15:00,87,4.5,13.3,1.3,26.6,55.3,0,506,1010,0.054,0.014,0.068,0.017,,,15
29/03/2012,16:00,97,4.7,9.7,1.3,26.2,56.8,0,262,1010,0.023,0.011,0.034,0.006,,,16
29/03/2012,17:00,103,3.9,10.7,1.4,25.4,64,0,31,1010,0.016,0.011,0.026,0.002,,,16
29/03/2012,18:00,109,3.4,12.1,1.1,24.7,67.5,0,0,1011,0.011,0.007,0.018,0.002,,,14
29/03/2012,19:00,112,3.2,12.7,1.2,24,68.6,0,0,1012,0.006,0.004,0.009,0.001,,,12
29/03/2012,20:00,124,2.7,12.2,1,23.5,67.4,0,0,1013,0.006,0.006,0.012,0.005,,,10
29/03/2012,21:00,155,2.1,17.9,0.7,23,68.1,0,0,1013,0.002,0.003,0.004,0.004,,,8
