Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Sulfur Dioxide (ppm)
16/10/2016,20:00,129,1.2,12.4,0.2,22.9,73.0,0.0,1014,0.001
16/10/2016,21:00,121,2.2,20.9,0.7,23.0,73.4,0.0,1014,0.001
16/10/2016,22:00,109,2.9,7.6,0.7,23.2,73.2,0.0,1013,0.002
16/10/2016,23:00,132,1.9,19.2,0.4,23.2,73.0,0.0,1013,0.002
17/10/2016,00:00,120,1.5,13.4,0.4,23.0,75.4,0.0,1013,
17/10/2016,01:00,153,1.4,12.0,0.4,22.6,76.6,0.0,1013,0.001
17/10/2016,02:00,131,1.1,22.2,0.3,22.4,77.9,0.0,1012,0.001
17/10/2016,03:00,161,1.2,15.7,0.2,22.3,78.7,0.0,1012,0.001
17/10/2016,04:00,125,1.0,14.9,0.3,22.3,78.0,0.0,1012,0.001
17/10/2016,05:00,150,0.7,28.1,0.4,22.0,80.8,0.0,1012,0.001
17/10/2016,06:00,173,1.4,12.4,0.2,22.7,78.3,0.0,1013,0.002
17/10/2016,07:00,87,2.5,22.5,1.0,24.9,69.0,0.0,1014,0.002
17/10/2016,08:00,68,3.1,26.3,1.0,25.9,64.0,0.0,1014,0.001
17/10/2016,09:00,46,3.7,20.7,1.1,26.3,59.6,0.0,1014,0.001
17/10/2016,10:00,31,3.8,19.7,1.0,26.9,53.9,0.0,1014,0.000
17/10/2016,11:00,36,4.7,13.7,1.0,27.2,52.6,0.0,1013,0.001
17/10/2016,12:00,37,5.6,12.0,1.3,26.6,59.9,0.0,1012,0.001
17/10/2016,13:00,42,4.2,19.3,1.2,27.1,57.1,0.0,1012,0.001
17/10/2016,14:00,33,4.7,15.1,1.3,27.1,58.2,0.0,1011,0.001
17/10/2016,15:00,36,4.6,14.8,1.1,27.0,58.6,0.0,1010,0.001
17/10/2016,16:00,47,4.3,11.5,0.9,26.2,62.6,0.0,1010,0.001
17/10/2016,17:00,45,3.8,10.2,0.9,25.7,65.0,0.0,1010,0.001
17/10/2016,18:00,47,2.8,10.6,0.8,25.4,68.6,0.0,1011,0.001
17/10/2016,19:00,42,2.1,9.0,0.5,25.0,71.3,0.0,1012,0.000
17/10/2016,20:00,41,2.0,7.6,0.4,24.4,73.5,0.0,1012,0.000
17/10/2016,21:00,44,1.7,7.8,0.3,24.3,74.1,0.0,1012,0.000
17/10/2016,22:00,8,1.2,167.7,0.4,23.9,74.8,0.0,1012,0.000
17/10/2016,23:00,353,1.1,9.7,0.2,23.7,75.6,0.0,1012,0.000
18/10/2016,00:00,305,0.3,67.8,0.3,23.2,77.5,0.0,1012,
18/10/2016,01:00,299,0.2,66.7,0.2,22.5,81.1,0.0,1011,0.001
18/10/2016,02:00,196,1.3,14.4,0.5,22.0,81.4,0.0,1011,0.001
18/10/2016,03:00,189,1.4,9.8,0.2,22.0,81.4,0.0,1011,0.001
18/10/2016,04:00,199,1.8,9.1,0.3,21.9,81.8,0.0,1011,0.001
18/10/2016,05:00,197,1.5,14.0,0.6,22.0,81.5,0.0,1012,0.001
18/10/2016,06:00,206,0.7,14.7,0.3,22.8,79.4,0.0,1013,0.001
18/10/2016,07:00,241,0.3,94.2,0.5,25.5,68.6,0.0,1013,0.001
18/10/2016,08:00,43,1.7,57.6,1.3,26.8,60.1,0.0,1014,0.001
18/10/2016,09:00,47,3.4,19.1,1.0,26.9,60.3,0.0,1014,0.001
18/10/2016,10:00,46,4.0,15.2,1.1,27.2,59.2,0.0,1014,0.001
18/10/2016,11:00,46,4.4,15.3,1.0,27.5,57.6,0.0,1013,0.001
18/10/2016,12:00,46,4.5,15.0,1.0,27.6,57.7,0.0,1012,0.001
18/10/2016,13:00,40,4.4,16.9,1.0,28.0,52.5,0.0,1011,0.001
18/10/2016,14:00,43,4.9,13.4,1.0,27.8,52.9,0.0,1011,0.001
18/10/2016,15:00,40,5.4,11.6,1.1,27.2,58.9,0.0,1010,0.001
18/10/2016,16:00,42,5.1,10.8,1.1,26.7,63.5,0.0,1010,0.001
18/10/2016,17:00,35,4.6,7.7,0.9,26.1,66.6,0.0,1011,0.001
18/10/2016,18:00,31,2.0,11.1,0.8,25.3,70.0,0.0,1011,0.001
18/10/2016,19:00,91,0.4,67.6,0.3,24.6,72.2,0.0,1012,0.001
18/10/2016,20:00,347,0.4,66.5,0.4,24.1,75.2,0.0,1012,0.000
18/10/2016,21:00,42,1.8,23.7,1.1,24.5,74.5,0.0,1013,0.001
18/10/2016,22:00,67,2.2,16.7,0.7,25.1,70.2,0.0,1014,0.000
18/10/2016,23:00,94,1.5,16.8,0.5,24.4,72.7,0.0,1013,0.000
19/10/2016,00:00,99,1.4,19.7,0.3,24.3,73.3,0.0,1013,
19/10/2016,01:00,171,1.3,9.8,0.2,23.7,75.8,0.0,1013,0.000
19/10/2016,02:00,182,0.8,24.8,0.5,23.8,76.7,0.0,1012,0.000
19/10/2016,03:00,210,0.7,22.5,0.2,23.4,79.1,0.0,1012,0.000
19/10/2016,04:00,207,0.8,23.8,0.3,23.2,79.4,0.0,1012,0.000
19/10/2016,05:00,188,1.4,14.3,0.3,23.3,79.2,0.0,1013,0.000
19/10/2016,06:00,165,1.2,18.1,0.3,24.2,76.5,0.0,1013,0.001
19/10/2016,07:00,78,2.7,21.3,0.9,26.0,67.7,0.0,1014,0.001
19/10/2016,08:00,50,2.9,24.7,0.9,26.6,61.8,0.0,1014,0.000
19/10/2016,09:00,34,3.8,19.8,1.3,27.1,61.2,0.0,1014,0.000
19/10/2016,10:00,43,4.2,14.4,1.2,27.5,59.1,0.0,1014,0.000
19/10/2016,11:00,41,4.0,19.4,1.1,27.8,57.2,0.0,1014,0.000
19/10/2016,12:00,40,4.5,16.8,1.0,28.0,55.6,0.0,1013,0.000
19/10/2016,13:00,40,4.8,14.0,1.0,27.8,57.6,0.0,1013,0.000
19/10/2016,14:00,38,5.0,13.6,1.1,27.9,57.8,0.0,1012,0.000
19/10/2016,15:00,43,4.9,14.3,1.2,27.6,61.0,0.0,1012,0.000
19/10/2016,16:00,39,5.1,10.3,0.9,27.1,62.2,0.0,1011,0.000
19/10/2016,17:00,40,4.4,7.3,0.9,26.5,68.3,0.0,1012,0.000
19/10/2016,18:00,56,3.7,8.7,1.0,25.9,71.4,0.0,1012,0.000
19/10/2016,19:00,67,3.3,9.3,0.8,25.7,72.8,0.0,1013,0.000
19/10/2016,20:00,98,2.7,13.8,0.7,25.5,73.0,0.0,1014,0.000
19/10/2016,21:00,104,3.0,8.1,0.6,25.4,72.5,0.0,1014,0.000
19/10/2016,22:00,95,2.8,9.6,0.6,25.5,71.9,0.0,1014,0.000
19/10/2016,23:00,100,3.5,7.6,0.6,25.5,72.1,0.0,1014,0.000
20/10/2016,00:00,101,3.3,7.5,0.6,25.3,71.3,0.0,1013,
20/10/2016,01:00,98,3.1,9.7,0.6,25.2,71.5,0.0,1013,0.000
20/10/2016,02:00,102,2.9,10.8,0.7,24.9,74.3,0.0,1012,0.000
20/10/2016,03:00,104,2.1,11.0,0.5,24.4,76.1,0.0,1012,0.000
20/10/2016,04:00,106,1.9,6.4,0.5,24.0,76.3,0.0,1013,0.000
20/10/2016,05:00,137,1.2,21.7,0.2,23.7,77.6,0.0,1013,0.000
20/10/2016,06:00,124,1.2,27.7,0.6,24.5,75.3,0.0,1014,0.000
20/10/2016,07:00,84,2.9,16.9,0.9,26.3,66.4,0.0,1015,0.000
20/10/2016,08:00,67,3.2,20.3,1.2,26.8,63.4,0.0,1015,0.000
20/10/2016,09:00,50,4.4,17.1,1.2,27.0,62.6,0.0,1015,0.000
20/10/2016,10:00,47,4.9,14.1,1.2,27.5,58.8,0.0,1015,0.000
20/10/2016,11:00,41,5.1,14.9,1.3,27.6,59.5,0.0,1015,0.000
20/10/2016,12:00,55,6.0,13.7,1.4,28.1,54.6,0.0,1014,0.000
20/10/2016,13:00,49,5.9,11.8,1.4,27.8,56.1,0.0,1013,0.000
20/10/2016,14:00,78,6.0,15.2,1.3,28.4,47.7,0.0,1013,0.000
20/10/2016,15:00,79,5.8,15.7,1.1,28.2,47.3,0.0,1013,0.000
20/10/2016,16:00,58,5.2,13.0,1.2,27.2,56.6,0.0,1013,0.000
20/10/2016,17:00,89,4.4,17.6,0.9,26.7,61.0,0.0,1014,0.000
20/10/2016,18:00,95,4.6,6.7,0.8,25.6,65.9,0.0,1014,0.000
20/10/2016,19:00,92,4.1,7.5,0.9,25.3,67.5,0.0,1015,0.000
20/10/2016,20:00,86,3.7,6.7,0.7,25.1,67.6,0.0,1015,0.000
20/10/2016,21:00,95,3.5,10.1,0.8,24.8,72.7,0.0,1015,0.000
20/10/2016,22:00,107,4.0,9.8,0.9,24.6,72.9,0.1,1015,0.000
20/10/2016,23:00,119,3.3,9.7,0.9,24.5,69.4,0.0,1015,0.000
21/10/2016,00:00,113,2.2,10.0,0.6,24.1,69.4,0.0,1015,
21/10/2016,01:00,110,2.0,13.7,0.8,24.1,68.1,0.0,1014,0.002
21/10/2016,02:00,110,1.4,7.0,0.2,23.6,69.3,0.0,1014,0.001
21/10/2016,03:00,112,2.1,10.5,0.5,23.6,70.8,0.0,1014,0.001
21/10/2016,04:00,134,2.7,9.4,0.4,23.7,69.7,0.0,1015,0.001
21/10/2016,05:00,130,2.1,9.8,0.4,23.5,69.4,0.0,1015,0.003
21/10/2016,06:00,133,2.7,9.8,0.7,24.1,67.4,0.0,1016,0.003
21/10/2016,07:00,114,4.9,12.9,1.3,25.6,62.6,0.0,1016,0.004
21/10/2016,08:00,108,6.3,12.8,1.3,26.3,57.9,0.0,1017,0.003
21/10/2016,09:00,99,6.2,14.5,1.4,26.9,53.9,0.0,1017,0.001
21/10/2016,10:00,94,5.6,16.5,1.4,27.3,52.0,0.0,1016,0.001
21/10/2016,11:00,81,6.0,17.5,1.4,27.8,49.6,0.0,1016,0.001
21/10/2016,12:00,71,6.3,14.1,1.5,28.0,48.2,0.0,1015,0.001
21/10/2016,13:00,64,5.6,12.8,1.4,27.7,48.6,0.0,1014,0.001
21/10/2016,14:00,69,5.4,14.7,1.4,27.7,48.8,0.0,1014,0.001
21/10/2016,15:00,74,6.1,12.5,1.2,27.3,51.5,0.0,1014,0.002
21/10/2016,16:00,82,5.7,13.7,1.1,26.8,54.3,0.0,1014,0.002
21/10/2016,17:00,87,4.9,11.8,1.0,26.0,57.3,0.0,1014,0.001
21/10/2016,18:00,93,4.4,8.0,0.9,25.1,61.4,0.0,1014,0.001
21/10/2016,19:00,97,3.3,7.4,0.8,24.7,64.0,0.0,1015,0.001
21/10/2016,20:00,99,2.8,6.4,0.6,24.3,64.5,0.0,1015,0.001
21/10/2016,21:00,90,2.5,6.5,0.5,24.1,64.0,0.0,1015,0.001
21/10/2016,22:00,114,1.7,15.0,0.3,23.8,65.2,0.0,1015,0.001
21/10/2016,23:00,146,1.6,13.2,0.2,23.4,66.9,0.0,1015,0.001
22/10/2016,00:00,150,1.3,15.7,0.2,22.8,68.3,0.0,1014,
22/10/2016,01:00,152,1.4,20.6,0.3,22.6,68.3,0.0,1013,0.001
22/10/2016,02:00,155,1.6,14.9,0.3,23.2,67.7,0.0,1013,0.002
22/10/2016,03:00,141,1.3,27.5,0.3,22.9,68.2,0.0,1013,0.002
22/10/2016,04:00,171,1.3,15.2,0.5,22.5,69.2,0.0,1013,0.002
22/10/2016,05:00,186,1.4,17.6,0.4,22.7,69.8,0.0,1013,0.002
22/10/2016,06:00,191,1.8,16.8,0.6,23.3,70.5,0.0,1014,0.002
22/10/2016,07:00,68,2.8,33.1,1.3,25.7,60.3,0.0,1014,0.002
22/10/2016,08:00,50,4.2,20.4,1.0,26.2,53.9,0.0,1015,0.001
22/10/2016,09:00,39,3.2,29.3,1.3,26.8,50.9,0.0,1014,0.001
22/10/2016,10:00,41,3.6,23.7,1.3,27.4,50.0,0.0,1014,0.001
22/10/2016,11:00,40,4.1,17.6,1.4,27.6,51.6,0.0,1013,0.001
22/10/2016,12:00,38,6.1,13.2,1.1,27.1,55.6,0.0,1012,0.000
22/10/2016,13:00,39,5.3,14.1,1.3,26.9,54.5,0.0,1012,0.001
22/10/2016,14:00,45,5.4,12.6,1.2,26.6,56.4,0.0,1011,0.000
22/10/2016,15:00,46,5.2,14.1,1.2,26.6,56.0,0.0,1011,0.001
22/10/2016,16:00,46,4.7,13.3,1.1,26.3,58.0,0.0,1011,0.001
22/10/2016,17:00,51,4.1,10.0,0.9,25.8,59.2,0.0,1011,0.001
22/10/2016,18:00,55,2.9,10.5,0.8,25.3,61.3,0.0,1012,0.000
22/10/2016,19:00,60,2.4,9.6,0.6,24.9,65.0,0.0,1012,0.000
22/10/2016,20:00,45,2.2,11.7,0.5,24.8,66.0,0.0,1012,0.000
22/10/2016,21:00,31,2.0,6.6,0.5,24.4,67.3,0.0,1013,0.000
22/10/2016,22:00,34,2.1,5.3,0.3,24.2,67.3,0.0,1013,0.000
22/10/2016,23:00,44,0.2,99.2,0.6,23.6,68.3,0.0,1012,0.000
23/10/2016,00:00,196,2.3,5.6,0.3,22.8,73.1,0.0,1012,
23/10/2016,01:00,185,2.1,17.3,0.3,23.0,72.8,0.0,1011,0.001
23/10/2016,02:00,170,2.2,14.4,0.4,22.8,74.2,0.0,1011,0.001
23/10/2016,03:00,183,1.9,4.5,0.4,22.4,74.5,0.0,1011,0.001
23/10/2016,04:00,187,1.9,4.7,0.4,22.2,76.0,0.0,1011,0.001
23/10/2016,05:00,179,1.7,10.0,0.4,22.7,75.4,0.0,1011,0.001
23/10/2016,06:00,182,2.0,10.7,0.6,23.4,71.8,0.0,1012,0.001
23/10/2016,07:00,185,2.3,16.3,0.6,25.1,63.6,0.0,1012,0.001
23/10/2016,08:00,193,3.0,20.1,0.9,26.3,57.6,0.0,1013,0.001
23/10/2016,09:00,198,2.4,36.8,1.2,27.4,52.5,0.0,1012,0.001
23/10/2016,10:00,198,2.9,32.5,1.4,28.3,48.4,0.0,1012,0.001
23/10/2016,11:00,85,1.8,68.5,1.5,28.3,50.7,0.0,1011,0.003
23/10/2016,12:00,42,3.9,14.1,1.0,28.2,53.0,0.0,1010,0.003
23/10/2016,13:00,39,4.3,10.5,1.0,27.4,57.0,0.0,1009,0.001
23/10/2016,14:00,42,4.4,10.4,1.0,26.2,63.3,0.0,1009,0.002
23/10/2016,15:00,23,1.7,146.5,1.4,25.7,68.3,0.0,1010,0.001
23/10/2016,16:00,189,0.9,68.3,0.9,23.1,82.7,3.0,1011,0.001
23/10/2016,17:00,337,0.4,83.0,0.4,22.3,87.0,0.2,1011,0.000
23/10/2016,18:00,319,0.2,119.1,0.3,22.1,87.3,0.0,1012,0.000
23/10/2016,19:00,115,0.2,90.5,0.5,22.3,86.8,0.1,1012,0.000
23/10/2016,20:00,191,0.7,64.1,0.5,22.4,88.1,0.1,1012,0.001
23/10/2016,21:00,151,1.0,54.6,0.6,22.3,89.4,0.0,1013,0.000
23/10/2016,22:00,189,1.7,37.2,0.7,22.3,86.2,0.0,1013,0.000
23/10/2016,23:00,196,2.6,14.4,0.7,21.8,81.3,0.0,1013,0.000
24/10/2016,00:00,158,3.2,16.4,0.5,21.3,83.5,0.0,1013,
24/10/2016,01:00,148,3.0,17.8,0.7,21.6,80.7,0.0,1012,0.002
24/10/2016,02:00,179,3.9,11.2,1.2,21.6,77.7,0.0,1012,0.002
24/10/2016,03:00,186,4.9,10.0,0.9,21.1,78.9,0.0,1012,0.002
24/10/2016,04:00,181,4.8,10.7,1.0,20.6,81.8,0.0,1012,0.002
24/10/2016,05:00,200,5.3,8.9,1.1,20.3,80.7,0.0,1013,0.002
24/10/2016,06:00,193,6.1,9.6,1.1,20.5,74.7,0.0,1013,0.002
24/10/2016,07:00,196,5.8,10.7,1.1,21.4,70.9,0.0,1014,0.002
24/10/2016,08:00,205,5.6,11.0,1.0,22.1,67.7,0.0,1014,0.001
24/10/2016,09:00,208,4.8,14.8,1.2,23.5,61.5,0.0,1015,0.002
24/10/2016,10:00,166,0.7,85.8,1.3,24.4,56.6,0.0,1014,0.002
24/10/2016,11:00,89,3.2,36.2,1.7,25.4,50.8,0.0,1013,0.004
24/10/2016,12:00,88,3.8,18.3,1.3,26.6,43.7,0.0,1012,0.004
24/10/2016,13:00,49,6.0,16.4,1.6,25.9,50.8,0.0,1012,0.003
24/10/2016,14:00,48,6.4,9.9,1.3,25.1,57.9,0.0,1011,0.002
24/10/2016,15:00,52,5.6,11.7,1.3,25.0,58.3,0.0,1011,0.002
24/10/2016,16:00,84,4.5,18.6,1.1,24.7,57.2,0.0,1011,0.002
24/10/2016,17:00,95,4.7,9.8,0.9,24.2,59.9,0.0,1012,0.002
24/10/2016,18:00,96,3.9,7.8,0.7,23.4,66.0,0.0,1013,0.002
24/10/2016,19:00,105,1.9,14.9,0.5,23.0,69.5,0.0,1013,0.001
24/10/2016,20:00,136,1.8,12.7,0.4,22.3,71.4,0.0,1014,0.003
24/10/2016,21:00,143,2.8,6.6,0.5,22.2,71.0,0.0,1014,0.003
24/10/2016,22:00,144,2.5,9.3,0.6,22.0,72.7,0.0,1014,0.002
24/10/2016,23:00,138,3.3,8.0,0.6,22.0,69.7,0.0,1014,0.002
25/10/2016,00:00,134,3.1,7.6,0.6,21.7,68.5,0.0,1014,
25/10/2016,01:00,172,2.6,14.8,0.4,21.0,70.7,0.0,1013,0.000
25/10/2016,02:00,184,2.0,6.1,0.3,20.5,70.7,0.0,1013,0.000
25/10/2016,03:00,170,1.0,19.2,0.3,19.7,71.6,0.0,1013,0.000
25/10/2016,04:00,183,1.3,11.5,0.6,19.1,72.8,0.0,1013,0.000
25/10/2016,05:00,180,2.3,6.8,0.4,18.7,75.2,0.0,1014,0.000
25/10/2016,06:00,183,2.7,7.2,0.8,19.4,72.7,0.0,1015,0.000
25/10/2016,07:00,187,3.4,10.3,0.7,21.3,65.5,0.0,1015,0.000
25/10/2016,08:00,146,2.7,41.9,1.1,23.8,55.0,0.0,1016,0.000
25/10/2016,09:00,96,4.6,14.7,1.3,25.4,45.0,0.0,1016,0.003
25/10/2016,10:00,83,5.1,19.3,1.6,26.4,42.0,0.0,1016,0.000
25/10/2016,11:00,69,6.0,17.5,1.3,26.9,36.9,0.0,1015,0.000
25/10/2016,12:00,59,6.3,13.1,1.3,27.1,35.4,0.0,1014,0.000
25/10/2016,13:00,64,6.0,13.3,1.3,27.6,32.4,0.0,1013,0.000
25/10/2016,14:00,52,6.2,11.8,1.4,27.2,35.6,0.0,1013,0.000
25/10/2016,15:00,64,6.0,13.2,1.3,26.7,44.7,0.0,1012,0.000
25/10/2016,16:00,84,5.6,14.5,1.0,26.1,50.0,0.0,1012,0.000
25/10/2016,17:00,98,5.8,9.9,1.2,25.5,55.4,0.0,1013,0.000
25/10/2016,18:00,101,5.0,7.2,1.0,24.6,60.3,0.0,1014,0.000
25/10/2016,19:00,100,3.8,6.1,0.8,24.2,61.8,0.0,1014,0.000
25/10/2016,20:00,100,3.2,6.1,0.6,24.0,63.7,0.0,1015,0.000
25/10/2016,21:00,101,2.5,5.6,0.4,23.9,66.0,0.0,1016,0.000
25/10/2016,22:00,110,3.0,6.5,0.7,23.7,67.1,0.0,1016,0.000
25/10/2016,23:00,116,2.9,7.8,0.6,23.5,67.4,0.0,1016,0.001
26/10/2016,00:00,134,2.4,8.4,0.4,23.2,68.2,0.0,1015,
26/10/2016,01:00,117,2.5,13.5,0.7,22.8,71.2,0.0,1014,0.002
26/10/2016,02:00,157,2.3,19.2,0.4,22.8,71.6,0.0,1014,0.002
26/10/2016,03:00,177,2.5,8.8,0.3,22.5,73.1,0.0,1014,0.002
26/10/2016,04:00,190,2.6,6.1,0.4,21.6,75.8,0.0,1014,0.001
26/10/2016,05:00,188,3.1,6.6,0.4,20.9,77.8,0.0,1014,0.001
26/10/2016,06:00,192,2.7,9.3,0.5,22.3,74.2,0.0,1015,0.001
26/10/2016,07:00,123,4.1,27.9,1.8,24.8,66.4,0.0,1016,0.003
26/10/2016,08:00,110,5.9,12.3,1.2,25.8,61.4,0.0,1017,0.005
26/10/2016,09:00,92,6.6,12.9,1.2,26.7,57.6,0.0,1016,0.002
26/10/2016,10:00,82,6.0,15.9,1.3,27.3,56.0,0.0,1016,0.001
26/10/2016,11:00,65,5.9,14.7,1.4,27.4,54.6,0.0,1015,0.001
26/10/2016,12:00,51,5.5,14.6,1.3,27.4,57.7,0.0,1014,0.001
26/10/2016,13:00,55,5.3,14.0,1.3,27.2,59.6,0.0,1013,0.001
26/10/2016,14:00,50,5.2,13.6,1.2,27.1,60.6,0.0,1013,0.001
26/10/2016,15:00,55,5.6,10.5,1.2,26.6,61.5,0.0,1013,0.001
26/10/2016,16:00,68,4.9,14.2,1.0,26.3,61.4,0.0,1012,0.001
26/10/2016,17:00,86,5.1,9.8,0.9,25.7,63.6,0.0,1013,0.001
26/10/2016,18:00,96,4.6,7.8,1.0,25.0,68.2,0.0,1013,0.001
26/10/2016,19:00,96,4.4,7.2,0.8,24.9,67.5,0.0,1014,0.001
26/10/2016,20:00,91,3.9,7.0,0.8,24.8,65.7,0.0,1014,0.001
26/10/2016,21:00,93,4.0,6.4,0.7,24.7,64.6,0.0,1015,0.001
26/10/2016,22:00,99,3.3,7.1,0.7,24.5,63.5,0.0,1015,0.001
26/10/2016,23:00,96,3.0,6.6,0.6,24.4,63.6,0.0,1015,0.000
27/10/2016,00:00,98,2.9,6.8,0.6,24.3,63.8,0.0,1014,
27/10/2016,01:00,108,2.7,8.8,0.5,23.9,63.8,0.0,1014,0.001
27/10/2016,02:00,124,2.5,10.8,0.6,23.5,65.5,0.0,1013,0.009
27/10/2016,03:00,119,2.8,10.6,0.7,23.3,65.7,0.0,1013,0.011
27/10/2016,04:00,145,2.1,14.2,0.3,22.8,68.0,0.0,1013,0.004
27/10/2016,05:00,182,1.7,10.1,0.2,22.5,69.6,0.0,1014,0.001
27/10/2016,06:00,177,2.3,12.5,0.5,23.4,66.4,0.0,1014,0.001
27/10/2016,07:00,107,4.6,11.8,1.1,25.0,58.9,0.0,1014,0.004
27/10/2016,08:00,92,4.8,15.9,1.0,25.9,55.2,0.0,1015,0.001
27/10/2016,09:00,78,4.9,13.7,1.2,26.7,53.2,0.0,1015,0.000
27/10/2016,10:00,77,4.8,19.7,1.4,27.5,50.6,0.0,1014,0.000
27/10/2016,11:00,55,5.9,12.1,1.3,27.9,52.7,0.0,1013,0.000
27/10/2016,12:00,61,6.2,11.1,1.4,28.3,49.7,0.0,1012,0.001
27/10/2016,13:00,84,6.8,13.6,1.3,29.3,37.5,0.0,1011,0.000
27/10/2016,14:00,82,6.9,10.7,1.1,28.7,38.4,0.0,1010,0.000
27/10/2016,15:00,46,5.4,13.6,1.1,27.4,51.4,0.0,1010,0.000
27/10/2016,16:00,38,5.5,10.2,1.1,26.3,57.7,0.0,1010,0.001
27/10/2016,17:00,41,4.7,9.0,1.0,25.7,60.6,0.0,1011,0.000
27/10/2016,18:00,47,3.2,9.5,0.8,25.0,64.2,0.0,1011,0.000
27/10/2016,19:00,55,1.1,61.7,1.0,24.3,67.4,0.0,1012,0.000
27/10/2016,20:00,100,1.0,20.8,0.4,23.8,69.3,0.0,1013,0.000
27/10/2016,21:00,136,0.7,22.0,0.3,23.4,72.5,0.0,1013,0.000
27/10/2016,22:00,139,1.9,9.2,0.4,23.3,75.3,0.0,1013,0.000
27/10/2016,23:00,133,1.3,22.6,0.2,23.1,76.5,0.0,1013,0.001
28/10/2016,00:00,151,1.6,13.2,0.3,22.7,77.0,0.0,1012,
28/10/2016,01:00,161,1.3,16.5,0.2,22.4,76.9,0.0,1012,0.000
28/10/2016,02:00,191,1.9,6.6,0.4,22.4,75.9,0.0,1011,0.000
28/10/2016,03:00,197,1.7,8.2,0.3,22.0,75.6,0.0,1011,0.000
28/10/2016,04:00,184,2.0,4.2,0.3,21.8,75.8,0.0,1011,0.000
28/10/2016,05:00,185,2.2,7.5,0.9,21.0,79.4,0.0,1011,0.001
28/10/2016,06:00,178,2.9,8.1,0.5,21.6,79.0,0.0,1012,0.001
28/10/2016,07:00,185,2.5,26.1,0.9,24.0,68.9,0.0,1013,0.001
28/10/2016,08:00,90,2.4,36.0,1.0,26.1,59.5,0.0,1013,0.002
28/10/2016,09:00,77,2.2,43.8,1.2,26.6,58.2,0.0,1014,0.001
28/10/2016,10:00,45,4.8,15.8,1.2,27.1,57.6,0.0,1013,0.001
28/10/2016,11:00,35,5.5,15.4,1.3,27.6,55.1,0.0,1012,0.001
28/10/2016,12:00,37,5.8,14.3,1.3,28.3,48.0,0.0,1011,0.000
28/10/2016,13:00,40,6.4,12.5,1.4,28.5,46.0,0.0,1011,0.000
28/10/2016,14:00,44,5.9,11.0,1.2,28.2,49.5,0.0,1010,0.001
28/10/2016,15:00,46,6.0,10.5,1.3,27.3,56.9,0.0,1009,0.000
28/10/2016,16:00,40,5.1,10.0,1.0,26.7,62.7,0.0,1009,0.001
28/10/2016,17:00,58,3.8,30.5,1.0,26.3,65.4,0.0,1010,0.001
28/10/2016,18:00,101,3.9,7.4,0.7,25.7,69.1,0.0,1011,0.000
28/10/2016,19:00,103,2.9,7.9,0.8,25.1,73.6,0.0,1011,0.000
28/10/2016,20:00,101,2.3,13.3,0.6,25.0,74.6,0.0,1012,0.000
28/10/2016,21:00,104,2.4,9.9,0.6,24.9,75.4,0.0,1012,0.000
28/10/2016,22:00,103,2.7,6.5,0.6,24.6,76.5,0.0,1012,0.000
28/10/2016,23:00,111,2.2,9.0,0.4,24.4,77.4,0.0,1012,0.000
29/10/2016,00:00,108,2.7,7.2,0.5,24.2,78.2,0.0,1011,
29/10/2016,01:00,103,3.0,7.5,0.6,24.2,77.7,0.0,1010,0.001
29/10/2016,02:00,101,2.7,6.7,0.7,24.3,76.5,0.0,1010,0.001
29/10/2016,03:00,104,1.6,14.5,0.8,23.9,76.2,0.0,1010,0.001
29/10/2016,04:00,106,1.4,15.8,0.6,23.6,78.5,0.0,1011,0.001
29/10/2016,05:00,109,2.6,5.2,0.4,23.9,78.1,0.0,1011,0.001
29/10/2016,06:00,103,2.2,8.5,0.4,24.7,75.7,0.0,1012,0.001
29/10/2016,07:00,102,4.2,9.6,1.3,24.6,76.9,0.0,1013,0.001
29/10/2016,08:00,102,3.6,15.7,1.7,25.5,75.4,0.0,1014,0.001
29/10/2016,09:00,80,6.3,12.8,1.2,27.1,64.7,0.0,1014,0.002
29/10/2016,10:00,74,5.9,13.7,1.3,27.3,61.6,0.0,1014,0.001
29/10/2016,11:00,65,6.4,11.5,1.3,27.7,59.0,0.0,1013,0.002
29/10/2016,12:00,64,5.8,14.0,1.3,27.9,57.0,0.0,1012,0.002
29/10/2016,13:00,50,6.0,12.5,1.2,27.7,58.0,0.0,1012,0.002
29/10/2016,14:00,50,6.1,11.5,1.2,27.6,57.8,0.0,1011,0.002
29/10/2016,15:00,44,5.8,11.7,1.2,27.4,55.5,0.0,1011,0.002
29/10/2016,16:00,63,5.1,17.0,1.2,27.1,55.8,0.0,1011,0.001
29/10/2016,17:00,96,5.5,8.6,1.0,26.2,60.8,0.0,1011,0.001
29/10/2016,18:00,103,5.3,6.9,0.9,25.2,66.4,0.0,1012,0.001
29/10/2016,19:00,99,3.8,7.4,1.1,24.8,68.7,0.0,1013,0.001
29/10/2016,20:00,98,4.3,7.3,1.1,24.7,68.6,0.0,1013,0.001
29/10/2016,21:00,104,3.5,8.4,0.9,24.6,65.8,0.0,1014,0.001
29/10/2016,22:00,124,2.3,9.2,0.4,24.0,67.6,0.0,1014,0.006
29/10/2016,23:00,119,2.3,10.4,0.6,23.7,67.8,0.0,1014,0.006
