Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
12/09/2016,22:00,253,0.4,52.6,0.2,19.3,92.4,0.0,1016,0.001,0.002,0.002,0.001,8.3,3.5,20
12/09/2016,23:00,232,0.4,38.5,0.2,19.4,92.8,0.0,1016,0.000,0.002,0.002,0.001,8.6,4.4,20
13/09/2016,00:00,201,0.2,68.1,0.2,19.3,93.2,0.0,1016,,,,,6.1,1.9,
13/09/2016,01:00,207,0.4,29.8,0.2,19.5,93.6,0.0,1015,0.000,0.001,0.001,0.001,8.4,4.0,17
13/09/2016,02:00,207,0.4,48.0,0.3,19.4,93.5,0.0,1015,0.001,0.001,0.001,0.001,5.3,1.7,18
13/09/2016,03:00,212,0.5,29.8,0.2,19.0,93.8,0.0,1014,0.000,0.003,0.003,0.001,5.4,0.9,19
13/09/2016,04:00,209,0.4,24.9,0.2,19.3,94.0,0.0,1015,0.000,0.002,0.002,0.001,5.0,0.7,19
13/09/2016,05:00,271,0.2,75.4,0.5,19.0,93.9,0.0,1015,0.001,0.002,0.002,0.001,8.3,4.3,17
13/09/2016,06:00,49,0.3,102.8,0.4,18.6,94.0,0.0,1016,0.003,0.003,0.005,0.001,10.0,5.7,19
13/09/2016,07:00,86,0.4,73.8,0.5,20.6,93.3,0.0,1017,0.002,0.005,0.007,0.001,9.0,3.0,25
13/09/2016,08:00,56,2.0,24.3,0.7,22.4,79.0,0.0,1017,0.001,0.000,0.001,0.001,15.2,6.5,17
13/09/2016,09:00,59,2.8,19.6,1.1,23.8,67.9,0.0,1017,0.001,0.000,0.001,0.001,15.4,7.7,15
13/09/2016,10:00,67,3.1,20.6,1.1,24.1,63.0,0.0,1017,0.001,0.000,0.001,0.001,12.1,5.2,13
13/09/2016,11:00,75,2.8,20.2,1.1,24.4,61.6,0.0,1016,0.000,0.000,0.000,0.001,11.0,4.5,12
13/09/2016,12:00,63,2.7,19.8,1.0,24.8,57.0,0.0,1015,0.000,0.000,0.000,0.001,11.0,5.2,10
13/09/2016,13:00,80,3.1,18.6,1.2,24.6,58.1,0.0,1015,0.000,0.000,0.000,0.001,8.8,3.7,10
13/09/2016,14:00,73,3.1,21.2,1.3,24.4,58.9,0.0,1014,0.000,0.000,0.000,0.001,9.8,4.8,11
13/09/2016,15:00,83,3.4,15.8,1.1,23.8,63.7,0.0,1014,0.000,0.000,0.000,0.001,10.3,4.3,13
13/09/2016,16:00,75,3.1,16.5,1.1,23.4,67.6,0.0,1014,0.000,0.000,0.000,0.001,10.7,3.5,14
13/09/2016,17:00,67,2.1,16.2,0.8,22.4,74.5,0.0,1014,0.001,0.000,0.001,0.001,12.9,5.3,16
13/09/2016,18:00,60,0.5,90.2,0.6,21.5,80.2,0.0,1015,0.000,0.000,0.000,0.001,11.5,3.6,17
13/09/2016,19:00,132,0.2,85.9,0.2,21.0,84.5,0.0,1015,0.001,0.001,0.001,0.001,11.8,4.9,16
13/09/2016,20:00,114,0.4,58.0,0.2,20.8,86.7,0.0,1015,0.001,0.001,0.001,0.001,9.5,2.8,17
13/09/2016,21:00,90,0.6,43.5,0.3,21.1,86.6,0.0,1015,0.001,0.001,0.001,0.001,7.8,1.2,18
13/09/2016,22:00,83,0.2,87.4,0.3,21.4,86.7,0.0,1015,0.001,0.000,0.001,0.001,10.7,2.5,18
13/09/2016,23:00,199,0.2,77.6,0.3,21.3,88.1,0.0,1015,0.000,0.001,0.001,0.001,11.7,3.3,19
14/09/2016,00:00,156,0.1,89.2,0.3,21.2,88.3,0.0,1015,,,,,13.5,3.9,
14/09/2016,01:00,219,0.7,18.3,0.2,20.6,88.9,0.0,1015,0.001,0.001,0.001,0.001,10.3,1.7,15
14/09/2016,02:00,228,0.5,23.5,0.2,19.9,90.3,0.0,1015,0.000,0.002,0.002,0.001,8.6,2.0,16
14/09/2016,03:00,276,0.5,50.7,0.4,19.5,91.2,0.0,1014,0.001,0.001,0.002,0.001,9.4,4.2,15
14/09/2016,04:00,276,0.4,58.1,0.4,18.9,91.9,0.0,1014,0.001,0.001,0.002,0.001,7.1,3.1,14
14/09/2016,05:00,246,0.4,51.6,0.2,19.2,92.8,0.0,1015,0.001,0.001,0.001,0.001,5.7,1.8,15
14/09/2016,06:00,229,0.6,37.3,0.2,20.0,92.8,0.0,1015,0.001,0.000,0.001,0.001,4.7,0.2,17
14/09/2016,07:00,60,0.2,87.5,0.3,22.0,85.5,0.0,1016,0.000,0.001,0.001,0.001,11.2,3.7,19
14/09/2016,08:00,65,1.3,34.2,0.8,23.0,77.1,0.0,1016,0.001,0.000,0.001,0.001,14.8,3.8,21
14/09/2016,09:00,58,2.1,25.9,1.3,23.8,68.7,0.0,1016,0.001,0.000,0.001,0.001,16.2,5.7,19
14/09/2016,10:00,63,2.2,33.7,1.5,24.3,66.5,0.0,1015,0.000,0.000,0.000,0.001,15.5,6.1,19
14/09/2016,11:00,42,1.8,24.6,0.8,24.7,65.2,0.0,1014,0.000,0.000,0.000,0.001,15.0,5.8,19
14/09/2016,12:00,51,2.2,22.4,1.0,24.7,64.7,0.0,1013,0.000,0.000,0.000,0.001,15.1,6.3,19
14/09/2016,13:00,52,2.7,19.9,1.3,24.9,64.2,0.0,1013,0.000,0.000,0.000,0.001,13.7,4.9,18
14/09/2016,14:00,41,2.2,27.4,1.1,25.0,62.9,0.0,1012,0.000,0.000,0.000,0.001,12.6,4.6,17
14/09/2016,15:00,35,1.6,27.4,0.9,24.7,63.6,0.0,1012,0.000,0.000,0.000,0.001,12.0,4.2,16
14/09/2016,16:00,30,1.7,20.8,0.8,23.8,68.7,0.0,1012,0.001,0.000,0.001,0.001,13.0,4.5,18
14/09/2016,17:00,40,1.5,17.2,0.5,22.7,77.3,0.0,1012,0.001,0.000,0.001,0.001,13.9,4.7,21
14/09/2016,18:00,40,0.5,117.8,0.6,21.9,83.5,0.0,1013,0.001,0.000,0.001,0.001,12.2,3.2,21
14/09/2016,19:00,229,0.4,53.2,0.3,21.4,86.5,0.0,1013,0.000,0.000,0.000,0.001,12.9,4.5,20
14/09/2016,20:00,237,0.6,34.9,0.2,21.0,88.1,0.0,1014,0.000,0.001,0.001,0.001,9.7,2.0,20
14/09/2016,21:00,283,0.6,34.5,0.3,20.7,89.2,0.0,1014,0.001,0.001,0.002,0.001,10.1,3.7,18
14/09/2016,22:00,254,0.5,41.3,0.3,21.2,88.8,0.0,1014,0.000,0.001,0.001,0.001,8.7,2.2,19
14/09/2016,23:00,230,0.3,43.5,0.2,21.2,89.2,0.0,1014,0.000,0.001,0.001,0.001,8.4,1.9,20
15/09/2016,00:00,249,0.7,17.1,0.3,21.0,90.3,0.0,1013,,,,,7.2,0.6,
15/09/2016,01:00,277,0.7,31.5,0.4,21.0,90.8,0.0,1013,0.001,0.000,0.001,0.001,8.5,1.9,17
15/09/2016,02:00,283,0.7,21.8,0.3,21.0,91.2,0.0,1012,0.000,0.000,0.000,0.001,7.8,0.9,19
15/09/2016,03:00,284,0.7,25.3,0.4,20.9,91.5,0.0,1012,0.000,0.001,0.001,0.001,8.0,2.1,18
15/09/2016,04:00,284,0.7,27.7,0.4,20.8,91.4,0.0,1012,0.001,0.001,0.002,0.001,6.4,0.5,17
15/09/2016,05:00,287,0.4,44.5,0.2,20.0,91.7,0.0,1012,0.001,0.001,0.002,0.001,5.0,0.1,17
15/09/2016,06:00,284,0.4,50.2,0.3,20.0,92.5,0.0,1013,0.002,0.001,0.003,0.001,4.0,-0.2,15
15/09/2016,07:00,359,0.4,53.7,0.4,22.2,88.9,0.0,1014,0.001,0.001,0.002,0.001,7.0,1.4,18
15/09/2016,08:00,28,1.1,35.7,0.8,23.6,78.9,0.0,1014,,,,,13.4,4.0,19
15/09/2016,09:00,300,0.4,43.2,0.4,23.8,77.5,0.0,1014,,,,,13.4,3.8,
15/09/2016,10:00,25,1.1,49.2,0.8,24.2,74.5,0.0,1013,0.000,0.000,0.000,0.000,14.4,5.3,16
15/09/2016,11:00,354,1.0,152.2,0.7,24.0,71.1,0.0,1013,0.000,0.000,0.000,0.000,16.4,7.0,17
15/09/2016,12:00,359,0.8,47.1,0.6,25.0,67.6,0.0,1012,0.000,0.000,0.000,0.000,15.1,7.5,17
15/09/2016,13:00,17,1.3,167.8,0.8,25.8,62.5,0.0,1011,0.000,0.000,0.000,0.000,15.5,7.0,18
15/09/2016,14:00,27,1.4,36.2,0.9,26.1,59.6,0.0,1011,0.000,0.000,0.000,0.000,14.0,6.4,16
15/09/2016,15:00,31,1.7,28.5,0.9,25.6,62.0,0.0,1010,0.000,0.000,0.000,0.000,14.1,6.9,16
15/09/2016,16:00,9,1.1,178.7,0.7,25.0,65.8,0.0,1011,0.001,0.000,0.001,0.000,13.6,5.5,17
15/09/2016,17:00,5,1.0,24.7,0.6,23.7,73.8,0.0,1011,0.000,0.001,0.001,0.000,13.7,5.0,18
15/09/2016,18:00,293,0.8,29.6,0.5,22.7,79.8,0.0,1012,0.000,0.000,0.000,0.000,13.9,5.8,19
15/09/2016,19:00,281,1.4,11.1,0.3,22.3,83.8,0.0,1013,0.000,0.000,0.000,0.000,12.7,4.6,20
15/09/2016,20:00,287,1.4,12.5,0.4,22.3,85.0,0.0,1014,0.000,0.000,0.000,0.000,11.0,2.4,20
15/09/2016,21:00,267,1.0,57.8,0.7,21.9,86.7,0.0,1014,0.000,0.001,0.001,0.000,10.3,1.9,19
15/09/2016,22:00,238,2.3,37.7,2.2,21.6,83.4,0.9,1015,0.000,0.000,0.000,0.000,7.7,-0.1,15
15/09/2016,23:00,218,2.6,43.5,1.8,19.3,81.9,0.6,1016,0.000,0.000,0.000,0.000,4.8,0.1,3
16/09/2016,00:00,43,1.8,47.4,1.1,19.1,84.9,0.0,1016,,,,,0.9,-1.2,
16/09/2016,01:00,25,1.0,176.2,0.7,18.8,86.2,0.0,1015,0.000,0.001,0.001,0.000,4.4,1.8,4
16/09/2016,02:00,294,0.8,54.0,0.5,18.8,86.9,0.0,1015,0.000,0.001,0.001,0.000,4.6,1.7,5
16/09/2016,03:00,312,0.5,142.7,0.3,18.7,88.5,0.0,1015,0.000,0.001,0.001,0.000,4.9,1.9,5
16/09/2016,04:00,288,0.8,51.2,0.4,18.5,89.4,0.0,1015,0.000,0.001,0.001,0.000,5.0,1.4,5
16/09/2016,05:00,278,1.0,45.3,0.6,18.9,88.5,0.0,1015,0.000,0.005,0.005,0.001,5.0,1.2,6
16/09/2016,06:00,265,1.6,20.3,0.6,19.4,86.9,0.0,1015,0.000,0.002,0.002,0.000,6.1,2.3,6
16/09/2016,07:00,236,0.7,43.0,0.5,20.6,80.7,0.0,1016,0.001,0.000,0.001,0.000,3.5,0.6,5
16/09/2016,08:00,112,0.3,80.1,0.4,22.4,71.6,0.0,1016,0.001,0.000,0.001,0.000,5.9,3.3,5
16/09/2016,09:00,80,0.8,44.1,0.4,23.7,65.8,0.0,1017,0.000,0.001,0.001,0.000,7.8,4.5,6
16/09/2016,10:00,281,0.7,53.1,0.6,25.1,60.9,0.0,1017,0.001,0.001,0.001,0.000,7.5,4.3,6
16/09/2016,11:00,302,0.6,77.9,0.8,26.1,59.3,0.0,1016,0.001,0.000,0.001,0.001,7.9,4.9,7
16/09/2016,12:00,281,1.0,48.9,0.8,26.9,56.8,0.0,1015,0.001,0.001,0.001,0.000,9.1,6.0,7
16/09/2016,13:00,337,0.7,127.6,0.9,26.7,58.5,0.0,1014,0.000,0.001,0.001,0.000,7.0,3.9,7
16/09/2016,14:00,59,1.4,29.8,0.8,26.0,62.5,0.0,1013,0.001,0.000,0.001,0.000,8.8,5.5,8
16/09/2016,15:00,23,0.6,150.7,0.6,26.6,57.3,0.0,1013,0.000,0.000,0.000,0.000,7.0,4.1,8
16/09/2016,16:00,330,0.7,49.9,0.6,27.1,55.5,0.0,1013,0.000,0.001,0.001,0.000,8.2,2.9,8
16/09/2016,17:00,284,0.9,26.7,0.4,25.2,61.8,0.0,1013,0.001,0.001,0.001,0.000,8.4,4.4,8
16/09/2016,18:00,323,0.5,57.7,0.4,22.8,71.7,0.0,1014,0.000,0.001,0.001,0.000,5.6,2.8,11
16/09/2016,19:00,279,0.9,41.6,0.5,21.3,80.7,0.0,1015,0.000,0.001,0.001,0.000,6.8,3.4,10
16/09/2016,20:00,274,1.4,27.0,0.5,20.3,85.0,0.0,1016,0.000,0.001,0.001,0.000,6.5,2.9,12
16/09/2016,21:00,288,1.0,24.9,0.4,19.7,87.0,0.0,1016,0.001,0.001,0.001,0.000,9.1,5.7,9
16/09/2016,22:00,289,1.0,30.6,0.5,19.1,88.7,0.0,1016,0.001,0.001,0.002,0.000,4.1,1.0,9
16/09/2016,23:00,300,0.8,33.1,0.4,18.6,90.4,0.0,1016,0.001,0.001,0.001,0.000,3.3,0.7,10
17/09/2016,00:00,293,0.8,47.1,0.4,18.3,91.7,0.0,1016,,,,,4.1,0.9,
17/09/2016,01:00,297,0.6,51.2,0.4,18.2,92.4,0.0,1015,0.001,0.001,0.001,0.000,7.1,3.9,11
17/09/2016,02:00,272,0.4,86.8,0.4,18.9,92.4,0.0,1015,0.000,0.002,0.002,0.000,7.6,4.1,11
17/09/2016,03:00,264,0.6,90.2,0.6,18.9,91.4,0.0,1015,0.000,0.002,0.002,0.000,8.5,4.7,13
17/09/2016,04:00,154,0.2,93.7,0.3,19.4,88.9,0.0,1015,0.001,0.006,0.006,0.001,7.9,3.7,22
17/09/2016,05:00,147,0.2,93.6,0.3,19.9,77.9,0.0,1016,0.001,0.008,0.008,0.002,10.7,6.7,23
17/09/2016,06:00,96,0.7,33.3,0.4,20.3,74.5,0.0,1016,0.001,0.005,0.006,0.002,9.8,7.1,18
17/09/2016,07:00,110,1.1,30.5,0.7,21.6,68.2,0.0,1017,0.029,0.022,0.051,0.029,6.7,4.0,16
17/09/2016,08:00,112,1.5,28.3,0.9,22.7,66.2,0.0,1017,0.016,0.017,0.033,0.019,11.8,8.2,15
17/09/2016,09:00,102,2.6,16.1,1.0,23.3,68.0,0.0,1017,0.014,0.016,0.030,0.005,12.5,6.7,15
17/09/2016,10:00,89,3.5,15.5,1.2,24.0,69.3,0.0,1017,0.011,0.013,0.024,0.005,13.3,6.4,23
17/09/2016,11:00,90,3.2,19.9,1.3,24.2,70.0,0.0,1016,0.001,0.002,0.003,0.001,15.4,8.5,24
17/09/2016,12:00,83,3.1,15.9,1.3,24.2,71.4,0.0,1016,0.001,0.001,0.002,0.001,19.5,12.5,25
17/09/2016,13:00,87,2.8,21.1,1.0,24.3,70.6,0.0,1015,0.001,0.002,0.003,0.001,33.0,7.9,24
17/09/2016,14:00,63,2.8,21.0,1.2,24.7,66.8,0.0,1014,0.000,0.001,0.001,0.000,18.9,6.8,14
17/09/2016,15:00,67,3.1,16.7,1.2,24.3,68.5,0.0,1013,0.000,0.001,0.001,0.000,12.2,6.6,14
17/09/2016,16:00,64,2.3,19.8,0.9,23.6,75.9,0.0,1013,0.001,0.001,0.001,0.000,12.5,6.2,18
17/09/2016,17:00,93,1.5,17.4,0.6,22.7,81.0,0.0,1014,0.000,0.006,0.006,0.001,14.7,5.7,19
17/09/2016,18:00,91,1.2,22.6,0.5,22.1,83.7,0.0,1015,0.001,0.002,0.003,0.000,17.0,6.3,19
17/09/2016,19:00,96,1.0,23.8,0.5,21.9,84.6,0.0,1015,0.001,0.002,0.003,0.001,17.9,6.6,19
17/09/2016,20:00,99,0.8,38.5,0.4,21.8,85.8,0.0,1015,0.000,0.003,0.003,0.001,16.0,4.5,19
17/09/2016,21:00,112,0.2,90.0,0.3,21.9,86.4,0.0,1015,0.000,0.002,0.002,0.000,14.1,3.9,18
17/09/2016,22:00,212,0.3,97.6,0.3,21.6,87.9,0.0,1015,0.001,0.003,0.003,0.000,14.4,5.0,18
17/09/2016,23:00,218,0.5,46.8,0.3,21.5,89.2,0.0,1014,0.000,0.003,0.003,0.000,8.2,0.7,18
18/09/2016,00:00,219,0.6,32.0,0.3,21.6,88.7,0.0,1014,,,,,11.2,5.5,
18/09/2016,01:00,221,0.5,52.5,0.3,21.9,88.3,0.0,1013,0.000,0.001,0.001,0.000,11.5,6.4,18
18/09/2016,02:00,223,0.4,66.5,0.3,21.8,89.0,0.0,1012,0.000,0.000,0.000,0.000,7.2,2.5,22
18/09/2016,03:00,235,0.6,42.4,0.3,21.4,90.4,0.0,1012,0.000,0.001,0.001,0.000,7.0,2.7,23
18/09/2016,04:00,233,0.5,43.6,0.3,21.1,91.5,0.0,1012,0.000,0.001,0.001,0.000,7.1,3.2,25
18/09/2016,05:00,246,0.5,55.8,0.3,21.2,91.9,0.0,1012,0.001,0.001,0.002,0.000,9.5,5.4,27
18/09/2016,06:00,257,0.8,24.9,0.4,21.5,91.6,0.0,1012,0.000,0.000,0.000,0.000,7.5,3.4,30
18/09/2016,07:00,282,0.6,35.3,0.5,22.1,89.7,0.0,1013,0.001,0.001,0.001,0.000,8.0,2.3,33
18/09/2016,08:00,9,0.6,181.0,0.5,22.7,87.6,0.0,1013,0.001,0.001,0.001,0.000,11.8,5.8,33
18/09/2016,09:00,5,0.6,47.2,0.4,23.7,81.8,0.0,1013,0.001,0.000,0.001,0.000,12.2,6.2,36
18/09/2016,10:00,8,0.8,182.2,0.6,24.7,74.7,0.0,1013,0.001,0.000,0.001,0.000,14.4,7.4,41
18/09/2016,11:00,16,1.2,176.5,0.8,24.6,74.2,0.0,1012,0.000,0.000,0.000,0.000,14.9,7.2,44
18/09/2016,12:00,15,1.0,35.0,0.6,24.7,75.1,0.0,1011,0.001,0.000,0.001,0.000,14.0,6.5,45
18/09/2016,13:00,348,0.7,37.0,0.6,24.4,78.9,0.4,1010,0.000,0.000,0.000,0.000,15.4,8.1,46
18/09/2016,14:00,347,1.0,41.1,0.7,23.6,83.8,0.0,1010,0.001,0.000,0.001,0.000,16.7,9.3,43
18/09/2016,15:00,331,0.8,48.6,0.7,23.3,84.1,0.0,1009,0.000,0.000,0.000,0.000,10.4,6.6,40
18/09/2016,16:00,310,1.1,32.0,0.8,22.8,85.1,0.0,1009,0.000,0.000,0.000,0.000,10.3,6.7,41
18/09/2016,17:00,301,1.5,22.6,0.8,22.6,87.4,0.0,1009,0.000,0.000,0.000,0.000,6.7,3.0,46
18/09/2016,18:00,297,1.4,20.1,0.9,22.7,86.4,0.0,1009,0.001,0.000,0.001,0.000,10.7,6.4,53
18/09/2016,19:00,314,0.6,34.4,0.5,22.6,87.5,0.0,1009,0.001,0.000,0.001,0.000,13.6,8.0,55
18/09/2016,20:00,298,1.1,37.7,1.0,22.5,89.4,0.0,1009,0.000,0.000,0.000,0.000,13.3,6.5,63
18/09/2016,21:00,301,1.7,24.1,0.8,23.1,87.5,0.0,1009,0.000,0.000,0.000,0.000,9.3,1.7,75
18/09/2016,22:00,295,1.9,24.5,1.1,23.3,85.7,0.0,1009,0.000,0.000,0.000,0.000,14.5,5.9,76
18/09/2016,23:00,303,1.0,23.3,0.6,22.9,85.4,0.0,1009,0.000,0.000,0.000,0.000,15.4,7.9,61
19/09/2016,00:00,285,1.9,18.3,0.8,22.6,86.1,0.0,1009,,,,,13.3,7.6,
19/09/2016,01:00,292,2.0,15.3,0.6,22.5,86.1,0.0,1009,0.001,0.001,0.001,0.000,13.7,8.3,49
19/09/2016,02:00,309,1.2,17.0,0.6,22.3,86.9,0.0,1008,0.001,0.000,0.001,0.000,16.9,11.3,64
19/09/2016,03:00,305,0.8,32.1,0.5,22.2,88.0,0.0,1008,0.000,0.001,0.001,0.000,14.8,8.9,69
19/09/2016,04:00,306,1.0,32.3,0.6,22.2,88.5,0.0,1008,0.000,0.001,0.001,0.000,16.8,9.9,75
19/09/2016,05:00,296,1.6,19.1,0.7,22.0,89.1,0.0,1009,0.000,0.001,0.001,0.000,17.4,10.2,74
19/09/2016,06:00,297,1.8,18.5,0.8,22.1,89.1,0.0,1009,0.001,0.000,0.001,0.000,15.2,7.9,75
19/09/2016,07:00,291,1.6,20.9,0.8,23.1,85.5,0.0,1010,0.001,0.000,0.001,0.000,12.6,6.3,71
19/09/2016,08:00,295,1.3,33.6,0.9,24.5,78.3,0.0,1010,0.001,0.001,0.001,0.000,17.4,11.3,60
19/09/2016,09:00,294,1.6,26.7,0.9,25.2,73.5,0.0,1010,0.001,0.000,0.001,0.000,19.2,14.0,49
19/09/2016,10:00,238,1.0,54.0,0.7,25.5,66.8,0.0,1010,0.001,0.001,0.002,0.000,12.8,8.5,28
19/09/2016,11:00,236,1.0,54.7,0.9,25.4,65.5,0.0,1010,0.001,0.001,0.002,0.001,11.6,8.0,24
19/09/2016,12:00,66,0.2,144.0,0.6,25.4,64.6,0.0,1009,0.001,0.001,0.002,0.001,9.9,6.6,22
19/09/2016,13:00,177,0.4,85.7,0.6,25.2,65.2,0.0,1009,0.001,0.001,0.002,0.001,10.1,6.7,18
19/09/2016,14:00,186,0.5,58.7,0.5,24.5,61.9,0.0,1009,0.001,0.003,0.004,0.001,8.2,5.1,11
19/09/2016,15:00,199,0.2,86.4,0.4,24.1,62.5,0.0,1009,0.001,0.005,0.006,0.001,7.2,4.1,8
19/09/2016,16:00,52,0.1,133.3,0.4,23.6,66.0,0.0,1009,0.001,0.005,0.006,0.001,5.2,2.1,8
19/09/2016,17:00,43,0.2,174.8,0.2,22.8,71.4,0.0,1010,0.001,0.005,0.006,0.001,7.5,3.9,8
19/09/2016,18:00,227,0.4,59.1,0.3,21.7,75.6,0.0,1010,0.001,0.004,0.005,0.001,8.8,4.5,8
19/09/2016,19:00,273,0.4,52.7,0.3,21.1,77.6,0.0,1011,0.001,0.003,0.004,0.000,2.4,-1.6,8
19/09/2016,20:00,283,0.5,59.6,0.3,20.7,79.5,0.0,1011,0.001,0.003,0.004,0.000,,,9
19/09/2016,21:00,285,0.6,54.1,0.4,20.3,80.4,0.0,1011,0.001,0.003,0.004,0.000,6.0,2.3,9
19/09/2016,22:00,308,0.7,50.1,0.4,20.1,82.1,0.0,1011,0.001,0.003,0.004,0.000,5.0,1.0,9
19/09/2016,23:00,316,0.7,53.6,0.3,19.9,81.7,0.0,1011,0.001,0.004,0.004,0.000,6.0,2.0,10
20/09/2016,00:00,316,0.8,48.3,0.5,19.6,82.8,0.0,1011,,,,,2.3,-0.7,
20/09/2016,01:00,295,0.7,58.3,0.5,19.4,84.0,0.0,1011,0.000,0.004,0.004,0.000,4.2,0.6,9
20/09/2016,02:00,311,0.3,94.6,0.3,19.6,86.6,0.0,1011,0.001,0.006,0.007,0.001,1.8,-1.6,12
20/09/2016,03:00,247,0.3,82.5,0.5,20.3,88.9,0.0,1010,0.003,0.010,0.012,0.002,7.7,2.9,21
20/09/2016,04:00,64,0.4,93.3,0.5,20.4,88.2,0.0,1011,0.001,0.006,0.007,0.001,7.5,2.2,24
20/09/2016,05:00,,0.0,149.2,0.3,19.9,88.2,0.0,1012,0.001,0.005,0.005,0.001,11.8,6.1,19
20/09/2016,06:00,159,0.2,98.1,0.4,19.9,85.2,0.0,1012,0.001,0.004,0.005,0.002,10.4,5.7,16
20/09/2016,07:00,143,0.2,96.2,0.3,21.1,78.5,0.0,1013,0.007,0.012,0.018,0.005,5.8,1.4,15
20/09/2016,08:00,114,0.9,43.9,0.6,23.0,70.5,0.0,1014,0.006,0.007,0.013,0.003,9.7,5.3,11
20/09/2016,09:00,79,1.8,14.8,0.6,22.9,70.9,0.0,1014,0.030,0.019,0.049,0.011,9.2,3.2,14
20/09/2016,10:00,88,1.6,26.8,0.8,23.2,71.7,0.0,1013,0.005,0.006,0.011,0.004,15.7,6.7,15
20/09/2016,11:00,100,1.3,40.2,0.8,23.9,69.8,0.0,1013,0.012,0.011,0.023,0.003,14.3,7.2,18
20/09/2016,12:00,83,1.9,23.7,0.9,24.2,67.7,0.0,1012,0.001,0.001,0.002,0.002,17.0,8.8,23
20/09/2016,13:00,79,2.2,17.9,0.8,23.8,70.9,0.0,1012,0.001,0.001,0.001,0.001,17.0,9.4,30
20/09/2016,14:00,85,1.6,26.8,0.8,24.3,70.8,0.0,1011,0.001,0.001,0.001,0.001,18.2,9.3,30
20/09/2016,15:00,98,1.8,21.4,0.8,24.2,70.9,0.0,1011,0.002,0.003,0.005,0.002,19.0,8.2,23
20/09/2016,16:00,88,1.8,24.9,0.7,23.8,72.3,0.0,1011,0.001,0.003,0.004,0.002,24.4,9.4,20
20/09/2016,17:00,62,1.7,22.3,0.7,22.6,78.1,0.0,1011,0.000,0.001,0.001,0.001,17.0,9.0,17
20/09/2016,18:00,163,0.2,89.5,0.2,21.7,83.2,0.0,1012,0.000,0.001,0.001,0.001,12.1,7.2,18
20/09/2016,19:00,246,0.4,52.7,0.3,21.1,86.3,0.0,1012,0.001,0.002,0.003,0.002,11.2,5.5,19
20/09/2016,20:00,194,0.2,73.7,0.2,21.2,87.4,0.0,1012,0.001,0.003,0.003,0.002,10.9,4.9,20
20/09/2016,21:00,206,0.1,93.5,0.3,21.7,87.4,0.0,1012,0.001,0.004,0.005,0.002,13.8,6.9,19
20/09/2016,22:00,221,0.2,76.9,0.2,21.9,88.2,0.0,1012,0.001,0.003,0.004,0.002,16.3,8.7,19
20/09/2016,23:00,52,0.1,151.4,0.3,22.1,89.2,0.0,1011,0.000,0.002,0.002,0.001,16.1,6.3,18
21/09/2016,00:00,236,0.4,48.1,0.3,22.0,90.2,0.0,1011,,,,,7.1,2.0,
21/09/2016,01:00,283,0.8,23.1,0.4,22.1,90.5,0.0,1011,0.000,0.000,0.000,0.000,6.9,2.5,17
21/09/2016,02:00,295,0.9,14.7,0.3,22.0,90.8,0.0,1011,0.000,0.001,0.001,0.000,7.0,2.4,19
21/09/2016,03:00,293,1.0,14.7,0.4,21.9,91.2,0.0,1011,0.000,0.000,0.000,0.000,8.3,4.1,20
21/09/2016,04:00,300,1.0,16.6,0.4,22.0,91.4,0.0,1011,0.000,0.001,0.001,0.000,8.9,4.3,21
21/09/2016,05:00,302,1.1,20.0,0.5,21.9,91.5,0.1,1012,0.000,0.000,0.000,0.000,8.0,3.2,20
21/09/2016,06:00,307,1.1,28.1,0.5,22.1,90.7,0.7,1012,0.001,0.000,0.001,0.000,7.7,2.4,18
21/09/2016,07:00,308,1.0,30.8,0.8,23.0,87.5,0.0,1012,0.000,0.000,0.000,0.000,8.6,3.6,18
21/09/2016,08:00,300,1.5,32.2,1.0,24.4,77.7,0.0,1013,0.000,0.000,0.000,0.000,9.7,4.6,17
21/09/2016,09:00,294,1.8,32.5,1.1,25.9,67.1,0.0,1012,0.000,0.000,0.000,0.000,8.4,4.0,15
21/09/2016,10:00,281,2.8,19.8,0.9,26.0,63.7,0.0,1012,0.000,0.000,0.000,0.000,9.0,4.7,15
21/09/2016,11:00,293,1.2,36.4,0.9,24.5,76.0,0.0,1011,0.000,0.000,0.000,0.000,11.7,7.1,16
21/09/2016,12:00,303,0.9,53.0,0.8,26.2,65.3,0.0,1010,0.001,0.001,0.001,0.001,9.3,5.3,17
21/09/2016,13:00,287,1.2,35.1,0.8,25.7,62.6,0.0,1009,0.001,0.001,0.001,0.000,11.2,8.0,9
21/09/2016,14:00,319,0.6,46.2,0.6,26.1,63.0,0.0,1009,0.001,0.001,0.001,0.000,7.8,4.9,13
21/09/2016,15:00,333,0.6,48.5,0.6,25.8,66.8,0.0,1009,0.001,0.001,0.001,0.000,4.7,1.7,15
21/09/2016,16:00,317,0.6,44.6,0.6,25.4,69.4,0.0,1009,0.000,0.000,0.000,0.000,6.3,2.7,15
