Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
18/10/2015,08:00,105,4.5,19.7,1.5,24.5,59.3,0.008,0.008,0.016,0.011,12.8,5.0,7
18/10/2015,09:00,103,4.8,19.0,1.5,25.9,51.2,0.006,0.006,0.012,0.007,11.5,4.0,6
18/10/2015,10:00,83,5.1,16.9,1.4,26.8,53.4,0.002,0.002,0.004,0.003,14.1,5.3,8
18/10/2015,11:00,76,5.4,17.6,1.6,26.9,55.4,0.000,0.000,0.000,0.001,16.7,5.3,8
18/10/2015,12:00,82,6.1,15.2,1.8,27.0,54.3,0.000,0.000,0.000,0.001,20.7,6.8,9
18/10/2015,13:00,85,6.8,14.7,2.0,26.2,57.3,0.000,0.000,0.000,0.001,14.8,2.8,9
18/10/2015,14:00,87,7.2,14.5,1.9,25.6,61.6,0.000,0.000,0.000,0.001,19.6,7.1,11
18/10/2015,15:00,90,6.9,14.8,1.8,25.3,62.1,0.000,0.001,0.001,0.001,22.2,5.0,12
18/10/2015,16:00,95,5.9,16.3,1.9,24.8,68.0,0.000,0.000,0.000,0.001,29.2,5.2,14
18/10/2015,17:00,97,5.2,14.4,1.6,23.6,73.0,0.000,0.000,0.000,0.001,24.7,5.7,15
18/10/2015,18:00,104,4.6,14.7,1.5,22.5,78.1,0.000,0.000,0.000,0.001,19.4,4.9,16
18/10/2015,19:00,118,3.7,17.1,1.3,22.2,75.2,0.016,0.007,0.022,0.009,16.2,4.4,14
18/10/2015,20:00,129,2.6,16.3,0.9,21.8,73.0,0.000,0.001,0.001,0.003,14.0,5.3,11
18/10/2015,21:00,138,2.8,16.9,1.0,21.4,73.7,0.001,0.004,0.004,0.006,12.3,4.7,12
18/10/2015,22:00,138,2.8,14.6,0.9,21.0,76.9,0.000,0.003,0.003,0.001,12.1,3.6,13
18/10/2015,23:00,147,1.8,18.5,0.7,20.4,78.7,0.000,0.005,0.005,0.001,17.1,4.5,16
19/10/2015,00:00,154,1.8,20.4,0.6,20.0,78.9,,,,,29.7,6.3,
19/10/2015,01:00,158,2.0,16.6,0.8,19.6,79.1,0.000,0.007,0.007,0.001,22.9,4.6,15
19/10/2015,02:00,160,2.5,16.1,0.9,19.5,77.9,0.000,0.001,0.001,0.001,13.4,4.5,14
19/10/2015,03:00,158,2.3,16.5,0.8,19.2,78.6,0.001,0.002,0.003,0.001,15.1,5.6,16
19/10/2015,04:00,157,2.3,15.7,0.8,19.2,78.8,0.000,0.003,0.003,0.001,25.9,6.3,16
19/10/2015,05:00,158,2.6,15.4,0.8,19.2,78.1,0.002,0.006,0.008,0.001,27.4,5.3,16
19/10/2015,06:00,160,3.4,16.4,1.0,20.3,74.1,0.002,0.003,0.004,0.001,25.8,8.2,15
19/10/2015,07:00,138,3.3,21.7,1.2,22.1,71.0,0.003,0.005,0.008,0.002,20.5,5.7,11
19/10/2015,08:00,116,4.2,22.7,1.3,24.2,65.1,0.008,0.009,0.017,0.010,12.1,4.7,8
19/10/2015,09:00,97,5.0,19.4,1.5,25.1,61.2,0.003,0.004,0.007,0.005,9.8,3.7,8
19/10/2015,10:00,89,4.3,20.4,1.4,24.6,63.8,0.000,0.001,0.001,0.001,13.4,5.3,7
19/10/2015,11:00,83,5.1,17.4,1.5,25.3,63.2,0.000,0.000,0.000,0.001,12.8,6.2,9
19/10/2015,12:00,110,5.4,18.0,1.6,24.7,62.4,0.012,0.008,0.019,0.009,15.4,7.3,7
19/10/2015,13:00,118,3.5,24.2,1.9,19.8,89.0,0.046,0.021,0.066,0.021,14.3,6.6,10
19/10/2015,14:00,141,1.4,38.9,0.7,21.8,77.1,0.037,0.025,0.062,0.024,10.8,5.8,13
19/10/2015,15:00,108,2.8,20.9,1.4,22.8,69.4,0.004,0.006,0.010,0.006,13.1,4.8,11
19/10/2015,16:00,97,3.4,17.1,1.3,22.8,67.9,0.007,0.007,0.014,0.007,14.2,3.4,11
19/10/2015,17:00,99,4.1,15.4,1.2,22.7,66.8,0.000,0.000,0.000,0.001,14.8,3.2,9
19/10/2015,18:00,103,3.6,15.5,1.2,22.2,72.0,0.000,0.001,0.001,0.001,14.5,2.7,12
19/10/2015,19:00,106,3.2,14.2,1.0,21.8,73.4,0.000,0.001,0.001,0.001,16.7,2.9,14
19/10/2015,20:00,113,2.3,14.6,0.7,21.5,75.8,0.000,0.001,0.001,0.001,19.4,4.3,15
19/10/2015,21:00,137,2.1,16.8,0.7,21.0,75.8,0.003,0.016,0.019,0.005,19.3,4.0,20
19/10/2015,22:00,152,1.7,16.5,0.5,20.2,73.9,0.001,0.012,0.013,0.001,28.0,4.3,21
19/10/2015,23:00,160,1.9,16.8,0.7,19.7,72.0,0.001,0.004,0.004,0.001,41.2,5.0,17
20/10/2015,00:00,160,2.1,17.7,0.9,19.3,72.6,,,,,25.6,5.4,
20/10/2015,01:00,165,2.5,16.1,0.9,19.2,74.3,0.000,0.002,0.002,0.001,20.7,5.8,14
20/10/2015,02:00,168,2.5,21.4,1.0,19.3,76.2,0.000,0.003,0.003,0.001,20.3,5.2,14
20/10/2015,03:00,169,2.4,21.1,0.9,19.1,77.2,0.001,0.002,0.002,0.001,17.6,4.8,15
20/10/2015,04:00,197,1.5,45.6,0.9,17.9,81.5,0.002,0.005,0.007,0.001,15.2,5.3,17
20/10/2015,05:00,251,1.4,35.1,0.6,16.8,84.5,0.006,0.008,0.014,0.001,18.4,9.3,23
20/10/2015,06:00,184,1.6,38.8,0.7,19.3,79.0,0.004,0.007,0.011,0.001,19.6,9.3,20
20/10/2015,07:00,130,3.1,21.3,1.2,21.8,72.2,0.002,0.005,0.007,0.002,16.8,4.9,14
20/10/2015,08:00,125,3.5,24.0,1.1,23.5,67.0,0.027,0.016,0.043,0.021,12.2,3.3,12
20/10/2015,09:00,95,4.0,19.5,1.2,25.3,59.0,0.010,0.009,0.019,0.012,15.0,6.5,11
20/10/2015,10:00,79,4.1,21.4,1.2,25.8,57.9,0.001,0.001,0.001,0.001,15.0,6.5,10
20/10/2015,11:00,74,5.0,18.5,1.2,25.9,60.5,0.000,0.001,0.001,0.001,17.7,7.7,11
20/10/2015,12:00,79,5.1,16.8,1.5,26.0,60.1,0.000,0.000,0.000,0.001,16.0,7.0,11
20/10/2015,13:00,80,4.5,19.1,1.3,25.7,58.6,0.000,0.000,0.000,0.001,17.2,7.1,11
20/10/2015,14:00,82,4.7,15.0,1.4,25.2,58.2,0.000,0.000,0.000,0.001,17.5,7.7,11
20/10/2015,15:00,82,4.9,16.1,1.3,24.9,62.6,0.000,0.000,0.000,0.001,14.9,5.2,12
20/10/2015,16:00,89,4.3,17.2,1.2,24.4,66.9,0.000,0.000,0.000,0.001,16.1,5.9,14
20/10/2015,17:00,94,3.3,16.7,1.2,22.8,72.3,0.000,0.000,0.000,0.001,16.4,5.8,14
20/10/2015,18:00,93,3.1,15.1,0.9,21.9,75.1,0.000,0.001,0.001,0.001,16.2,5.0,14
20/10/2015,19:00,97,3.1,12.9,0.9,21.7,76.6,0.000,0.001,0.001,0.001,17.6,5.8,16
20/10/2015,20:00,92,3.5,12.6,1.0,21.6,75.7,0.000,0.001,0.001,0.001,17.2,4.2,16
20/10/2015,21:00,94,3.4,13.2,1.0,21.4,77.0,0.000,0.001,0.001,0.002,17.8,4.9,15
20/10/2015,22:00,97,3.3,14.2,1.0,21.3,75.2,0.000,0.002,0.002,0.001,17.7,5.1,13
20/10/2015,23:00,99,2.3,17.1,0.8,20.9,74.2,0.000,0.002,0.002,0.001,17.8,5.0,11
21/10/2015,00:00,110,1.6,15.3,0.6,20.5,75.2,,,,,17.3,4.5,
21/10/2015,01:00,140,1.2,15.4,0.3,19.3,80.2,0.000,0.005,0.005,0.001,16.5,3.2,17
21/10/2015,02:00,265,0.5,55.2,0.3,16.5,88.9,0.001,0.010,0.011,0.001,21.5,7.8,20
21/10/2015,03:00,289,1.4,11.1,0.4,15.3,93.5,0.002,0.010,0.011,0.001,15.4,6.2,25
21/10/2015,04:00,280,1.9,14.6,0.4,14.9,94.5,0.002,0.009,0.010,0.001,15.4,7.9,21
21/10/2015,05:00,271,2.2,11.6,0.5,15.1,94.8,0.007,0.010,0.017,0.001,14.1,6.8,24
21/10/2015,06:00,272,2.2,12.5,0.6,16.7,90.0,0.007,0.008,0.015,0.001,17.1,8.0,26
21/10/2015,07:00,124,0.3,93.2,0.8,21.1,72.1,0.006,0.007,0.013,0.004,18.4,8.2,21
21/10/2015,08:00,77,2.4,30.2,0.9,24.1,55.5,0.001,0.003,0.004,0.003,15.7,6.5,9
21/10/2015,09:00,90,3.4,21.0,1.1,25.2,52.4,0.000,0.001,0.001,0.001,13.1,4.0,8
21/10/2015,10:00,85,3.4,26.3,1.1,26.1,51.6,0.000,0.001,0.001,0.001,13.2,4.8,9
21/10/2015,11:00,81,4.0,19.3,1.2,26.4,50.0,0.000,0.001,0.001,0.001,15.0,6.0,9
21/10/2015,12:00,83,4.3,18.8,1.2,26.5,50.7,0.000,0.001,0.001,0.001,14.0,6.9,9
21/10/2015,13:00,89,5.1,15.4,1.3,25.9,55.2,0.000,0.000,0.000,0.001,14.0,7.6,9
21/10/2015,14:00,86,4.4,17.3,1.1,25.9,56.3,0.000,0.001,0.001,0.002,12.8,6.5,9
21/10/2015,15:00,82,4.1,16.4,1.3,25.6,58.0,0.000,0.000,0.000,0.002,12.1,5.9,9
21/10/2015,16:00,58,2.9,23.2,1.1,25.3,57.2,0.000,0.001,0.001,0.001,13.4,7.3,9
21/10/2015,17:00,41,2.0,20.8,0.9,23.5,64.9,0.000,0.001,0.001,0.001,12.0,5.2,8
21/10/2015,18:00,39,1.7,18.3,0.7,21.7,74.2,0.000,0.001,0.001,0.001,11.0,4.2,9
21/10/2015,19:00,40,1.3,19.7,0.6,21.1,77.1,0.000,0.001,0.001,0.001,10.9,4.2,10
21/10/2015,20:00,6,0.6,156.7,0.4,20.3,81.0,0.002,0.004,0.005,0.001,8.6,1.5,10
21/10/2015,21:00,302,0.5,51.5,0.3,18.6,85.9,0.029,0.020,0.048,0.001,15.6,3.9,16
21/10/2015,22:00,296,0.8,15.6,0.2,17.0,91.0,0.043,0.018,0.060,0.001,21.0,6.3,14
21/10/2015,23:00,294,1.2,13.4,0.3,16.3,94.0,0.013,0.016,0.029,0.001,18.0,6.0,15
22/10/2015,00:00,302,1.0,12.1,0.3,15.6,95.4,,,,,21.8,5.8,
22/10/2015,01:00,293,1.4,11.4,0.4,15.1,96.6,0.012,0.011,0.023,0.001,15.1,4.2,15
22/10/2015,02:00,298,0.8,24.0,0.4,15.0,96.8,0.010,0.009,0.019,0.001,14.7,6.5,19
22/10/2015,03:00,297,0.7,24.1,0.4,14.7,97.4,0.010,0.009,0.019,0.001,15.1,8.5,22
22/10/2015,04:00,304,0.8,18.0,0.3,14.8,97.8,0.007,0.008,0.015,0.001,15.7,10.1,36
22/10/2015,05:00,292,1.1,13.7,0.3,14.7,98.1,0.020,0.008,0.028,0.001,20.2,14.6,61
22/10/2015,06:00,305,0.9,38.0,0.6,17.6,95.0,0.011,0.008,0.019,0.001,27.4,19.0,73
22/10/2015,07:00,8,1.7,179.9,1.0,23.3,78.6,0.003,0.003,0.006,0.001,23.1,14.6,17
22/10/2015,08:00,12,2.6,178.4,1.1,25.5,66.3,0.003,0.004,0.006,0.001,13.9,6.3,12
22/10/2015,09:00,336,2.0,39.3,1.0,26.8,60.9,0.007,0.005,0.012,0.002,13.4,5.8,13
22/10/2015,10:00,324,2.4,30.1,1.1,27.0,61.0,0.000,0.001,0.001,0.002,14.0,7.8,18
22/10/2015,11:00,359,2.9,29.3,1.2,28.1,56.7,0.005,0.004,0.009,0.002,15.0,8.4,16
22/10/2015,12:00,13,2.9,174.5,1.2,29.3,51.1,0.006,0.005,0.010,0.002,17.8,11.3,13
22/10/2015,13:00,24,3.1,24.2,1.2,29.7,48.6,0.003,0.004,0.007,0.002,15.4,7.7,12
22/10/2015,14:00,23,3.4,25.4,1.4,29.2,51.7,0.002,0.002,0.004,0.001,14.1,7.2,12
22/10/2015,15:00,20,2.7,25.2,1.2,28.5,55.4,0.002,0.003,0.005,0.001,14.6,7.3,15
22/10/2015,16:00,8,2.5,28.0,1.3,27.2,58.6,0.005,0.005,0.010,0.002,18.2,8.2,14
22/10/2015,17:00,7,2.3,23.7,1.1,25.1,67.2,0.003,0.006,0.008,0.001,16.5,5.0,14
22/10/2015,18:00,4,2.4,20.5,1.0,23.6,73.4,0.007,0.013,0.020,0.002,13.6,3.0,14
22/10/2015,19:00,356,1.8,26.4,0.9,22.8,78.7,0.000,0.000,0.000,0.001,11.9,4.0,14
22/10/2015,20:00,4,1.7,22.8,0.9,22.3,83.6,0.001,0.002,0.002,0.001,11.5,4.1,15
22/10/2015,21:00,343,0.9,162.3,0.8,22.0,86.4,0.000,0.002,0.002,0.002,13.9,4.3,18
22/10/2015,22:00,335,1.2,37.1,0.6,21.2,89.1,0.000,0.001,0.001,0.002,12.7,4.8,17
22/10/2015,23:00,23,0.4,156.2,0.4,21.3,90.8,0.000,0.001,0.001,0.001,9.3,1.3,17
23/10/2015,00:00,222,0.6,53.3,0.4,21.3,92.1,,,,,11.8,3.7,
23/10/2015,01:00,325,0.6,33.3,0.3,20.6,94.0,0.001,0.003,0.003,0.001,12.6,4.3,14
23/10/2015,02:00,284,0.3,92.4,0.4,20.1,95.3,0.001,0.006,0.007,0.001,14.3,3.2,17
23/10/2015,03:00,288,0.8,22.8,0.3,20.0,94.9,0.001,0.003,0.004,0.001,13.0,4.1,17
23/10/2015,04:00,303,0.7,13.6,0.1,19.7,95.6,0.003,0.006,0.009,0.001,9.5,2.7,17
23/10/2015,05:00,297,0.5,23.6,0.2,19.2,96.2,0.040,0.013,0.052,0.002,12.3,5.0,22
23/10/2015,06:00,336,0.9,32.6,0.5,21.6,90.5,0.027,0.009,0.036,0.002,23.5,10.6,32
23/10/2015,07:00,18,1.5,163.0,0.8,24.7,74.0,0.001,0.001,0.002,0.002,18.0,9.8,27
23/10/2015,08:00,33,2.2,25.5,0.9,26.6,65.9,0.003,0.003,0.006,0.001,19.8,12.0,22
23/10/2015,09:00,39,2.4,27.6,1.0,28.5,58.3,0.008,0.007,0.015,0.002,16.3,9.7,18
23/10/2015,10:00,22,2.5,31.7,1.2,29.6,55.9,0.008,0.006,0.014,0.002,16.8,9.8,19
23/10/2015,11:00,20,2.6,35.7,1.1,30.3,53.4,0.006,0.005,0.011,0.002,17.4,10.6,18
23/10/2015,12:00,13,3.0,32.3,1.3,30.7,53.5,0.008,0.008,0.016,0.002,18.8,11.6,14
23/10/2015,13:00,26,3.4,21.9,1.2,30.9,50.3,0.005,0.005,0.010,0.002,17.7,9.0,13
23/10/2015,14:00,22,3.5,21.8,1.2,30.1,52.7,0.001,0.001,0.002,0.001,15.2,8.0,12
23/10/2015,15:00,16,3.1,24.2,1.3,29.2,56.4,0.001,0.001,0.002,0.001,17.1,9.6,13
23/10/2015,16:00,16,2.7,25.5,1.3,26.6,65.4,0.002,0.003,0.005,0.001,14.2,5.7,13
23/10/2015,17:00,26,2.0,22.2,1.0,24.6,72.9,0.001,0.001,0.001,0.001,14.4,3.6,12
23/10/2015,18:00,26,1.7,28.8,0.9,23.6,79.6,0.000,0.000,0.000,0.001,11.1,2.9,13
23/10/2015,19:00,213,0.2,97.9,0.5,23.4,81.3,0.001,0.002,0.002,0.001,11.4,3.5,13
23/10/2015,20:00,95,2.1,28.3,0.9,22.9,88.0,0.000,0.003,0.003,0.001,12.1,3.8,14
23/10/2015,21:00,77,2.1,24.8,1.0,23.0,88.7,0.000,0.001,0.001,0.001,10.0,2.5,12
23/10/2015,22:00,278,0.8,58.7,0.6,22.6,90.5,0.001,0.002,0.003,0.001,10.9,3.2,13
23/10/2015,23:00,18,1.2,170.5,0.6,21.9,93.8,0.000,0.001,0.001,0.001,13.2,4.6,13
24/10/2015,00:00,85,1.7,35.8,1.1,21.1,92.1,,,,,13.2,6.0,
24/10/2015,01:00,92,0.8,58.7,0.6,21.6,89.4,0.000,0.001,0.001,0.001,10.8,4.9,9
24/10/2015,02:00,158,2.2,18.3,0.8,21.2,93.1,0.001,0.007,0.008,0.001,7.7,1.4,21
24/10/2015,03:00,130,1.1,34.0,0.7,20.7,92.2,0.001,0.004,0.004,0.001,9.8,4.1,15
24/10/2015,04:00,158,1.1,44.9,0.6,21.2,87.9,0.000,0.004,0.004,0.001,6.8,1.8,15
24/10/2015,05:00,188,1.8,46.2,1.0,21.2,90.2,0.002,0.006,0.008,0.001,13.0,4.8,21
24/10/2015,06:00,242,2.4,25.6,0.9,21.2,90.1,0.002,0.003,0.004,0.001,12.2,5.3,15
24/10/2015,07:00,127,1.9,19.5,0.6,22.6,85.3,0.001,0.003,0.003,0.001,6.9,3.4,16
24/10/2015,08:00,90,2.6,25.3,1.2,23.6,83.4,0.014,0.014,0.027,0.011,10.5,6.0,17
24/10/2015,09:00,100,4.2,18.0,1.3,23.9,82.8,0.001,0.001,0.002,0.002,16.2,8.0,19
24/10/2015,10:00,92,4.5,18.4,1.3,25.6,75.2,0.001,0.002,0.003,0.002,16.4,7.5,16
24/10/2015,11:00,86,4.6,19.5,1.3,26.0,71.0,0.000,0.001,0.001,0.002,11.4,4.8,13
24/10/2015,12:00,90,4.5,19.5,1.2,26.7,70.6,0.001,0.001,0.001,0.002,12.7,6.8,19
24/10/2015,13:00,82,5.1,18.3,1.3,26.3,73.0,0.001,0.001,0.001,0.002,18.9,10.2,22
24/10/2015,14:00,94,4.8,16.2,1.2,26.0,72.8,0.000,0.000,0.000,0.001,14.5,7.3,17
24/10/2015,15:00,94,4.4,16.2,1.2,25.5,73.3,0.000,0.000,0.000,0.001,11.5,7.1,14
24/10/2015,16:00,91,4.0,15.1,1.1,25.1,74.6,0.000,0.000,0.000,0.001,9.7,5.1,13
24/10/2015,17:00,86,3.5,14.7,1.0,23.6,79.7,0.000,0.001,0.001,0.001,9.1,4.0,15
24/10/2015,18:00,75,2.6,17.7,0.9,22.6,81.4,0.000,0.000,0.000,0.001,11.6,7.0,13
24/10/2015,19:00,83,2.8,16.6,0.9,22.5,84.0,0.000,0.000,0.000,0.001,9.2,5.6,14
24/10/2015,20:00,76,2.5,18.0,0.9,22.4,85.4,0.000,0.000,0.000,0.001,11.6,6.7,16
24/10/2015,21:00,63,2.0,18.9,0.8,22.4,86.5,0.000,0.000,0.000,0.001,7.2,2.7,16
24/10/2015,22:00,62,1.3,30.2,0.8,22.2,87.9,0.000,0.001,0.001,0.001,7.3,2.7,16
24/10/2015,23:00,24,0.3,136.0,0.4,21.6,90.3,0.001,0.003,0.004,0.001,10.3,6.2,17
25/10/2015,00:00,261,1.2,21.9,0.4,21.0,92.6,,,,,11.6,5.5,
25/10/2015,01:00,249,0.7,113.4,0.8,20.9,91.6,0.000,0.005,0.005,0.001,10.3,4.7,22
25/10/2015,02:00,232,0.4,81.0,0.6,19.9,95.5,0.001,0.007,0.008,0.001,10.7,5.3,27
25/10/2015,03:00,159,0.7,77.4,0.7,20.9,93.2,0.001,0.007,0.008,0.001,19.7,8.8,30
25/10/2015,04:00,279,0.5,87.4,0.6,20.0,95.5,0.001,0.009,0.009,0.001,19.2,10.5,33
25/10/2015,05:00,153,1.4,51.0,0.9,20.2,96.3,0.002,0.006,0.008,0.001,17.7,8.7,31
25/10/2015,06:00,125,2.3,15.7,0.7,22.1,91.0,0.002,0.005,0.007,0.004,16.4,7.2,26
25/10/2015,07:00,97,2.8,21.7,0.9,24.1,80.2,0.002,0.004,0.006,0.005,11.9,6.8,18
25/10/2015,08:00,90,3.2,23.9,0.9,25.8,72.2,0.000,0.001,0.001,0.001,12.7,7.3,16
25/10/2015,09:00,78,3.4,19.5,1.0,26.0,71.0,0.000,0.001,0.001,0.001,11.9,5.6,15
25/10/2015,10:00,79,3.8,17.6,1.1,26.2,69.8,0.000,0.000,0.000,0.001,10.5,5.6,15
25/10/2015,11:00,83,4.0,17.1,1.1,25.9,71.7,0.000,0.000,0.000,0.001,11.4,7.5,14
25/10/2015,12:00,82,4.6,17.5,1.4,26.9,67.7,0.000,0.000,0.000,0.001,11.6,4.9,14
25/10/2015,13:00,86,4.7,16.0,1.4,26.6,68.8,0.000,0.000,0.000,0.001,14.1,7.7,14
25/10/2015,14:00,86,5.1,14.8,1.2,26.1,71.6,0.000,0.000,0.000,0.001,11.2,5.3,15
25/10/2015,15:00,87,4.4,17.1,1.3,25.3,74.5,0.000,0.000,0.000,0.001,11.5,4.6,15
25/10/2015,16:00,85,4.3,16.6,1.1,25.3,73.1,0.000,0.000,0.000,0.001,13.8,7.0,15
25/10/2015,17:00,87,3.9,16.2,1.1,23.7,80.3,0.000,0.001,0.001,0.001,14.6,7.6,17
25/10/2015,18:00,85,3.6,17.9,1.1,23.2,83.7,0.000,0.000,0.000,0.001,14.6,6.5,16
25/10/2015,19:00,93,3.3,14.6,0.9,23.0,85.6,0.000,0.001,0.001,0.001,13.1,4.8,17
25/10/2015,20:00,95,3.6,15.5,1.1,22.9,84.9,0.000,0.000,0.000,0.001,15.3,5.1,17
25/10/2015,21:00,93,3.0,14.5,0.9,22.8,85.5,0.000,0.000,0.000,0.001,15.8,5.6,17
25/10/2015,22:00,86,2.8,17.1,1.0,22.8,84.4,0.000,0.000,0.000,0.001,14.6,5.1,17
25/10/2015,23:00,74,2.4,17.2,0.8,22.5,86.4,0.000,0.000,0.000,0.001,15.0,5.0,17
26/10/2015,00:00,89,2.3,19.9,0.7,22.4,86.7,,,,,14.8,4.7,
26/10/2015,01:00,84,2.0,24.0,0.9,22.0,89.9,0.000,0.001,0.001,0.001,15.3,4.4,13
26/10/2015,02:00,96,1.9,16.6,0.8,22.0,90.3,0.000,0.001,0.001,0.001,11.6,1.6,16
26/10/2015,03:00,104,2.0,16.1,0.7,22.2,88.8,0.000,0.001,0.001,0.001,14.5,3.8,17
26/10/2015,04:00,90,0.7,116.3,0.9,21.8,90.9,0.000,0.002,0.002,0.001,15.1,4.9,16
26/10/2015,05:00,349,0.3,82.5,0.5,21.1,96.0,0.002,0.009,0.011,0.001,9.4,2.6,16
26/10/2015,06:00,83,0.9,32.3,0.5,21.2,94.0,0.000,0.001,0.001,0.001,9.7,4.0,12
26/10/2015,07:00,94,1.7,31.3,0.8,22.4,89.2,0.001,0.004,0.005,0.001,10.2,6.2,12
26/10/2015,08:00,66,1.1,53.1,0.9,22.6,91.1,0.000,0.003,0.003,0.002,10.4,5.0,14
26/10/2015,09:00,329,0.8,57.3,0.5,22.2,94.5,0.001,0.002,0.002,0.001,9.8,5.0,14
26/10/2015,10:00,74,2.4,20.2,1.0,24.8,81.9,0.000,0.000,0.000,0.001,8.4,2.6,15
26/10/2015,11:00,90,4.0,15.0,1.2,26.6,73.2,0.000,0.000,0.000,0.001,12.1,4.8,13
26/10/2015,12:00,85,4.4,16.6,1.2,27.2,69.6,0.000,0.000,0.000,0.001,11.8,4.9,13
26/10/2015,13:00,91,4.7,14.5,1.2,26.9,69.0,0.000,0.000,0.000,0.001,13.0,6.0,12
26/10/2015,14:00,88,4.6,16.5,1.2,27.1,68.0,0.000,0.000,0.000,0.001,11.6,5.3,12
26/10/2015,15:00,54,3.2,24.9,1.2,27.4,65.3,0.000,0.000,0.000,0.001,13.6,7.6,12
26/10/2015,16:00,33,2.6,19.7,1.0,26.2,69.1,0.000,0.000,0.000,0.001,14.5,7.9,12
26/10/2015,17:00,29,2.3,18.5,0.8,24.3,77.2,0.000,0.000,0.000,0.001,13.6,6.5,13
26/10/2015,18:00,27,2.1,18.2,0.9,22.9,83.0,0.000,0.000,0.000,0.001,11.6,2.8,13
26/10/2015,19:00,13,1.5,23.1,0.7,22.4,85.6,0.000,0.000,0.000,0.001,15.3,6.0,14
26/10/2015,20:00,359,0.8,25.4,0.4,22.1,87.3,0.000,0.001,0.001,0.001,14.0,4.3,15
26/10/2015,21:00,335,0.7,32.5,0.4,21.6,89.3,0.000,0.002,0.002,0.001,14.2,3.6,16
26/10/2015,22:00,326,0.7,24.3,0.3,21.0,92.1,0.001,0.005,0.005,0.001,14.7,4.0,17
26/10/2015,23:00,289,0.8,25.5,0.4,20.1,94.5,0.005,0.010,0.015,0.001,14.5,3.9,17
27/10/2015,00:00,309,0.7,44.2,0.4,19.6,96.6,,,,,14.7,4.2,
27/10/2015,01:00,286,0.6,46.3,0.5,19.1,97.1,0.015,0.010,0.025,0.001,12.5,3.6,18
27/10/2015,02:00,297,0.5,51.1,0.3,18.7,97.8,0.011,0.010,0.021,0.001,16.0,5.7,18
27/10/2015,03:00,292,0.6,47.9,0.4,18.2,98.2,0.012,0.007,0.018,0.001,14.6,4.4,20
27/10/2015,04:00,302,0.8,18.2,0.3,18.1,98.6,0.006,0.007,0.013,0.001,13.0,3.9,14
27/10/2015,05:00,259,0.5,53.9,0.4,18.2,98.8,0.055,0.011,0.066,0.002,17.5,6.6,26
27/10/2015,06:00,310,0.6,51.9,0.5,20.6,97.3,0.015,0.008,0.023,0.001,29.6,10.3,19
27/10/2015,07:00,20,1.2,44.0,0.7,24.2,82.7,0.005,0.007,0.011,0.001,16.0,7.3,16
27/10/2015,08:00,3,1.7,173.6,0.8,26.2,70.9,0.018,0.012,0.030,0.002,18.2,6.9,15
27/10/2015,09:00,42,2.5,28.4,1.0,28.3,60.6,0.002,0.002,0.004,0.002,17.2,8.1,13
27/10/2015,10:00,79,3.6,18.5,0.9,27.9,65.6,0.001,0.001,0.002,0.001,13.9,7.3,15
27/10/2015,11:00,38,2.6,32.1,1.0,29.2,59.1,0.004,0.005,0.009,0.001,22.3,7.5,16
27/10/2015,12:00,43,3.4,22.1,1.3,30.0,56.4,0.003,0.004,0.006,0.001,19.3,7.8,14
27/10/2015,13:00,56,3.5,20.3,1.0,30.3,57.5,0.001,0.000,0.001,0.001,16.3,8.8,14
27/10/2015,14:00,53,3.8,19.8,1.3,29.8,58.8,0.000,0.000,0.000,0.001,16.3,8.3,14
27/10/2015,15:00,49,3.8,16.5,1.2,28.5,64.6,0.001,0.001,0.001,0.001,20.5,7.8,16
27/10/2015,16:00,24,3.0,166.3,1.2,27.4,67.8,0.001,0.001,0.002,0.001,18.2,8.2,15
27/10/2015,17:00,8,1.9,176.7,1.0,25.6,72.7,0.001,0.003,0.004,0.001,17.5,8.6,16
27/10/2015,18:00,6,1.9,23.5,0.9,23.7,80.2,0.000,0.001,0.001,0.001,14.7,5.2,16
27/10/2015,19:00,351,1.4,25.8,0.7,22.8,86.5,0.000,0.001,0.001,0.001,14.8,6.7,16
27/10/2015,20:00,307,0.3,74.6,0.4,22.1,89.7,0.002,0.005,0.006,0.001,10.1,2.8,19
27/10/2015,21:00,305,0.3,107.1,0.3,21.0,93.2,0.003,0.010,0.013,0.001,33.6,4.4,22
27/10/2015,22:00,353,0.4,76.5,0.4,20.4,95.8,0.002,0.009,0.011,0.001,36.0,5.3,21
27/10/2015,23:00,309,0.7,49.7,0.4,21.6,93.7,0.001,0.003,0.003,0.001,15.0,3.1,19
28/10/2015,00:00,36,0.4,76.9,0.5,21.8,92.7,,,,,12.6,3.4,
28/10/2015,01:00,59,0.4,128.6,0.5,21.4,94.3,0.001,0.003,0.003,0.001,15.9,3.1,15
28/10/2015,02:00,4,0.8,175.1,0.6,21.0,95.4,0.001,0.003,0.004,0.001,14.2,2.4,17
28/10/2015,03:00,50,0.5,37.2,0.4,21.4,94.2,0.000,0.001,0.001,0.001,11.1,2.0,17
