Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm)
14/06/2015,17:00,88,0.3,49.4,0.2,18.5,77.4,0.0,1020,0.021,0.000,0.002,0.002
14/06/2015,18:00,116,0.7,43.4,0.4,18.4,76.2,0.0,1020,0.019,0.000,0.002,0.002
14/06/2015,19:00,120,0.5,61.7,0.5,17.7,77.8,0.0,1021,0.017,0.000,0.002,0.002
14/06/2015,20:00,258,0.5,43.6,0.3,16.2,83.8,0.0,1021,0.012,0.000,0.006,0.006
14/06/2015,21:00,274,0.6,23.2,0.3,15.1,88.1,0.0,1021,0.004,0.000,0.010,0.010
14/06/2015,22:00,268,0.6,46.3,0.3,14.5,89.6,0.0,1021,0.003,0.000,0.009,0.009
14/06/2015,23:00,235,0.3,88.7,0.3,14.6,90.3,0.0,1020,0.003,0.000,0.007,0.007
15/06/2015,00:00,219,0.2,96.5,0.3,14.8,90.6,0.0,1020,,,,
15/06/2015,01:00,244,1.0,31.5,0.6,14.9,90.8,0.0,1020,0.009,0.000,0.003,0.003
15/06/2015,02:00,245,0.7,24.3,0.3,14.9,90.9,0.0,1020,0.008,0.000,0.002,0.002
15/06/2015,03:00,216,1.2,17.1,0.5,15.0,91.1,0.0,1020,0.007,0.000,0.002,0.002
15/06/2015,04:00,221,1.5,9.8,0.4,14.9,91.4,0.0,1020,0.008,0.000,0.003,0.003
15/06/2015,05:00,212,1.5,13.6,0.5,15.1,91.6,0.0,1020,0.011,0.000,0.002,0.002
15/06/2015,06:00,240,1.3,11.5,0.5,15.2,91.6,0.0,1021,0.010,0.000,0.003,0.003
15/06/2015,07:00,226,0.9,19.6,0.4,15.6,91.6,0.0,1021,0.010,0.000,0.004,0.004
15/06/2015,08:00,223,1.8,12.5,0.5,16.3,90.0,0.0,1021,0.012,0.000,0.004,0.004
15/06/2015,09:00,206,1.3,25.3,0.5,18.2,82.0,0.0,1021,0.016,0.001,0.003,0.004
15/06/2015,10:00,138,1.0,70.3,1.0,20.5,68.6,0.0,1021,0.023,0.001,0.002,0.002
15/06/2015,11:00,133,2.0,28.3,0.9,21.3,60.0,0.0,1020,0.029,0.000,0.001,0.001
15/06/2015,12:00,109,2.2,30.6,0.9,22.0,55.0,0.0,1019,0.031,0.000,0.001,0.001
15/06/2015,13:00,111,1.8,33.4,0.9,22.0,54.6,0.0,1019,0.031,0.000,0.001,0.001
15/06/2015,14:00,92,1.8,21.6,0.8,21.8,56.1,0.0,1019,0.030,0.000,0.001,0.001
15/06/2015,15:00,108,1.4,30.3,0.6,21.6,56.1,0.0,1019,0.030,0.000,0.002,0.002
15/06/2015,16:00,113,1.1,17.9,0.5,21.0,59.0,0.0,1019,0.027,0.000,0.002,0.002
15/06/2015,17:00,122,1.1,19.0,0.5,19.5,64.0,0.0,1019,0.025,0.000,0.002,0.002
15/06/2015,18:00,76,0.9,20.6,0.4,17.9,71.0,0.0,1019,0.018,0.000,0.003,0.003
15/06/2015,19:00,90,1.0,18.8,0.4,17.8,73.2,0.0,1020,0.019,0.000,0.003,0.003
15/06/2015,20:00,179,0.4,50.8,0.3,17.0,78.5,0.0,1020,0.017,0.000,0.003,0.003
15/06/2015,21:00,256,0.4,57.3,0.3,16.0,82.6,0.0,1020,0.001,0.003,0.012,0.015
15/06/2015,22:00,220,0.5,37.2,0.4,16.2,84.5,0.0,1020,0.003,0.002,0.008,0.010
15/06/2015,23:00,214,0.7,26.5,0.3,16.8,85.7,0.0,1020,0.008,0.000,0.007,0.007
16/06/2015,00:00,232,1.1,19.1,0.4,16.5,88.9,0.0,1019,,,,
16/06/2015,01:00,219,1.5,21.4,0.5,16.0,89.8,0.0,1019,0.016,0.000,0.002,0.002
16/06/2015,02:00,234,1.3,25.0,0.4,15.5,90.7,0.0,1019,0.014,0.000,0.002,0.002
16/06/2015,03:00,216,1.9,10.4,0.5,15.5,91.0,0.0,1019,0.015,0.000,0.002,0.002
16/06/2015,04:00,228,1.5,15.2,0.4,15.1,91.2,0.0,1018,0.013,0.000,0.003,0.003
16/06/2015,05:00,232,0.9,16.1,0.3,14.9,91.4,0.0,1018,0.013,0.000,0.003,0.003
16/06/2015,06:00,217,0.9,22.6,0.3,14.9,91.4,0.0,1019,0.009,0.000,0.004,0.004
16/06/2015,07:00,220,0.9,26.3,0.4,15.2,91.3,0.0,1019,0.009,0.001,0.006,0.007
16/06/2015,08:00,214,1.3,16.5,0.4,16.2,89.2,0.0,1019,0.012,0.001,0.005,0.006
16/06/2015,09:00,208,0.7,40.3,0.4,17.5,84.8,0.0,1019,0.014,0.001,0.004,0.004
16/06/2015,10:00,253,1.1,29.4,0.4,17.9,86.6,0.0,1019,0.014,0.001,0.004,0.005
16/06/2015,11:00,213,1.2,34.3,0.5,18.6,86.7,0.0,1018,0.018,0.000,0.003,0.003
16/06/2015,12:00,203,1.3,25.3,0.5,18.8,88.3,0.0,1017,0.019,0.000,0.002,0.002
16/06/2015,13:00,223,1.6,20.8,0.5,18.9,88.3,0.0,1016,0.019,0.000,0.002,0.002
16/06/2015,14:00,171,0.8,34.9,0.4,19.3,87.2,0.0,1015,0.020,0.000,0.002,0.002
16/06/2015,15:00,216,1.0,22.3,0.5,19.7,85.5,0.0,1015,0.019,0.000,0.003,0.003
16/06/2015,16:00,119,0.6,49.3,0.4,19.6,86.8,0.6,1015,0.017,0.000,0.003,0.003
16/06/2015,17:00,63,0.9,35.4,0.7,18.6,90.2,0.2,1015,0.015,0.000,0.004,0.004
16/06/2015,18:00,93,0.8,30.0,0.4,18.2,91.0,0.0,1016,0.014,0.000,0.004,0.004
16/06/2015,19:00,110,0.3,48.1,0.2,18.0,91.4,0.0,1016,0.009,0.000,0.004,0.004
16/06/2015,20:00,99,0.6,79.0,0.7,17.9,91.6,0.0,1016,0.008,0.000,0.004,0.004
16/06/2015,21:00,81,1.7,13.4,0.6,17.9,91.5,0.0,1016,0.016,0.000,0.004,0.004
16/06/2015,22:00,92,0.6,57.7,0.4,17.6,91.2,0.0,1015,0.015,0.000,0.002,0.002
16/06/2015,23:00,90,1.0,27.4,0.6,17.1,91.6,0.0,1015,0.010,0.000,0.002,0.002
17/06/2015,00:00,333,0.2,137.3,0.7,17.1,91.8,0.0,1014,,,,
17/06/2015,01:00,264,0.2,88.2,0.3,17.1,91.9,0.0,1014,0.006,0.000,0.004,0.004
17/06/2015,02:00,252,0.4,77.8,0.4,16.5,92.0,0.0,1014,0.005,0.000,0.002,0.002
17/06/2015,03:00,232,0.5,23.5,0.3,16.2,92.1,0.0,1013,0.006,0.000,0.003,0.003
17/06/2015,04:00,52,0.3,84.8,0.4,16.2,92.1,0.0,1013,0.004,0.000,0.003,0.003
17/06/2015,05:00,62,0.7,38.0,0.4,16.4,92.4,0.0,1013,0.007,0.000,0.002,0.002
17/06/2015,06:00,345,0.5,100.1,0.5,16.5,92.3,0.0,1013,0.006,0.000,0.002,0.002
17/06/2015,07:00,73,1.3,47.4,0.6,16.7,92.3,0.0,1013,0.006,0.000,0.004,0.004
17/06/2015,08:00,48,2.5,32.2,1.0,17.5,92.2,0.0,1013,0.008,0.002,0.005,0.007
17/06/2015,09:00,33,3.3,10.6,0.8,18.4,90.6,0.0,1013,0.015,0.002,0.009,0.011
17/06/2015,10:00,345,1.3,30.9,0.7,19.8,84.0,0.0,1013,0.018,0.001,0.008,0.008
17/06/2015,11:00,306,2.1,20.4,0.8,19.8,81.1,0.0,1013,0.015,0.001,0.007,0.008
17/06/2015,12:00,288,2.4,16.9,0.8,19.4,81.7,0.0,1012,0.014,0.001,0.007,0.008
17/06/2015,13:00,274,1.8,33.7,1.0,18.3,86.4,1.0,1011,0.013,0.000,0.006,0.006
17/06/2015,14:00,223,1.5,51.9,0.9,17.3,88.2,0.5,1011,0.017,0.000,0.004,0.004
17/06/2015,15:00,108,0.6,61.6,0.5,17.2,89.8,0.2,1010,0.015,0.000,0.003,0.003
17/06/2015,16:00,221,1.7,51.0,0.8,16.9,90.2,0.0,1010,0.016,0.000,0.004,0.004
17/06/2015,17:00,251,0.9,40.0,0.4,16.3,90.0,0.0,1011,0.016,0.000,0.003,0.003
17/06/2015,18:00,139,0.1,108.6,0.2,16.1,90.7,0.0,1011,0.010,0.000,0.003,0.003
17/06/2015,19:00,31,0.2,156.6,0.2,16.0,91.2,0.0,1011,0.008,0.000,0.003,0.003
17/06/2015,20:00,97,0.1,129.4,0.1,15.4,91.5,0.0,1012,0.006,0.000,0.004,0.004
17/06/2015,21:00,243,0.5,61.1,0.4,14.4,91.6,0.0,1012,0.003,0.001,0.007,0.008
17/06/2015,22:00,233,1.1,22.7,0.4,13.7,91.8,0.0,1012,0.003,0.000,0.008,0.008
17/06/2015,23:00,249,0.9,18.7,0.3,13.3,91.9,0.0,1012,0.005,0.000,0.006,0.006
18/06/2015,00:00,254,0.7,34.8,0.4,12.8,91.8,0.0,1012,,,,
18/06/2015,01:00,235,0.6,38.6,0.3,12.4,92.0,0.0,1012,0.004,0.000,0.006,0.006
18/06/2015,02:00,239,0.9,28.5,0.4,12.1,92.0,0.0,1011,0.005,0.000,0.005,0.005
18/06/2015,03:00,234,1.4,18.5,0.5,12.0,92.1,0.0,1011,0.007,0.000,0.004,0.004
18/06/2015,04:00,239,1.3,20.5,0.5,12.0,92.2,0.0,1011,0.008,0.000,0.005,0.005
18/06/2015,05:00,242,1.2,25.2,0.4,11.9,92.2,0.0,1011,0.006,0.000,0.005,0.005
18/06/2015,06:00,249,2.4,19.3,0.9,11.8,92.3,0.0,1012,0.006,0.000,0.005,0.005
18/06/2015,07:00,232,2.7,19.3,0.7,11.7,92.2,0.0,1013,0.009,0.001,0.004,0.005
18/06/2015,08:00,250,0.7,44.7,0.6,12.1,92.1,0.0,1013,0.009,0.002,0.004,0.005
18/06/2015,09:00,249,1.4,20.9,0.5,13.0,92.1,0.0,1013,0.008,0.002,0.004,0.006
18/06/2015,10:00,211,1.4,26.8,0.5,14.6,91.8,0.0,1013,0.010,0.002,0.003,0.005
18/06/2015,11:00,199,0.9,48.5,0.6,16.4,89.7,0.0,1011,0.015,0.001,0.002,0.003
18/06/2015,12:00,247,2.4,36.5,1.4,19.6,61.3,0.0,1010,0.025,0.000,0.001,0.001
18/06/2015,13:00,256,3.0,23.4,1.1,21.3,48.7,0.0,1010,0.028,0.000,0.001,0.001
18/06/2015,14:00,278,2.6,22.7,1.1,21.3,52.3,0.0,1010,0.029,0.000,0.001,0.001
18/06/2015,15:00,282,1.4,44.8,1.1,21.1,55.1,0.0,1010,0.026,0.000,0.003,0.003
18/06/2015,16:00,117,0.1,110.4,0.2,19.6,66.3,0.0,1010,0.017,0.000,0.002,0.002
18/06/2015,17:00,272,0.8,17.4,0.2,17.6,78.2,0.0,1010,0.005,0.006,0.013,0.019
18/06/2015,18:00,272,0.4,70.5,0.4,15.6,80.9,0.0,1011,0.001,0.010,0.014,0.024
18/06/2015,19:00,284,1.0,80.5,0.9,14.4,80.7,0.0,1011,0.001,0.006,0.010,0.016
18/06/2015,20:00,257,0.4,91.1,0.6,14.2,71.5,0.0,1012,0.005,0.002,0.008,0.009
18/06/2015,21:00,271,0.2,79.1,0.2,12.4,82.4,0.0,1012,0.005,0.000,0.004,0.004
18/06/2015,22:00,274,0.7,27.9,0.3,11.1,87.7,0.0,1012,0.001,0.004,0.010,0.014
18/06/2015,23:00,298,0.3,72.2,0.2,10.3,89.7,0.0,1012,0.001,0.001,0.008,0.009
19/06/2015,00:00,203,0.1,82.9,0.2,9.8,90.5,0.0,1012,,,,
19/06/2015,01:00,243,0.5,44.9,0.3,9.5,91.0,0.0,1011,0.000,0.002,0.006,0.008
19/06/2015,02:00,233,0.4,49.4,0.3,9.1,91.2,0.0,1011,0.001,0.003,0.004,0.007
19/06/2015,03:00,230,0.6,48.4,0.3,8.8,91.4,0.0,1011,0.000,0.003,0.004,0.007
19/06/2015,04:00,239,0.3,72.9,0.3,8.2,91.5,0.0,1011,0.000,0.003,0.003,0.006
19/06/2015,05:00,130,0.2,93.6,0.4,8.0,91.8,0.0,1011,0.000,0.003,0.003,0.006
19/06/2015,06:00,133,0.2,98.9,0.3,8.0,91.8,0.0,1012,0.001,0.003,0.003,0.006
19/06/2015,07:00,111,0.4,55.7,0.4,8.3,91.8,0.0,1012,0.001,0.004,0.002,0.006
19/06/2015,08:00,,0.0,149.5,0.3,10.0,91.9,0.0,1013,0.004,0.003,0.002,0.005
19/06/2015,09:00,291,2.0,18.5,0.7,13.8,77.3,0.0,1013,0.014,0.002,0.004,0.006
19/06/2015,10:00,269,3.0,17.0,1.0,17.0,56.0,0.0,1013,0.023,0.001,0.002,0.002
19/06/2015,11:00,279,2.8,24.2,1.1,17.8,53.0,0.0,1012,0.024,0.000,0.001,0.001
19/06/2015,12:00,254,2.3,22.1,1.1,18.7,49.9,0.0,1011,0.026,0.000,0.001,0.001
19/06/2015,13:00,274,1.2,57.2,1.0,19.8,45.6,0.0,1010,0.028,0.000,0.001,0.001
19/06/2015,14:00,256,2.7,23.6,1.1,19.5,43.0,0.0,1010,0.027,0.000,0.002,0.002
19/06/2015,15:00,258,3.8,14.4,1.2,19.9,38.3,0.0,1010,0.027,0.000,0.001,0.001
19/06/2015,16:00,241,2.3,19.5,0.8,19.1,40.6,0.0,1011,0.026,0.000,0.001,0.001
19/06/2015,17:00,260,0.5,50.5,0.5,16.1,52.9,0.0,1012,0.017,0.000,0.004,0.004
19/06/2015,18:00,269,0.6,35.9,0.4,13.1,69.1,0.0,1012,0.009,0.002,0.009,0.010
19/06/2015,19:00,74,0.2,119.0,0.3,11.4,78.3,0.0,1013,0.006,0.001,0.008,0.009
19/06/2015,20:00,127,0.2,74.4,0.3,10.0,85.6,0.0,1013,0.003,0.001,0.007,0.007
19/06/2015,21:00,314,0.2,110.9,0.4,9.0,88.2,0.0,1014,0.002,0.001,0.006,0.007
19/06/2015,22:00,256,0.4,136.6,0.6,8.3,90.0,0.0,1014,0.001,0.002,0.007,0.008
19/06/2015,23:00,262,1.2,31.7,0.5,7.9,90.4,0.0,1015,0.000,0.009,0.009,0.018
20/06/2015,00:00,234,0.4,72.7,0.3,7.4,90.0,0.0,1014,,,,
20/06/2015,01:00,241,0.3,108.8,0.4,6.7,90.7,0.0,1014,0.000,0.010,0.006,0.016
20/06/2015,02:00,257,0.6,56.6,0.3,6.1,91.0,0.0,1014,0.000,0.008,0.005,0.013
20/06/2015,03:00,289,0.8,50.7,0.5,5.6,91.2,0.0,1014,0.000,0.005,0.004,0.009
20/06/2015,04:00,201,0.6,68.1,0.5,5.2,91.5,0.0,1015,0.000,0.004,0.003,0.007
20/06/2015,05:00,269,1.4,25.6,0.7,4.5,91.7,0.0,1015,0.000,0.005,0.004,0.008
20/06/2015,06:00,220,1.7,31.8,0.6,4.5,91.8,0.0,1016,0.001,0.006,0.003,0.009
20/06/2015,07:00,276,0.6,54.7,0.5,5.6,91.6,0.0,1016,0.002,0.010,0.005,0.014
20/06/2015,08:00,246,1.0,31.9,0.5,8.7,88.6,0.0,1016,0.006,0.006,0.005,0.010
20/06/2015,09:00,260,2.1,24.4,0.7,12.6,71.4,0.0,1016,0.013,0.002,0.004,0.006
20/06/2015,10:00,226,3.1,15.0,0.9,15.9,56.2,0.0,1016,0.021,0.000,0.002,0.002
20/06/2015,11:00,224,2.6,18.5,0.8,17.8,47.8,0.0,1015,0.027,0.000,0.001,0.001
20/06/2015,12:00,211,2.2,31.6,0.9,18.8,43.8,0.0,1014,0.030,0.000,0.000,0.000
20/06/2015,13:00,210,2.4,23.6,0.9,19.2,41.8,0.0,1014,0.031,0.000,0.000,0.000
20/06/2015,14:00,202,1.9,31.7,0.8,19.5,40.2,0.0,1014,0.031,0.000,0.000,0.000
20/06/2015,15:00,180,1.8,21.8,0.7,19.3,41.2,0.0,1014,0.031,0.000,0.001,0.001
20/06/2015,16:00,193,1.3,17.7,0.4,18.5,45.4,0.0,1015,0.028,0.000,0.002,0.002
20/06/2015,17:00,203,1.5,19.8,0.6,16.3,52.9,0.0,1016,0.026,0.000,0.002,0.002
20/06/2015,18:00,185,0.7,54.0,0.6,14.4,62.2,0.0,1017,0.018,0.000,0.003,0.003
20/06/2015,19:00,169,0.1,96.0,0.4,12.0,75.0,0.0,1017,0.010,0.000,0.003,0.003
20/06/2015,20:00,225,1.0,19.3,0.3,11.1,78.3,0.0,1018,0.007,0.000,0.006,0.006
20/06/2015,21:00,205,1.2,13.6,0.3,11.1,76.8,0.0,1018,0.006,0.000,0.008,0.008
20/06/2015,22:00,207,1.8,10.5,0.4,11.8,71.6,0.0,1019,0.017,0.000,0.004,0.004
20/06/2015,23:00,242,0.8,55.9,0.5,11.1,76.9,0.0,1019,0.013,0.000,0.005,0.005
21/06/2015,00:00,239,0.8,50.0,0.5,10.5,80.8,0.0,1019,,,,
21/06/2015,01:00,212,1.5,20.1,0.7,10.7,79.6,0.0,1019,0.018,0.000,0.002,0.002
21/06/2015,02:00,225,1.9,13.7,0.4,11.0,75.4,0.0,1019,0.023,0.000,0.001,0.001
21/06/2015,03:00,226,2.2,10.2,0.7,10.9,71.3,0.0,1018,0.024,0.000,0.001,0.001
21/06/2015,04:00,227,1.6,15.2,0.5,10.5,71.8,0.0,1019,0.023,0.000,0.001,0.001
21/06/2015,05:00,226,1.5,12.7,0.3,10.4,70.7,0.0,1019,0.024,0.000,0.001,0.001
21/06/2015,06:00,243,1.0,27.2,0.5,10.0,71.8,0.0,1020,0.022,0.000,0.001,0.001
21/06/2015,07:00,249,0.9,40.8,0.5,11.2,68.5,0.0,1020,0.022,0.000,0.002,0.002
21/06/2015,08:00,211,2.2,19.7,0.8,13.4,62.6,0.0,1021,0.024,0.000,0.001,0.001
21/06/2015,09:00,207,2.9,16.8,1.0,15.1,57.5,0.0,1021,0.026,0.000,0.001,0.001
21/06/2015,10:00,215,3.2,18.7,1.0,16.9,53.5,0.0,1021,0.028,0.000,0.001,0.001
21/06/2015,11:00,207,2.6,26.7,1.1,18.2,49.7,0.0,1021,0.029,0.000,0.001,0.001
21/06/2015,12:00,193,1.6,43.2,1.0,19.2,47.9,0.0,1020,0.029,0.000,0.001,0.001
21/06/2015,13:00,171,2.0,37.1,1.2,19.6,45.4,0.0,1019,0.030,0.000,0.000,0.000
21/06/2015,14:00,161,1.8,30.0,0.8,19.9,44.6,0.0,1019,0.030,0.000,0.000,0.000
21/06/2015,15:00,149,1.6,26.7,0.7,19.6,45.9,0.0,1019,0.030,0.000,0.000,0.000
21/06/2015,16:00,159,1.1,29.3,0.6,18.4,50.7,0.0,1020,0.027,0.000,0.001,0.001
21/06/2015,17:00,160,1.0,24.6,0.4,16.7,57.9,0.0,1020,0.025,0.000,0.002,0.002
21/06/2015,18:00,244,0.5,78.2,0.5,14.3,68.8,0.0,1021,0.008,0.001,0.012,0.013
21/06/2015,19:00,238,0.8,30.1,0.4,12.1,79.3,0.0,1022,0.003,0.003,0.011,0.014
21/06/2015,20:00,232,1.0,15.7,0.3,11.0,84.1,0.0,1022,0.001,0.004,0.013,0.017
21/06/2015,21:00,259,0.7,43.1,0.4,11.2,82.0,0.0,1022,0.005,0.001,0.009,0.009
21/06/2015,22:00,219,1.2,14.8,0.3,12.1,78.0,0.0,1023,0.008,0.000,0.007,0.007
21/06/2015,23:00,237,1.0,12.7,0.3,12.5,76.0,0.0,1022,0.019,0.000,0.003,0.003
22/06/2015,00:00,246,1.0,23.9,0.5,12.6,74.4,0.0,1022,,,,
22/06/2015,01:00,223,1.3,10.1,0.4,12.4,75.4,0.0,1022,0.020,0.000,0.001,0.001
22/06/2015,02:00,232,1.0,34.6,0.8,12.0,77.5,0.0,1022,0.016,0.000,0.001,0.001
22/06/2015,03:00,220,2.0,6.7,0.4,12.2,76.7,0.0,1022,0.022,0.000,0.001,0.001
22/06/2015,04:00,231,1.5,8.9,0.4,12.1,78.5,0.0,1022,0.020,0.000,0.001,0.001
22/06/2015,05:00,230,1.7,13.5,0.5,12.0,78.5,0.0,1022,0.021,0.000,0.001,0.001
22/06/2015,06:00,228,1.7,10.7,0.5,11.8,79.0,0.0,1023,0.020,0.000,0.003,0.003
22/06/2015,07:00,220,2.4,11.5,0.7,12.7,77.7,0.0,1023,0.022,0.000,0.002,0.002
22/06/2015,08:00,212,3.5,11.4,0.9,14.2,73.7,0.0,1024,0.024,0.000,0.002,0.002
22/06/2015,09:00,207,2.2,23.6,0.8,16.1,68.3,0.0,1024,0.025,0.000,0.002,0.002
22/06/2015,10:00,182,1.7,34.2,0.8,17.9,63.2,0.0,1024,0.027,0.000,0.002,0.002
22/06/2015,11:00,182,1.6,36.5,0.9,18.7,61.4,0.0,1023,,,,
22/06/2015,12:00,187,1.9,33.4,0.7,18.5,62.1,0.0,1022,,,,
22/06/2015,13:00,214,1.5,24.6,0.8,18.6,62.0,0.0,1022,,,,
22/06/2015,14:00,214,1.2,60.4,0.9,18.8,63.0,0.0,1022,,,,
22/06/2015,15:00,202,1.3,20.1,0.5,18.6,63.8,0.0,1022,0.013,0.000,0.003,0.003
22/06/2015,16:00,161,0.8,28.8,0.3,18.1,68.3,0.0,1022,0.013,0.000,0.003,0.003
22/06/2015,17:00,45,0.1,135.4,0.3,16.7,76.0,0.0,1022,0.010,0.000,0.003,0.003
22/06/2015,18:00,265,0.5,52.5,0.3,14.4,85.1,0.0,1022,0.002,0.011,0.016,0.026
22/06/2015,19:00,241,0.7,23.6,0.3,13.1,89.1,0.0,1023,0.001,0.013,0.014,0.027
22/06/2015,20:00,220,1.5,15.9,0.3,12.8,89.7,0.0,1023,0.002,0.012,0.012,0.023
22/06/2015,21:00,211,1.5,9.8,0.3,13.3,84.5,0.0,1023,0.003,0.001,0.008,0.009
22/06/2015,22:00,213,1.3,21.4,0.5,12.8,85.3,0.0,1023,0.004,0.000,0.008,0.008
22/06/2015,23:00,231,1.0,29.2,0.4,12.4,86.3,0.0,1023,0.004,0.000,0.006,0.006
23/06/2015,00:00,231,1.2,14.2,0.3,12.4,86.2,0.0,1023,,,,
23/06/2015,01:00,245,0.8,22.0,0.2,12.6,85.2,0.0,1022,0.007,0.000,0.004,0.004
23/06/2015,02:00,226,1.3,13.3,0.4,12.9,84.8,0.0,1022,0.008,0.000,0.003,0.003
23/06/2015,03:00,188,0.4,66.5,0.5,13.0,84.3,0.0,1022,0.008,0.000,0.003,0.003
23/06/2015,04:00,227,0.6,110.1,0.7,12.2,87.5,0.0,1022,0.007,0.000,0.003,0.003
23/06/2015,05:00,207,1.8,12.4,0.4,12.2,86.3,0.0,1022,0.010,0.000,0.004,0.004
23/06/2015,06:00,253,0.9,27.7,0.4,12.2,84.8,0.0,1022,0.005,0.001,0.009,0.010
23/06/2015,07:00,243,0.7,52.7,0.4,12.2,86.2,0.0,1023,0.002,0.007,0.010,0.017
23/06/2015,08:00,218,1.7,21.2,0.7,14.2,82.8,0.0,1023,0.010,0.003,0.007,0.010
23/06/2015,09:00,208,1.1,53.1,0.8,16.5,74.2,0.0,1024,0.017,0.000,0.003,0.003
23/06/2015,10:00,227,1.8,19.0,0.5,17.9,68.3,0.0,1023,0.021,0.000,0.003,0.003
23/06/2015,11:00,218,1.4,38.7,0.6,19.5,61.4,0.0,1023,0.025,0.000,0.002,0.002
23/06/2015,12:00,145,0.7,55.6,0.6,20.1,58.8,0.0,1022,0.028,0.002,0.001,0.003
23/06/2015,13:00,112,1.0,59.0,0.8,20.2,57.4,0.0,1021,0.029,0.000,0.001,0.001
23/06/2015,14:00,171,1.0,29.7,0.5,19.4,64.9,0.0,1021,0.026,0.000,0.001,0.001
23/06/2015,15:00,102,0.5,138.6,0.6,19.4,65.1,0.0,1021,0.024,0.000,0.002,0.002
23/06/2015,16:00,94,0.5,26.7,0.4,18.3,66.9,0.0,1021,0.023,0.000,0.002,0.002
23/06/2015,17:00,262,0.1,85.2,0.3,16.3,77.2,0.0,1021,0.016,0.000,0.003,0.003
23/06/2015,18:00,239,0.3,63.5,0.3,14.9,84.5,0.0,1022,0.009,0.000,0.005,0.005
23/06/2015,19:00,255,0.5,27.8,0.2,13.9,88.1,0.0,1022,0.003,0.005,0.014,0.019
23/06/2015,20:00,247,0.8,19.0,0.2,13.2,90.0,0.0,1022,0.001,0.019,0.014,0.033
23/06/2015,21:00,222,1.0,14.6,0.2,13.2,90.6,0.0,1022,0.000,0.010,0.009,0.018
23/06/2015,22:00,225,0.7,18.6,0.2,12.5,90.6,0.0,1021,0.001,0.006,0.008,0.014
23/06/2015,23:00,234,1.1,11.2,0.3,11.9,91.2,0.0,1021,0.001,0.008,0.008,0.015
24/06/2015,00:00,215,1.3,11.9,0.2,11.7,91.3,0.0,1021,,,,
24/06/2015,01:00,241,1.1,14.8,0.2,11.4,91.3,0.0,1021,0.001,0.003,0.007,0.010
24/06/2015,02:00,245,0.9,20.4,0.2,11.7,91.5,0.0,1021,0.003,0.001,0.007,0.007
24/06/2015,03:00,280,0.6,60.9,0.4,11.5,91.4,0.0,1020,0.002,0.000,0.006,0.006
24/06/2015,04:00,235,0.6,44.1,0.4,10.9,91.6,0.0,1020,0.001,0.000,0.005,0.005
24/06/2015,05:00,220,0.7,51.0,0.4,10.5,91.6,0.0,1020,0.001,0.000,0.004,0.004
24/06/2015,06:00,277,0.2,154.5,0.3,10.8,91.7,0.0,1021,0.001,0.000,0.005,0.005
24/06/2015,07:00,230,1.4,19.0,0.5,11.4,91.7,0.0,1021,0.002,0.004,0.007,0.011
24/06/2015,08:00,214,1.8,16.7,0.6,12.6,91.5,0.0,1022,0.006,0.002,0.005,0.007
24/06/2015,09:00,207,1.6,30.5,0.5,14.0,90.5,0.0,1021,0.011,0.001,0.008,0.009
24/06/2015,10:00,195,1.6,37.1,0.8,15.9,83.3,0.0,1021,,,,
24/06/2015,11:00,182,2.0,24.0,0.7,16.7,73.1,0.0,1021,,,,
24/06/2015,12:00,142,1.6,30.5,0.8,17.5,68.4,0.0,1019,,,,
24/06/2015,13:00,121,0.9,44.3,0.6,18.3,64.1,0.0,1018,0.027,0.000,0.001,0.001
24/06/2015,14:00,101,1.0,41.9,0.5,18.6,62.8,0.0,1018,0.027,0.000,0.001,0.001
24/06/2015,15:00,110,1.1,25.6,0.5,18.7,63.8,0.0,1018,0.026,0.000,0.001,0.001
24/06/2015,16:00,109,1.1,21.4,0.5,18.0,71.7,0.0,1018,0.022,0.000,0.001,0.001
24/06/2015,17:00,84,1.3,14.9,0.5,16.9,77.2,0.0,1018,0.019,0.000,0.002,0.002
24/06/2015,18:00,69,0.7,31.6,0.4,15.9,81.0,0.0,1019,0.016,0.000,0.002,0.002
24/06/2015,19:00,28,0.4,141.4,0.3,15.0,86.5,0.0,1019,0.009,0.000,0.004,0.004
24/06/2015,20:00,106,0.1,83.4,0.2,13.9,89.2,0.0,1018,0.005,0.000,0.006,0.006
24/06/2015,21:00,215,0.9,25.4,0.3,13.4,90.4,0.0,1018,0.003,0.000,0.005,0.005
24/06/2015,22:00,204,1.5,13.5,0.3,13.3,91.0,0.0,1018,0.003,0.000,0.008,0.008
24/06/2015,23:00,261,1.0,41.0,0.4,12.7,91.1,0.0,1018,0.004,0.000,0.007,0.007
25/06/2015,00:00,275,1.1,32.0,0.6,12.1,90.8,0.0,1017,,,,
25/06/2015,01:00,245,0.5,65.3,0.5,11.5,90.9,0.0,1017,0.005,0.000,0.005,0.005
25/06/2015,02:00,246,0.8,15.1,0.3,10.9,91.1,0.0,1017,0.004,0.000,0.006,0.006
25/06/2015,03:00,243,0.5,49.1,0.3,10.2,91.3,0.0,1017,0.003,0.000,0.005,0.005
