Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm)
22/10/2015,22:00,278,0.5,49.0,0.3,0.017,0.000,0.007,0.007
22/10/2015,23:00,205,0.7,32.0,0.5,0.013,0.000,0.009,0.009
23/10/2015,00:00,246,0.5,48.3,0.4,,,,
23/10/2015,01:00,130,0.6,52.1,0.5,0.010,0.000,0.008,0.008
23/10/2015,02:00,267,0.8,57.8,0.6,0.011,0.000,0.005,0.005
23/10/2015,03:00,234,0.6,29.6,0.3,0.007,0.000,0.008,0.008
23/10/2015,04:00,219,1.1,14.8,0.4,0.002,0.001,0.012,0.013
23/10/2015,05:00,199,1.1,17.8,0.4,0.001,0.008,0.014,0.021
23/10/2015,06:00,185,1.3,24.7,0.6,0.005,0.011,0.014,0.025
23/10/2015,07:00,162,2.2,18.8,0.8,0.009,0.009,0.014,0.023
23/10/2015,08:00,147,2.5,21.1,1.1,0.023,0.004,0.010,0.014
23/10/2015,09:00,127,2.7,28.1,1.0,0.035,0.000,0.002,0.002
23/10/2015,10:00,113,2.5,26.4,1.1,0.042,0.000,0.003,0.003
23/10/2015,11:00,105,3.5,26.2,1.6,0.042,0.000,0.002,0.002
23/10/2015,12:00,118,5.1,21.1,1.7,0.040,0.000,0.001,0.001
23/10/2015,13:00,115,5.3,20.1,1.8,0.037,0.000,0.001,0.001
23/10/2015,14:00,126,5.3,18.7,2.0,0.035,0.000,0.001,0.001
23/10/2015,15:00,127,5.8,19.2,2.2,0.033,0.000,0.002,0.002
23/10/2015,16:00,124,5.6,20.0,2.0,0.031,0.000,0.001,0.001
23/10/2015,17:00,129,6.2,14.5,2.0,0.029,0.000,0.001,0.001
23/10/2015,18:00,132,4.7,16.9,1.9,0.031,0.000,0.001,0.001
23/10/2015,19:00,132,5.0,16.0,1.8,0.029,0.000,0.001,0.001
23/10/2015,20:00,139,4.2,17.4,1.7,0.028,0.000,0.001,0.001
23/10/2015,21:00,152,3.3,19.4,1.4,0.026,0.000,0.003,0.003
23/10/2015,22:00,192,2.4,15.3,0.7,0.023,0.000,0.004,0.004
23/10/2015,23:00,190,2.3,13.7,0.7,0.023,0.000,0.004,0.004
24/10/2015,00:00,178,2.3,14.4,0.7,,,,
24/10/2015,01:00,184,2.4,15.5,0.8,0.021,0.000,0.004,0.004
24/10/2015,02:00,189,2.5,14.3,0.8,0.020,0.000,0.005,0.005
24/10/2015,03:00,194,2.3,19.4,0.9,0.020,0.000,0.005,0.005
24/10/2015,04:00,198,1.8,15.6,0.5,0.018,0.000,0.006,0.005
24/10/2015,05:00,190,2.1,15.4,0.7,0.016,0.000,0.008,0.008
24/10/2015,06:00,188,2.3,16.6,0.7,0.016,0.001,0.007,0.008
24/10/2015,07:00,171,2.8,18.8,0.9,0.020,0.002,0.006,0.008
24/10/2015,08:00,166,2.7,19.5,1.0,0.024,0.001,0.004,0.005
24/10/2015,09:00,141,2.7,23.8,1.1,0.027,0.000,0.003,0.003
24/10/2015,10:00,116,3.0,25.6,1.2,0.029,0.000,0.001,0.001
24/10/2015,11:00,107,2.4,27.9,1.1,0.029,0.000,0.001,0.001
24/10/2015,12:00,110,2.8,27.8,1.1,0.028,0.000,0.001,0.001
24/10/2015,13:00,115,3.0,23.7,1.2,0.028,0.000,0.001,0.001
24/10/2015,14:00,111,3.4,20.2,1.2,0.027,0.000,0.001,0.001
24/10/2015,15:00,106,3.2,22.3,1.3,0.026,0.000,0.001,0.001
24/10/2015,16:00,109,3.0,21.6,1.0,0.026,0.000,0.001,0.001
24/10/2015,17:00,91,2.6,26.2,1.1,0.026,0.000,0.001,0.001
24/10/2015,18:00,108,3.4,17.7,1.2,0.025,0.000,0.001,0.001
24/10/2015,19:00,120,2.5,17.0,1.0,0.023,0.000,0.002,0.002
24/10/2015,20:00,137,2.1,25.9,0.9,0.023,0.000,0.001,0.001
24/10/2015,21:00,73,2.5,22.6,1.0,0.025,0.000,0.000,0.000
24/10/2015,22:00,65,2.1,20.2,0.9,0.025,0.000,0.000,0.000
24/10/2015,23:00,111,1.5,34.7,0.7,0.023,0.000,0.001,0.001
25/10/2015,00:00,108,2.2,20.6,1.0,,,,
25/10/2015,01:00,160,0.6,66.9,0.6,0.023,0.000,0.001,0.001
25/10/2015,02:00,240,1.4,14.0,0.5,0.012,0.000,0.005,0.005
25/10/2015,03:00,228,1.3,19.9,0.5,0.011,0.000,0.004,0.004
25/10/2015,04:00,229,1.1,15.8,0.4,0.010,0.000,0.004,0.004
25/10/2015,05:00,232,1.1,14.9,0.4,0.008,0.000,0.006,0.006
25/10/2015,06:00,208,1.6,18.3,0.6,0.011,0.001,0.006,0.007
25/10/2015,07:00,184,1.7,21.4,0.5,0.014,0.002,0.006,0.008
25/10/2015,08:00,131,0.6,64.5,0.5,0.017,0.002,0.006,0.008
25/10/2015,09:00,56,1.4,20.1,0.5,0.026,0.001,0.002,0.003
25/10/2015,10:00,54,1.8,17.5,0.7,0.026,0.000,0.000,0.000
25/10/2015,11:00,55,2.4,16.2,0.8,0.026,0.000,0.000,0.000
25/10/2015,12:00,53,3.3,13.9,1.0,0.026,0.000,0.000,0.000
25/10/2015,13:00,50,3.3,13.1,1.0,0.027,0.000,0.000,0.000
25/10/2015,14:00,47,3.8,12.3,1.1,0.025,0.000,0.000,0.000
25/10/2015,15:00,36,5.0,9.2,1.2,0.025,0.000,0.000,0.000
25/10/2015,16:00,34,4.9,9.6,1.1,0.026,0.000,0.000,0.000
25/10/2015,17:00,26,5.2,11.5,1.2,0.026,0.000,0.000,0.000
25/10/2015,18:00,16,5.3,9.3,1.1,0.024,0.000,0.000,0.000
25/10/2015,19:00,9,3.9,176.2,0.9,0.024,0.000,0.000,0.000
25/10/2015,20:00,338,2.0,14.8,0.9,0.021,0.000,0.001,0.001
25/10/2015,21:00,322,0.9,18.4,0.4,0.016,0.001,0.006,0.006
25/10/2015,22:00,298,0.5,28.8,0.3,0.012,0.000,0.008,0.008
25/10/2015,23:00,242,0.7,17.1,0.4,0.007,0.000,0.011,0.011
26/10/2015,00:00,227,0.8,19.9,0.2,,,,
26/10/2015,01:00,257,0.8,16.4,0.3,0.013,0.000,0.005,0.005
26/10/2015,02:00,250,0.6,22.5,0.3,0.013,0.000,0.005,0.005
26/10/2015,03:00,177,0.2,90.9,0.3,0.009,0.000,0.005,0.005
26/10/2015,04:00,212,0.7,21.5,0.2,0.004,0.002,0.009,0.011
26/10/2015,05:00,229,1.3,10.5,0.4,0.001,0.016,0.012,0.028
26/10/2015,06:00,230,1.2,18.0,0.5,0.006,0.012,0.012,0.023
26/10/2015,07:00,341,2.2,18.9,1.1,0.016,0.004,0.007,0.011
26/10/2015,08:00,337,2.4,24.7,1.0,0.025,0.001,0.003,0.004
26/10/2015,09:00,345,2.6,21.6,1.0,0.028,0.000,0.003,0.003
26/10/2015,10:00,37,1.6,151.6,0.7,0.030,0.000,0.002,0.002
26/10/2015,11:00,46,3.5,19.7,1.7,0.031,0.000,0.001,0.001
26/10/2015,12:00,38,6.4,8.8,1.3,0.031,0.000,0.001,0.001
26/10/2015,13:00,40,6.9,8.1,1.4,0.029,0.000,0.000,0.000
26/10/2015,14:00,37,7.6,7.2,1.4,,,,
26/10/2015,15:00,31,7.5,7.1,1.4,,0.000,0.000,0.000
26/10/2015,16:00,22,8.3,9.0,1.4,,0.000,0.000,0.000
26/10/2015,17:00,7,7.3,9.9,1.5,0.017,0.000,0.000,0.000
26/10/2015,18:00,3,6.1,8.4,1.3,0.020,0.000,0.001,0.001
26/10/2015,19:00,349,6.0,12.2,1.3,0.021,0.000,0.001,0.001
26/10/2015,20:00,350,5.9,8.3,1.1,0.021,0.000,0.000,0.000
26/10/2015,21:00,4,4.8,10.4,1.0,0.021,0.000,0.001,0.001
26/10/2015,22:00,10,5.8,177.7,2.2,0.019,0.000,0.001,0.001
26/10/2015,23:00,218,1.0,74.7,1.0,0.017,0.000,0.002,0.002
27/10/2015,00:00,314,1.0,36.5,0.7,,,,
27/10/2015,01:00,203,0.4,80.4,0.5,0.019,0.000,0.002,0.002
27/10/2015,02:00,55,0.1,118.0,0.5,0.030,0.000,0.002,0.002
27/10/2015,03:00,310,1.0,23.3,0.5,0.026,0.000,0.003,0.003
27/10/2015,04:00,308,0.7,26.4,0.3,0.025,0.000,0.003,0.003
27/10/2015,05:00,314,0.7,40.1,0.4,0.023,0.000,0.007,0.007
27/10/2015,06:00,313,1.5,19.0,0.6,0.025,0.002,0.010,0.012
27/10/2015,07:00,313,1.4,25.2,0.7,0.032,0.002,0.006,0.008
27/10/2015,08:00,340,2.6,16.8,0.8,0.041,0.001,0.004,0.004
27/10/2015,09:00,28,2.5,163.8,0.6,0.044,0.000,0.002,0.002
27/10/2015,10:00,57,2.4,17.9,0.8,0.045,0.000,0.001,0.001
27/10/2015,11:00,56,3.4,15.3,1.2,0.044,0.000,0.001,0.001
27/10/2015,12:00,47,4.6,9.1,1.1,0.047,0.000,0.002,0.002
27/10/2015,13:00,54,4.0,14.1,1.3,0.047,0.000,0.001,0.001
27/10/2015,14:00,55,3.5,16.0,1.1,0.044,0.000,0.001,0.001
27/10/2015,15:00,93,3.5,25.9,1.6,0.045,0.000,0.001,0.001
27/10/2015,16:00,107,3.7,23.5,1.5,0.044,0.000,0.001,0.001
27/10/2015,17:00,119,3.2,22.5,1.6,0.046,0.000,0.002,0.002
27/10/2015,18:00,133,3.3,17.5,1.2,0.041,0.000,0.002,0.002
27/10/2015,19:00,137,3.7,16.3,1.4,0.039,0.000,0.001,0.001
27/10/2015,20:00,144,2.6,20.1,1.1,0.036,0.000,0.002,0.002
27/10/2015,21:00,147,2.8,18.9,1.2,0.033,0.000,0.003,0.003
27/10/2015,22:00,154,3.3,18.5,1.3,0.028,0.000,0.002,0.002
27/10/2015,23:00,177,3.9,16.1,1.2,0.026,0.000,0.002,0.002
28/10/2015,00:00,191,2.7,19.7,1.0,,,,
28/10/2015,01:00,184,2.0,26.1,0.7,0.020,0.000,0.003,0.003
28/10/2015,02:00,209,1.2,34.6,0.5,0.017,0.000,0.003,0.003
28/10/2015,03:00,202,2.2,14.7,0.6,0.015,0.000,0.005,0.005
28/10/2015,04:00,187,3.0,15.0,0.8,0.014,0.000,0.006,0.006
28/10/2015,05:00,178,4.0,16.1,1.1,0.017,0.000,0.005,0.005
28/10/2015,06:00,180,1.7,42.8,1.0,0.015,0.001,0.007,0.008
28/10/2015,07:00,179,2.0,20.1,0.9,0.015,0.002,0.008,0.010
28/10/2015,08:00,160,2.4,20.4,0.9,0.019,0.002,0.006,0.008
28/10/2015,09:00,146,2.9,20.3,1.2,0.023,0.000,0.004,0.004
28/10/2015,10:00,139,3.2,17.8,1.1,0.026,0.000,0.002,0.002
28/10/2015,11:00,135,2.8,20.9,1.1,0.026,0.000,0.002,0.002
28/10/2015,12:00,142,2.2,20.7,1.0,0.024,0.000,0.002,0.002
28/10/2015,13:00,165,3.1,19.2,1.2,0.023,0.001,0.004,0.004
28/10/2015,14:00,163,2.2,22.5,1.0,0.022,0.000,0.006,0.006
28/10/2015,15:00,132,2.8,17.3,1.0,0.022,0.000,0.003,0.003
28/10/2015,16:00,146,2.4,18.6,1.1,0.022,0.000,0.004,0.004
28/10/2015,17:00,160,2.0,20.2,0.9,0.019,0.000,0.007,0.007
28/10/2015,18:00,182,1.8,29.9,0.9,0.016,0.000,0.008,0.008
28/10/2015,19:00,157,1.3,23.5,0.5,0.017,0.000,0.007,0.007
28/10/2015,20:00,192,2.5,16.4,0.8,0.015,0.000,0.009,0.009
28/10/2015,21:00,193,2.3,16.2,0.7,0.014,0.000,0.009,0.009
28/10/2015,22:00,200,2.3,15.0,0.6,0.014,0.000,0.009,0.009
28/10/2015,23:00,177,1.9,19.5,0.7,0.013,0.000,0.008,0.008
29/10/2015,00:00,200,2.3,14.6,0.7,,,,
29/10/2015,01:00,207,1.2,59.9,1.0,0.014,0.000,0.006,0.006
29/10/2015,02:00,198,1.7,17.4,0.4,0.014,0.000,0.005,0.005
29/10/2015,03:00,170,1.8,23.0,0.7,0.016,0.000,0.005,0.005
29/10/2015,04:00,184,1.6,22.5,0.6,0.014,0.000,0.006,0.006
29/10/2015,05:00,135,2.1,22.9,0.9,0.024,0.000,0.002,0.002
29/10/2015,06:00,185,1.6,27.6,0.6,0.018,0.001,0.008,0.008
29/10/2015,07:00,181,1.4,31.1,0.7,0.013,0.002,0.012,0.014
29/10/2015,08:00,164,1.9,23.2,1.0,0.016,0.002,0.009,0.011
29/10/2015,09:00,162,2.4,18.9,0.9,0.022,0.001,0.004,0.004
29/10/2015,10:00,139,3.1,16.2,1.0,0.026,0.000,0.002,0.002
29/10/2015,11:00,95,3.0,31.3,1.1,0.026,0.000,0.001,0.001
29/10/2015,12:00,105,2.5,30.0,1.1,0.026,0.000,0.000,0.000
29/10/2015,13:00,137,2.8,29.9,1.3,0.024,0.000,0.002,0.002
29/10/2015,14:00,117,2.7,21.9,1.1,0.025,0.000,0.001,0.001
29/10/2015,15:00,118,2.6,21.8,1.1,0.025,0.000,0.001,0.001
29/10/2015,16:00,116,2.5,19.6,0.9,0.024,0.000,0.001,0.001
29/10/2015,17:00,108,2.6,22.8,1.1,0.025,0.000,0.001,0.001
29/10/2015,18:00,109,2.1,19.5,0.8,0.024,0.000,0.000,0.000
29/10/2015,19:00,102,2.2,20.2,1.0,0.024,0.000,0.000,0.000
29/10/2015,20:00,95,2.0,21.9,0.8,0.024,0.000,0.000,0.000
29/10/2015,21:00,97,2.2,19.8,0.8,0.025,0.000,0.000,0.000
29/10/2015,22:00,99,2.2,24.0,1.0,0.025,0.000,0.000,0.000
29/10/2015,23:00,85,2.5,22.2,0.9,0.026,0.000,0.001,0.000
30/10/2015,00:00,87,2.3,21.9,0.9,,,,
30/10/2015,01:00,107,1.4,27.1,0.6,0.025,0.000,0.000,0.000
30/10/2015,02:00,142,1.2,15.5,0.4,0.023,0.000,0.001,0.001
30/10/2015,03:00,206,1.3,27.7,0.6,0.014,0.000,0.004,0.004
30/10/2015,04:00,215,1.5,17.5,0.5,0.010,0.000,0.010,0.010
30/10/2015,05:00,207,2.1,13.8,0.6,0.009,0.001,0.013,0.013
30/10/2015,06:00,211,2.2,9.3,0.5,0.010,0.002,0.014,0.016
30/10/2015,07:00,222,1.3,33.9,0.8,0.010,0.004,0.015,0.018
30/10/2015,08:00,253,1.0,16.1,0.3,0.015,0.004,0.013,0.017
30/10/2015,09:00,210,1.0,48.3,0.6,0.021,0.003,0.008,0.010
30/10/2015,10:00,83,2.0,27.5,1.1,0.025,0.001,0.004,0.005
30/10/2015,11:00,81,1.6,25.1,1.0,0.028,0.000,0.001,0.001
30/10/2015,12:00,75,2.2,18.4,0.8,0.028,0.000,0.000,0.000
30/10/2015,13:00,59,1.9,16.7,0.7,0.028,0.000,0.000,0.000
30/10/2015,14:00,60,2.2,17.4,0.8,0.028,0.000,0.000,0.000
30/10/2015,15:00,68,2.1,18.6,0.8,0.027,0.000,0.000,0.000
30/10/2015,16:00,69,2.3,17.6,0.9,0.028,0.000,0.001,0.001
30/10/2015,17:00,61,2.2,16.9,0.8,0.027,0.000,0.000,0.000
30/10/2015,18:00,64,2.1,16.0,0.7,0.025,0.000,0.000,0.000
30/10/2015,19:00,56,2.3,13.7,0.8,0.025,0.000,0.000,0.000
30/10/2015,20:00,49,2.7,12.1,0.9,0.027,0.000,0.001,0.001
30/10/2015,21:00,50,2.9,12.3,0.9,0.027,0.000,0.000,0.000
30/10/2015,22:00,51,2.9,12.8,0.9,0.026,0.000,0.000,0.000
30/10/2015,23:00,47,2.7,12.5,0.7,0.027,0.000,0.001,0.000
31/10/2015,00:00,51,2.2,14.3,0.7,,,,
31/10/2015,01:00,345,0.5,128.9,0.6,0.013,0.000,0.008,0.008
31/10/2015,02:00,232,1.0,14.4,0.2,0.006,0.000,0.014,0.014
31/10/2015,03:00,231,1.1,9.8,0.3,0.004,0.000,0.011,0.011
31/10/2015,04:00,229,1.3,11.3,0.3,0.003,0.001,0.010,0.010
31/10/2015,05:00,226,1.3,11.2,0.4,0.005,0.002,0.008,0.010
31/10/2015,06:00,221,1.3,18.7,0.4,0.009,0.005,0.008,0.013
31/10/2015,07:00,20,0.7,120.4,0.7,0.021,0.002,0.004,0.006
31/10/2015,08:00,56,2.2,16.5,0.7,0.028,0.000,0.000,0.000
31/10/2015,09:00,59,2.5,15.7,0.8,0.030,0.000,0.001,0.001
31/10/2015,10:00,55,2.7,14.9,0.9,0.029,0.000,0.000,0.000
31/10/2015,11:00,52,3.2,12.9,1.2,0.029,0.000,0.000,0.000
31/10/2015,12:00,47,4.3,9.9,1.0,0.028,0.000,0.000,0.000
31/10/2015,13:00,50,4.0,10.6,1.0,0.028,0.000,0.000,0.000
31/10/2015,14:00,48,4.2,10.0,1.0,0.030,0.000,0.000,0.000
31/10/2015,15:00,50,3.7,10.2,1.1,0.029,0.000,0.000,0.000
31/10/2015,16:00,51,3.1,13.2,0.9,0.028,0.000,0.000,0.000
31/10/2015,17:00,42,4.2,9.7,0.9,0.028,0.000,0.000,0.000
31/10/2015,18:00,35,3.8,9.4,0.9,0.027,0.000,0.001,0.001
31/10/2015,19:00,26,2.5,164.5,0.9,0.027,0.000,0.000,0.000
31/10/2015,20:00,335,1.3,10.4,0.3,0.024,0.000,0.002,0.002
31/10/2015,21:00,307,0.7,15.6,0.3,0.016,0.000,0.007,0.007
31/10/2015,22:00,239,0.9,27.5,0.5,0.008,0.000,0.015,0.015
31/10/2015,23:00,230,1.2,8.1,0.3,0.003,0.004,0.020,0.024
01/11/2015,00:00,235,1.0,14.1,0.4,,,,
01/11/2015,01:00,238,0.5,24.6,0.3,0.003,0.002,0.015,0.016
01/11/2015,02:00,231,1.2,12.6,0.4,0.002,0.003,0.014,0.017
01/11/2015,03:00,232,1.3,7.8,0.3,0.007,0.000,0.007,0.007
01/11/2015,04:00,235,0.9,30.3,0.5,0.006,0.000,0.006,0.006
01/11/2015,05:00,233,1.4,7.9,0.3,0.007,0.001,0.006,0.007
01/11/2015,06:00,231,0.9,14.8,0.3,0.013,0.002,0.006,0.008
01/11/2015,07:00,301,0.3,114.5,0.4,0.019,0.001,0.004,0.005
01/11/2015,08:00,26,1.2,20.8,0.4,0.024,0.000,0.003,0.003
01/11/2015,09:00,60,1.4,20.0,0.5,0.028,0.000,0.001,0.001
01/11/2015,10:00,71,2.2,16.8,0.8,0.030,0.000,0.001,0.001
01/11/2015,11:00,60,3.1,22.0,1.5,0.031,0.000,0.000,0.000
01/11/2015,12:00,46,5.6,8.8,1.2,0.032,0.000,0.000,0.000
01/11/2015,13:00,48,5.6,9.2,1.3,0.032,0.000,0.000,0.000
01/11/2015,14:00,40,5.8,8.3,1.2,0.031,0.000,0.001,0.001
01/11/2015,15:00,28,6.2,8.5,1.2,0.027,0.000,0.000,0.000
01/11/2015,16:00,26,5.8,8.1,1.1,0.026,0.000,0.001,0.001
01/11/2015,17:00,16,6.3,175.8,1.1,0.026,0.000,0.000,0.000
01/11/2015,18:00,5,4.9,8.5,1.1,0.025,0.000,0.000,0.000
01/11/2015,19:00,3,3.8,8.5,0.7,0.024,0.000,0.001,0.001
01/11/2015,20:00,348,3.1,10.3,0.8,0.023,0.000,0.001,0.001
01/11/2015,21:00,333,2.0,9.6,0.5,0.021,0.000,0.001,0.001
01/11/2015,22:00,334,2.3,9.4,0.4,0.020,0.000,0.001,0.001
01/11/2015,23:00,337,2.2,10.4,0.6,0.019,0.000,0.001,0.001
02/11/2015,00:00,339,2.4,9.5,0.6,,,,
02/11/2015,01:00,326,1.2,16.0,0.6,0.018,0.000,0.001,0.001
02/11/2015,02:00,306,0.7,31.5,0.6,0.014,0.000,0.003,0.003
02/11/2015,03:00,256,0.8,27.1,0.5,0.010,0.000,0.007,0.007
02/11/2015,04:00,236,0.4,63.4,0.4,0.011,0.000,0.005,0.005
02/11/2015,05:00,141,0.5,44.8,0.3,0.009,0.001,0.006,0.007
02/11/2015,06:00,17,0.7,56.4,0.7,0.015,0.001,0.004,0.005
02/11/2015,07:00,29,1.5,24.6,0.5,0.019,0.000,0.002,0.002
02/11/2015,08:00,345,2.2,29.9,0.9,0.023,0.001,0.004,0.005
02/11/2015,09:00,334,2.8,26.6,1.3,0.027,0.000,0.001,0.001
02/11/2015,10:00,354,3.4,17.9,1.3,0.028,0.000,0.001,0.001
02/11/2015,11:00,27,3.6,162.7,1.4,0.029,0.000,0.001,0.001
02/11/2015,12:00,43,6.2,7.3,1.3,0.027,0.000,0.001,0.001
02/11/2015,13:00,39,7.1,7.4,1.3,0.027,0.000,0.001,0.001
02/11/2015,14:00,31,7.3,6.9,1.3,0.024,0.000,0.000,0.000
02/11/2015,15:00,26,6.9,8.3,1.2,0.023,0.000,0.000,0.000
02/11/2015,16:00,20,7.3,7.3,1.3,0.023,0.000,0.000,0.000
02/11/2015,17:00,14,7.8,7.1,1.3,0.023,0.000,0.001,0.000
02/11/2015,18:00,1,5.4,9.4,1.4,0.022,0.000,0.001,0.000
02/11/2015,19:00,351,3.8,11.3,0.8,0.021,0.000,0.001,0.001
02/11/2015,20:00,348,4.4,9.2,0.8,0.021,0.000,0.001,0.001
02/11/2015,21:00,1,4.6,9.8,0.9,0.021,0.000,0.001,0.001
02/11/2015,22:00,1,4.3,9.2,0.9,0.020,0.000,0.001,0.001
02/11/2015,23:00,353,3.3,12.4,0.8,0.019,0.000,0.002,0.001
03/11/2015,00:00,336,2.6,12.0,0.9,,,,
03/11/2015,01:00,336,2.3,11.3,0.5,0.017,0.000,0.001,0.001
03/11/2015,02:00,335,1.3,20.3,0.6,0.017,0.000,0.001,0.001
03/11/2015,03:00,330,0.9,32.5,0.4,0.015,0.000,0.002,0.002
03/11/2015,04:00,294,0.5,31.1,0.3,0.010,0.000,0.005,0.005
03/11/2015,05:00,233,0.4,53.4,0.3,0.006,0.004,0.010,0.014
03/11/2015,06:00,7,1.1,174.1,0.5,0.011,0.003,0.007,0.010
03/11/2015,07:00,29,1.5,19.2,0.4,0.017,0.001,0.003,0.004
03/11/2015,08:00,39,2.1,16.1,0.6,0.023,0.001,0.003,0.003
03/11/2015,09:00,47,2.7,13.5,0.8,0.027,0.000,0.001,0.001
03/11/2015,10:00,60,2.4,17.4,0.8,0.028,0.000,0.001,0.001
03/11/2015,11:00,60,2.9,17.0,0.9,0.031,0.000,0.001,0.001
03/11/2015,12:00,53,4.1,13.9,1.2,0.029,0.000,0.002,0.002
03/11/2015,13:00,45,6.2,7.9,1.2,0.024,0.000,0.000,0.000
03/11/2015,14:00,34,6.3,8.1,1.2,0.023,0.000,0.000,0.000
03/11/2015,15:00,24,7.0,6.6,1.1,0.023,0.000,0.001,0.001
03/11/2015,16:00,16,7.1,8.0,1.2,0.020,0.000,0.002,0.002
03/11/2015,17:00,18,6.1,8.6,1.3,0.019,0.000,0.001,0.001
03/11/2015,18:00,7,4.9,10.1,1.1,0.019,0.000,0.001,0.001
03/11/2015,19:00,3,4.2,10.5,0.9,0.018,0.000,0.001,0.001
03/11/2015,20:00,359,4.3,11.3,0.9,0.018,0.000,0.001,0.001
03/11/2015,21:00,162,1.9,48.8,1.1,0.017,0.000,0.002,0.002
03/11/2015,22:00,130,4.7,17.9,1.7,0.025,0.000,0.002,0.002
03/11/2015,23:00,73,4.8,26.0,1.7,0.034,0.000,0.000,0.000
04/11/2015,00:00,14,7.0,166.1,1.4,,,,
04/11/2015,01:00,330,3.7,17.4,1.9,0.017,0.000,0.001,0.001
04/11/2015,02:00,319,1.9,14.8,0.8,0.014,0.000,0.002,0.002
04/11/2015,03:00,267,0.3,75.9,0.4,0.012,0.000,0.003,0.003
04/11/2015,04:00,171,0.7,49.1,0.3,0.008,0.000,0.005,0.005
04/11/2015,05:00,229,1.0,16.5,0.2,0.003,0.005,0.011,0.016
04/11/2015,06:00,92,0.4,70.6,0.3,0.009,0.006,0.008,0.014
04/11/2015,07:00,33,1.1,22.0,0.3,0.017,0.002,0.005,0.007
04/11/2015,08:00,50,1.8,13.2,0.5,0.022,0.001,0.002,0.003
04/11/2015,09:00,50,2.2,13.4,0.6,0.026,0.000,0.001,0.001
04/11/2015,10:00,61,2.4,19.2,0.9,0.027,0.000,0.001,0.001
04/11/2015,11:00,67,3.0,16.5,1.0,0.027,0.000,0.001,0.001
04/11/2015,12:00,55,3.8,16.0,1.3,0.024,0.000,0.000,0.000
04/11/2015,13:00,48,5.3,9.2,1.2,0.022,0.000,0.000,0.000
04/11/2015,14:00,43,5.9,9.5,1.2,0.020,0.000,0.000,0.000
04/11/2015,15:00,32,6.4,7.4,1.2,0.021,0.000,0.000,0.000
04/11/2015,16:00,28,6.1,8.0,1.3,0.019,0.000,0.000,0.000
04/11/2015,17:00,19,6.1,8.9,1.2,0.020,0.000,0.000,0.000
04/11/2015,18:00,19,5.7,8.6,1.1,0.019,0.000,0.000,0.000
04/11/2015,19:00,15,3.9,11.9,1.1,0.019,0.000,0.001,0.001
04/11/2015,20:00,19,4.0,11.2,0.8,0.018,0.000,0.000,0.000
04/11/2015,21:00,7,3.0,14.3,1.0,0.018,0.000,0.001,0.000
04/11/2015,22:00,32,0.8,49.9,0.6,0.017,0.000,0.000,0.000
04/11/2015,23:00,75,1.5,33.5,0.8,0.017,0.000,0.000,0.000
05/11/2015,00:00,32,3.5,14.9,0.9,,,,
05/11/2015,01:00,15,3.7,10.5,0.9,0.017,0.000,0.001,0.001
05/11/2015,02:00,353,2.8,14.4,0.6,0.016,0.000,0.001,0.001
05/11/2015,03:00,344,2.1,16.4,0.6,0.015,0.000,0.001,0.001
05/11/2015,04:00,354,3.0,12.7,0.9,0.015,0.000,0.001,0.001
05/11/2015,05:00,347,3.0,13.7,0.9,0.016,0.000,0.001,0.001
05/11/2015,06:00,339,3.2,10.4,0.8,0.015,0.000,0.001,0.001
05/11/2015,07:00,343,3.7,10.0,0.7,0.018,0.000,0.001,0.001
05/11/2015,08:00,346,3.5,13.3,1.0,0.021,0.000,0.002,0.002
05/11/2015,09:00,359,2.7,18.7,0.9,0.025,0.000,0.002,0.002
05/11/2015,10:00,45,2.5,23.5,0.9,0.028,0.000,0.001,0.001
05/11/2015,11:00,54,3.6,14.3,1.1,0.027,0.000,0.001,0.001
05/11/2015,12:00,46,5.2,9.1,1.2,0.025,0.000,0.000,0.000
05/11/2015,13:00,38,5.1,9.2,1.1,0.023,0.000,0.000,0.000
05/11/2015,14:00,43,5.0,9.8,1.1,0.022,0.000,0.001,0.001
05/11/2015,15:00,42,5.3,9.1,1.0,0.022,0.000,0.001,0.000
05/11/2015,16:00,38,5.3,7.8,1.1,0.020,0.000,0.001,0.001
05/11/2015,17:00,39,5.1,9.6,1.2,0.020,0.000,0.001,0.001
05/11/2015,18:00,51,3.2,14.3,1.0,0.020,0.000,0.000,0.000
05/11/2015,19:00,66,2.8,19.6,1.0,0.020,0.000,0.001,0.001
05/11/2015,20:00,111,2.7,22.4,1.1,0.020,0.000,0.001,0.001
05/11/2015,21:00,170,2.1,45.2,1.2,0.020,0.000,0.001,0.001
05/11/2015,22:00,216,2.1,22.0,1.1,0.030,0.000,0.002,0.002
05/11/2015,23:00,265,0.9,30.7,0.5,0.027,0.000,0.004,0.004
06/11/2015,00:00,316,1.7,15.8,0.7,,,,
06/11/2015,01:00,308,2.1,23.1,1.0,0.031,0.000,0.002,0.002
06/11/2015,02:00,329,2.9,14.2,1.0,0.035,0.000,0.001,0.001
06/11/2015,03:00,320,1.8,29.9,1.0,0.033,0.000,0.002,0.002
06/11/2015,04:00,329,0.7,153.6,0.7,0.029,0.000,0.002,0.002
