Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),PM10 (ug/m^3),Bsp (Mm^-1)
19/07/2015,00:00,166,1.3,16.1,0.5,13.0,6.1,
19/07/2015,01:00,159,1.4,17.4,0.5,12.8,10.0,11
19/07/2015,02:00,151,1.3,18.3,0.5,13.0,11.1,14
19/07/2015,03:00,162,1.0,17.8,0.3,12.4,10.7,16
19/07/2015,04:00,175,1.2,14.8,0.4,11.8,10.0,15
19/07/2015,05:00,183,1.2,19.3,0.5,12.2,15.3,18
19/07/2015,06:00,197,1.1,16.1,0.4,11.9,28.6,31
19/07/2015,07:00,198,1.2,19.4,0.5,13.8,66.4,31
19/07/2015,08:00,183,1.4,24.7,0.6,18.0,59.9,30
19/07/2015,09:00,148,2.7,24.0,1.4,20.9,17.6,19
19/07/2015,10:00,128,3.3,18.0,1.1,22.2,32.4,15
19/07/2015,11:00,126,3.4,17.9,1.1,22.8,21.8,12
19/07/2015,12:00,126,4.0,15.8,1.3,24.0,,10
19/07/2015,13:00,107,3.1,24.9,1.2,25.0,28.7,10
19/07/2015,14:00,111,3.4,20.9,1.2,25.3,67.5,9
19/07/2015,15:00,89,3.2,16.8,1.0,24.7,45.6,11
19/07/2015,16:00,90,3.0,18.0,1.1,24.1,28.5,10
19/07/2015,17:00,99,1.8,15.4,0.7,22.9,34.5,10
19/07/2015,18:00,86,1.4,13.8,0.4,22.1,42.1,55
19/07/2015,19:00,111,1.3,20.8,0.5,21.0,34.2,18
19/07/2015,20:00,138,1.8,13.0,0.7,19.8,59.8,40
19/07/2015,21:00,125,2.4,11.9,0.6,19.9,42.8,36
19/07/2015,22:00,130,1.9,13.4,0.6,19.2,24.2,33
19/07/2015,23:00,145,1.4,15.2,0.5,18.5,19.3,31
20/07/2015,00:00,169,1.4,21.7,0.5,17.1,6.2,
20/07/2015,01:00,175,1.4,18.2,0.5,16.6,3.3,33
20/07/2015,02:00,175,1.4,17.3,0.5,16.2,18.0,32
20/07/2015,03:00,195,1.3,18.9,0.4,16.8,9.6,29
20/07/2015,04:00,201,1.5,20.4,0.6,17.0,6.6,31
20/07/2015,05:00,186,1.2,21.7,0.5,17.0,24.3,29
20/07/2015,06:00,192,1.3,18.7,0.5,17.0,26.2,25
20/07/2015,07:00,194,1.2,20.9,0.4,17.8,43.0,27
20/07/2015,08:00,185,1.2,25.8,0.6,19.9,40.0,22
20/07/2015,09:00,174,1.3,29.6,0.6,22.1,41.5,22
20/07/2015,10:00,144,2.8,18.6,1.2,24.4,31.7,16
20/07/2015,11:00,129,3.8,15.6,1.2,24.6,21.4,13
20/07/2015,12:00,120,3.8,17.0,1.2,25.5,17.5,13
20/07/2015,13:00,108,3.5,17.5,1.2,25.8,21.3,13
20/07/2015,14:00,95,3.5,15.4,1.1,25.9,38.1,16
20/07/2015,15:00,105,3.4,17.0,1.1,25.8,40.8,34
20/07/2015,16:00,106,2.8,16.2,0.9,25.2,43.2,21
20/07/2015,17:00,95,2.8,12.7,0.9,24.1,42.7,23
20/07/2015,18:00,103,2.7,15.3,1.0,23.1,46.6,32
20/07/2015,19:00,124,3.7,13.2,1.3,22.9,24.4,15
20/07/2015,20:00,125,3.6,11.8,1.0,22.5,22.4,11
20/07/2015,21:00,130,2.8,11.2,0.8,21.9,16.0,11
20/07/2015,22:00,142,2.3,14.1,0.8,21.6,10.8,10
20/07/2015,23:00,143,2.3,13.4,0.8,21.6,10.5,10
21/07/2015,00:00,149,1.7,16.7,0.7,21.0,9.9,
21/07/2015,01:00,152,1.3,16.5,0.5,20.7,9.2,9
21/07/2015,02:00,180,0.9,18.2,0.4,20.3,10.9,10
21/07/2015,03:00,200,0.8,17.5,0.4,20.2,10.4,10
21/07/2015,04:00,186,0.9,16.0,0.3,20.0,11.5,10
21/07/2015,05:00,183,0.9,16.2,0.4,19.6,19.8,10
21/07/2015,06:00,196,1.0,20.7,0.5,19.7,20.8,22
21/07/2015,07:00,187,0.7,21.7,0.3,20.3,28.2,14
21/07/2015,08:00,162,1.3,24.2,0.7,21.9,37.1,15
21/07/2015,09:00,142,3.3,19.2,1.3,24.7,21.8,6
21/07/2015,10:00,129,3.8,17.7,1.2,26.9,14.0,9
21/07/2015,11:00,123,3.6,18.2,1.2,27.8,14.3,11
21/07/2015,12:00,123,3.5,21.5,1.2,28.9,12.1,10
21/07/2015,13:00,117,3.7,19.1,1.1,29.1,14.3,9
21/07/2015,14:00,100,3.4,20.0,1.1,28.5,30.1,13
21/07/2015,15:00,94,3.9,16.1,1.1,28.1,32.2,13
21/07/2015,16:00,94,4.1,15.3,1.2,27.1,48.1,13
21/07/2015,17:00,103,3.5,15.2,1.3,25.4,38.5,13
21/07/2015,18:00,110,2.3,16.3,0.8,24.0,19.8,13
21/07/2015,19:00,125,4.7,13.5,1.5,24.2,15.2,11
21/07/2015,20:00,125,5.3,13.1,1.6,23.8,17.2,10
21/07/2015,21:00,124,5.0,13.6,1.5,23.4,18.5,10
21/07/2015,22:00,128,5.1,12.0,1.5,23.2,14.5,9
21/07/2015,23:00,129,4.2,12.1,1.4,22.8,12.0,10
22/07/2015,00:00,130,3.7,11.9,1.0,22.3,10.5,
22/07/2015,01:00,145,2.6,15.2,1.0,22.2,11.4,13
22/07/2015,02:00,150,1.9,18.3,0.8,22.1,7.0,12
22/07/2015,03:00,150,1.2,18.5,0.5,21.3,8.3,9
22/07/2015,04:00,168,1.2,20.5,0.5,20.5,12.0,11
22/07/2015,05:00,163,0.8,16.7,0.3,19.8,59.5,254
22/07/2015,06:00,187,0.8,29.6,0.4,19.5,31.7,44
22/07/2015,07:00,174,0.8,25.1,0.4,20.7,28.4,11
22/07/2015,08:00,149,2.0,20.8,1.2,23.9,24.7,10
22/07/2015,09:00,133,2.9,21.8,0.9,26.3,9.6,11
22/07/2015,10:00,109,2.8,22.2,0.9,27.9,16.7,7
22/07/2015,11:00,109,3.1,24.7,1.2,28.8,13.7,7
22/07/2015,12:00,95,4.3,18.4,1.4,29.2,32.1,9
22/07/2015,13:00,91,4.1,17.4,1.2,29.2,36.3,9
22/07/2015,14:00,92,4.6,15.9,1.3,28.8,24.0,8
22/07/2015,15:00,91,4.8,16.3,1.4,28.0,43.7,9
22/07/2015,16:00,90,4.8,15.3,1.3,26.8,56.4,10
22/07/2015,17:00,90,3.7,14.0,1.1,25.4,24.2,9
22/07/2015,18:00,90,2.8,13.8,0.8,24.4,26.0,11
22/07/2015,19:00,95,2.4,12.0,0.7,23.8,23.5,13
22/07/2015,20:00,90,1.9,12.9,0.6,23.6,19.5,14
22/07/2015,21:00,85,1.6,19.3,0.8,23.5,13.4,12
22/07/2015,22:00,108,1.4,29.5,0.8,23.9,8.1,9
22/07/2015,23:00,169,0.5,33.4,0.3,23.4,8.1,10
23/07/2015,00:00,169,0.7,24.8,0.4,23.2,8.2,
23/07/2015,01:00,130,0.8,25.9,0.3,22.9,4.0,10
23/07/2015,02:00,144,0.5,27.1,0.3,22.8,7.0,10
23/07/2015,03:00,153,0.5,36.1,0.3,22.8,7.2,10
23/07/2015,04:00,164,0.7,27.6,0.3,22.3,6.0,7
23/07/2015,05:00,151,1.0,21.3,0.4,22.4,14.8,11
23/07/2015,06:00,138,0.9,17.7,0.3,22.4,20.0,12
23/07/2015,07:00,135,1.0,22.9,0.4,22.7,19.9,10
23/07/2015,08:00,144,1.9,18.4,0.8,25.7,21.7,10
23/07/2015,09:00,113,2.7,19.5,0.8,27.4,25.5,16
23/07/2015,10:00,93,3.1,19.9,1.1,28.5,25.1,19
23/07/2015,11:00,96,3.3,19.6,1.0,28.9,21.3,21
23/07/2015,12:00,81,3.7,19.8,1.1,29.2,22.4,19
23/07/2015,13:00,80,3.7,21.8,1.2,29.4,31.2,21
23/07/2015,14:00,81,4.0,17.3,1.2,28.7,25.3,20
23/07/2015,15:00,71,3.7,19.0,1.1,28.1,25.2,21
23/07/2015,16:00,82,3.4,17.4,1.1,27.0,29.8,22
23/07/2015,17:00,80,2.6,14.3,0.8,25.7,27.6,25
23/07/2015,18:00,84,1.6,16.1,0.6,24.5,29.0,28
23/07/2015,19:00,79,1.3,17.9,0.7,24.1,26.2,28
23/07/2015,20:00,81,2.1,15.5,0.7,24.4,21.3,34
23/07/2015,21:00,80,2.1,17.1,0.7,24.7,19.5,33
23/07/2015,22:00,95,2.1,13.8,0.8,24.5,19.2,32
23/07/2015,23:00,87,1.6,17.0,0.6,24.4,18.8,31
24/07/2015,00:00,100,1.5,15.4,0.6,24.0,17.5,
24/07/2015,01:00,112,1.4,15.5,0.5,23.8,11.4,29
24/07/2015,02:00,103,1.9,17.7,0.6,23.6,7.3,25
24/07/2015,03:00,103,1.3,22.5,0.4,23.6,9.8,21
24/07/2015,04:00,136,1.1,17.6,0.4,23.0,5.0,19
24/07/2015,05:00,139,1.0,17.0,0.4,22.2,,15
24/07/2015,06:00,144,1.1,13.5,0.4,21.8,11.9,14
24/07/2015,07:00,136,1.1,16.2,0.3,22.3,24.3,20
24/07/2015,08:00,146,1.5,18.7,0.7,23.9,21.3,19
24/07/2015,09:00,124,2.2,21.5,0.7,25.4,21.7,22
24/07/2015,10:00,103,2.6,20.6,0.8,27.3,15.0,23
24/07/2015,11:00,86,2.5,24.4,0.9,27.9,25.4,23
24/07/2015,12:00,85,2.0,21.1,0.7,28.6,16.1,22
24/07/2015,13:00,71,2.1,26.4,0.8,29.0,11.6,21
24/07/2015,14:00,74,2.6,24.1,1.0,29.6,12.1,19
24/07/2015,15:00,71,2.9,17.3,1.0,28.9,27.7,21
24/07/2015,16:00,56,2.5,21.2,1.0,27.9,30.8,22
24/07/2015,17:00,58,2.0,16.5,0.8,26.4,26.5,22
24/07/2015,18:00,81,1.4,19.2,0.4,25.0,26.5,22
24/07/2015,19:00,91,1.4,12.4,0.4,24.0,60.8,319
24/07/2015,20:00,77,1.4,14.1,0.4,23.7,21.6,41
24/07/2015,21:00,72,0.8,12.2,0.2,23.4,4.9,24
24/07/2015,22:00,81,0.5,52.9,0.4,23.0,5.8,28
24/07/2015,23:00,301,0.2,62.0,0.1,22.3,,26
25/07/2015,00:00,278,0.3,67.9,0.3,22.0,,
25/07/2015,01:00,226,0.4,34.5,0.4,21.3,,39
25/07/2015,02:00,285,0.2,150.4,0.3,20.9,,45
25/07/2015,03:00,162,0.5,25.8,0.3,20.8,,39
25/07/2015,04:00,155,0.4,24.1,0.2,20.6,,27
25/07/2015,05:00,181,0.6,42.4,0.3,20.4,,24
25/07/2015,06:00,176,0.7,22.3,0.3,20.9,,27
25/07/2015,07:00,148,0.8,19.2,0.3,22.0,,19
25/07/2015,08:00,143,1.1,19.3,0.4,23.2,,20
25/07/2015,09:00,135,1.5,21.7,0.6,25.1,,24
25/07/2015,10:00,132,1.7,22.9,0.7,26.7,,24
25/07/2015,11:00,106,1.3,48.5,0.8,28.6,,20
25/07/2015,12:00,72,1.7,30.3,0.8,29.6,,19
25/07/2015,13:00,64,2.5,25.4,1.0,29.9,16.8,17
25/07/2015,14:00,73,2.5,26.1,1.0,29.3,28.8,19
25/07/2015,15:00,69,2.9,20.9,1.0,28.4,24.5,21
25/07/2015,16:00,73,3.0,16.6,0.9,27.5,39.9,24
25/07/2015,17:00,73,2.6,15.9,0.8,26.0,21.6,24
25/07/2015,18:00,68,1.7,15.2,0.6,24.7,24.8,27
25/07/2015,19:00,83,1.3,14.8,0.4,24.0,15.9,32
25/07/2015,20:00,105,0.9,17.9,0.3,23.2,9.5,65
25/07/2015,21:00,111,0.8,13.0,0.2,22.9,18.4,42
25/07/2015,22:00,104,0.8,17.0,0.3,22.6,4.2,35
25/07/2015,23:00,80,1.1,12.7,0.3,22.9,,35
26/07/2015,00:00,106,1.1,11.9,0.3,22.3,,
26/07/2015,01:00,131,1.0,10.9,0.2,21.9,,20
26/07/2015,02:00,129,1.2,10.4,0.3,21.7,,27
26/07/2015,03:00,158,0.9,15.8,0.3,21.2,,32
26/07/2015,04:00,161,0.8,13.7,0.3,20.9,,29
26/07/2015,05:00,167,0.8,20.0,0.3,20.5,,29
26/07/2015,06:00,168,0.6,17.9,0.3,20.6,,34
26/07/2015,07:00,165,0.8,26.7,0.4,21.6,,34
26/07/2015,08:00,139,1.4,20.5,0.6,24.1,,36
26/07/2015,09:00,113,1.9,22.7,0.9,26.8,,37
26/07/2015,10:00,94,2.8,23.0,0.9,27.9,2.3,33
26/07/2015,11:00,101,2.6,23.1,0.8,29.2,4.3,30
26/07/2015,12:00,112,2.6,24.7,0.9,28.9,5.8,35
26/07/2015,13:00,84,2.7,23.1,0.9,29.6,19.0,34
26/07/2015,14:00,71,3.0,21.1,1.0,29.5,15.4,34
26/07/2015,15:00,56,2.9,20.6,1.1,28.7,33.5,37
26/07/2015,16:00,60,2.8,17.3,1.2,27.6,33.5,38
26/07/2015,17:00,56,2.1,18.7,0.9,26.1,37.1,41
26/07/2015,18:00,55,0.9,24.8,0.4,24.9,25.4,44
26/07/2015,19:00,33,0.6,20.1,0.3,24.3,20.4,46
26/07/2015,20:00,48,0.3,19.3,0.2,23.8,16.5,46
26/07/2015,21:00,121,0.4,23.5,0.1,22.5,3.2,51
26/07/2015,22:00,93,0.3,99.6,0.4,21.9,21.4,89
26/07/2015,23:00,238,0.4,22.7,0.2,21.5,7.0,57
27/07/2015,00:00,217,0.3,36.2,0.1,21.4,3.3,
27/07/2015,01:00,200,0.7,14.1,0.2,21.0,,45
27/07/2015,02:00,187,0.7,21.8,0.3,21.6,,27
27/07/2015,03:00,178,0.6,27.5,0.3,22.0,,20
27/07/2015,04:00,152,0.5,21.5,0.2,21.4,,19
27/07/2015,05:00,180,0.7,26.1,0.4,21.4,,15
27/07/2015,06:00,171,0.9,28.0,0.4,22.2,,28
27/07/2015,07:00,189,0.8,25.0,0.4,22.6,,36
27/07/2015,08:00,177,1.1,26.5,0.6,24.2,,34
27/07/2015,09:00,189,1.3,25.6,0.6,26.3,,32
27/07/2015,10:00,194,1.1,40.4,0.7,27.7,,33
27/07/2015,11:00,92,1.5,39.8,0.8,29.9,,21
27/07/2015,12:00,74,2.2,31.0,1.1,30.5,,24
27/07/2015,13:00,68,2.9,22.0,1.1,29.9,,24
27/07/2015,14:00,74,3.6,19.0,1.1,29.0,16.3,23
27/07/2015,15:00,81,3.7,18.5,1.2,28.4,11.6,20
27/07/2015,16:00,75,3.6,16.3,1.1,27.5,18.8,17
27/07/2015,17:00,63,2.2,19.3,1.1,26.3,26.1,21
27/07/2015,18:00,58,1.3,18.4,0.5,25.0,31.5,39
27/07/2015,19:00,31,0.5,31.8,0.3,24.2,17.8,34
27/07/2015,20:00,277,0.5,18.9,0.2,23.3,17.0,31
27/07/2015,21:00,230,0.5,44.6,0.3,22.3,15.4,37
27/07/2015,22:00,195,0.2,48.0,0.2,21.9,23.6,46
27/07/2015,23:00,177,0.4,70.0,0.4,22.1,29.4,50
28/07/2015,00:00,158,0.3,57.6,0.2,22.5,20.4,
28/07/2015,01:00,210,0.5,46.1,0.4,22.5,29.5,44
28/07/2015,02:00,210,0.3,35.6,0.1,22.4,14.4,43
28/07/2015,03:00,250,0.6,33.6,0.2,22.4,20.9,52
28/07/2015,04:00,188,0.6,24.2,0.3,22.3,15.2,48
28/07/2015,05:00,161,1.0,19.6,0.4,22.5,7.6,28
28/07/2015,06:00,153,1.5,15.4,0.5,22.4,7.2,34
28/07/2015,07:00,145,1.4,15.8,0.6,22.7,19.2,37
28/07/2015,08:00,145,2.4,17.8,1.1,24.3,2.3,32
28/07/2015,09:00,139,4.2,15.8,1.7,26.0,4.5,28
28/07/2015,10:00,129,4.9,14.5,1.4,26.5,,22
28/07/2015,11:00,124,4.5,15.9,1.5,27.8,4.1,17
28/07/2015,12:00,116,4.1,21.3,1.3,28.6,21.5,16
28/07/2015,13:00,93,4.4,15.9,1.4,28.1,32.8,21
28/07/2015,14:00,93,4.5,14.5,1.3,28.1,46.1,26
28/07/2015,15:00,93,4.7,13.7,1.3,27.2,39.3,22
28/07/2015,16:00,92,4.5,14.4,1.4,25.9,35.5,19
28/07/2015,17:00,93,4.0,14.6,1.3,25.0,41.6,21
28/07/2015,18:00,98,3.6,13.8,1.1,24.5,43.2,27
28/07/2015,19:00,101,3.0,14.5,1.1,24.0,29.1,29
28/07/2015,20:00,123,4.5,13.7,1.6,23.5,,24
28/07/2015,21:00,133,4.2,12.9,1.1,22.7,16.5,19
28/07/2015,22:00,132,3.5,12.7,1.4,22.0,11.8,16
28/07/2015,23:00,143,2.1,13.5,0.6,20.8,10.0,15
29/07/2015,00:00,152,2.0,16.9,0.7,20.2,3.0,
29/07/2015,01:00,151,2.4,15.7,0.9,20.1,4.1,11
29/07/2015,02:00,161,1.8,17.8,0.7,19.5,,11
29/07/2015,03:00,169,1.4,22.0,0.7,18.9,,11
29/07/2015,04:00,184,1.5,21.5,0.8,19.6,,14
29/07/2015,05:00,191,1.2,23.1,0.6,19.4,18.3,18
29/07/2015,06:00,197,1.8,21.1,0.7,19.2,15.1,17
29/07/2015,07:00,198,2.0,22.6,0.8,19.5,82.8,29
29/07/2015,08:00,181,1.7,25.7,0.9,21.9,62.2,23
29/07/2015,09:00,142,3.1,23.0,1.5,23.8,53.9,21
29/07/2015,10:00,123,5.2,15.2,1.7,26.2,48.8,25
29/07/2015,11:00,119,5.7,15.4,1.7,27.3,70.4,26
29/07/2015,12:00,105,4.7,17.6,1.7,28.0,74.8,28
29/07/2015,13:00,94,5.5,14.9,1.6,27.5,127.5,38
29/07/2015,14:00,97,6.3,14.6,1.9,26.8,216.7,55
29/07/2015,15:00,101,6.3,12.6,1.9,26.3,135.7,41
29/07/2015,16:00,101,5.9,12.0,1.9,25.6,88.5,31
29/07/2015,17:00,99,5.0,11.9,1.6,24.2,45.7,28
29/07/2015,18:00,103,3.6,12.6,1.2,23.3,32.7,25
29/07/2015,19:00,116,2.6,16.4,0.9,22.6,32.7,25
29/07/2015,20:00,128,4.4,10.9,1.1,22.6,39.0,28
29/07/2015,21:00,132,3.5,11.6,1.0,22.0,23.6,29
29/07/2015,22:00,131,3.3,11.5,0.9,21.7,19.6,28
29/07/2015,23:00,154,1.8,18.2,0.8,20.5,22.8,27
30/07/2015,00:00,157,2.0,19.3,0.8,19.7,9.3,
30/07/2015,01:00,164,1.5,19.8,0.7,18.7,12.0,21
30/07/2015,02:00,165,1.5,20.5,0.6,18.1,10.3,21
30/07/2015,03:00,184,1.2,24.0,0.5,17.6,10.1,19
30/07/2015,04:00,199,1.3,18.4,0.5,17.5,11.6,21
30/07/2015,05:00,203,1.6,20.8,0.6,17.3,27.4,85
30/07/2015,06:00,204,1.6,16.6,0.5,17.1,20.7,26
30/07/2015,07:00,205,1.6,17.5,0.6,18.2,30.9,21
30/07/2015,08:00,195,1.9,24.1,0.9,21.1,36.4,28
30/07/2015,09:00,151,2.9,23.1,1.2,24.3,51.0,19
30/07/2015,10:00,138,4.0,17.6,1.6,26.1,20.8,16
30/07/2015,11:00,117,4.2,19.3,1.4,27.2,19.9,15
30/07/2015,12:00,117,4.0,23.0,1.3,27.2,19.8,13
30/07/2015,13:00,100,4.7,18.6,1.6,27.9,31.7,13
30/07/2015,14:00,96,4.9,15.8,1.4,27.5,26.2,12
30/07/2015,15:00,94,4.9,16.7,1.5,27.1,27.4,12
30/07/2015,16:00,91,4.6,14.7,1.5,26.2,38.2,14
30/07/2015,17:00,94,3.8,13.1,1.1,24.7,41.2,17
30/07/2015,18:00,97,3.9,10.8,1.2,23.7,38.8,40
30/07/2015,19:00,102,3.5,11.0,1.0,23.4,28.6,41
30/07/2015,20:00,101,2.2,10.9,0.7,22.2,28.6,21
30/07/2015,21:00,120,2.1,16.4,0.7,21.6,9.3,20
30/07/2015,22:00,126,1.9,18.6,0.7,21.2,10.3,19
30/07/2015,23:00,115,2.2,17.0,0.8,21.7,21.4,23
31/07/2015,00:00,161,1.3,18.4,0.4,20.3,12.9,
31/07/2015,01:00,127,0.7,27.8,0.4,19.3,9.3,17
31/07/2015,02:00,179,0.6,36.9,0.3,18.7,9.8,19
31/07/2015,03:00,175,1.2,21.8,0.5,17.9,,12
31/07/2015,04:00,151,1.4,18.0,0.5,17.7,8.1,12
31/07/2015,05:00,162,1.4,16.9,0.4,17.0,5.7,11
31/07/2015,06:00,188,1.2,21.3,0.4,16.9,15.2,14
31/07/2015,07:00,181,0.9,25.9,0.4,18.8,35.3,21
31/07/2015,08:00,153,1.6,23.4,0.8,22.2,40.7,18
31/07/2015,09:00,137,3.4,16.7,1.2,25.2,32.2,19
31/07/2015,10:00,125,3.7,17.7,1.2,26.4,7.6,11
31/07/2015,11:00,125,4.3,17.3,1.3,27.2,12.2,8
31/07/2015,12:00,129,3.3,20.7,1.1,28.1,4.4,7
31/07/2015,13:00,113,3.1,26.4,1.1,28.3,7.1,7
31/07/2015,14:00,95,3.1,20.2,1.1,28.5,12.1,7
31/07/2015,15:00,86,3.4,17.5,1.1,28.0,33.2,10
31/07/2015,16:00,89,4.0,15.0,1.2,26.5,59.2,13
31/07/2015,17:00,85,2.8,15.2,1.0,24.9,39.7,16
31/07/2015,18:00,76,2.3,14.4,0.7,23.6,47.6,19
31/07/2015,19:00,91,3.1,13.0,1.1,23.3,10.9,19
31/07/2015,20:00,98,3.8,11.7,1.2,23.2,26.1,19
31/07/2015,21:00,101,4.0,11.8,1.3,22.9,12.5,18
31/07/2015,22:00,106,2.3,14.9,0.9,22.4,17.4,17
31/07/2015,23:00,117,1.8,34.6,0.9,22.0,13.4,16
01/08/2015,00:00,200,0.7,19.0,0.3,19.8,7.4,
01/08/2015,01:00,203,0.9,17.6,0.3,18.6,8.3,25
01/08/2015,02:00,184,0.8,28.2,0.4,17.9,4.3,21
01/08/2015,03:00,177,1.0,18.2,0.4,17.5,9.1,15
01/08/2015,04:00,176,1.1,21.0,0.5,17.0,9.7,12
01/08/2015,05:00,182,0.8,20.0,0.3,16.6,33.1,20
01/08/2015,06:00,174,0.9,15.3,0.2,16.4,72.6,43
01/08/2015,07:00,180,1.2,24.4,0.6,18.5,106.1,82
01/08/2015,08:00,163,1.4,24.5,0.7,22.4,73.9,43
01/08/2015,09:00,147,2.2,24.2,1.0,25.5,33.5,23
01/08/2015,10:00,119,3.4,20.0,1.1,26.6,15.3,12
01/08/2015,11:00,107,3.3,24.3,1.2,27.6,22.1,11
01/08/2015,12:00,94,3.7,19.5,1.3,28.2,20.5,11
01/08/2015,13:00,99,3.6,19.3,1.1,28.2,27.0,12
01/08/2015,14:00,96,3.7,19.5,1.3,28.2,37.7,12
01/08/2015,15:00,97,3.6,17.7,1.1,27.6,35.2,13
01/08/2015,16:00,89,3.3,17.1,0.9,26.9,41.9,15
01/08/2015,17:00,79,2.5,14.6,0.9,25.2,31.8,15
01/08/2015,18:00,80,1.5,15.3,0.6,23.5,42.9,21
01/08/2015,19:00,92,1.2,11.6,0.4,22.4,33.1,21
01/08/2015,20:00,87,1.8,13.5,0.6,22.0,32.3,20
01/08/2015,21:00,95,2.4,11.0,0.8,22.4,21.2,21
01/08/2015,22:00,103,1.6,12.8,0.5,21.5,29.6,21
01/08/2015,23:00,105,1.8,16.0,0.7,21.6,28.1,23
02/08/2015,00:00,132,1.1,21.4,0.5,20.6,,
02/08/2015,01:00,148,0.9,18.0,0.4,19.4,2.0,17
02/08/2015,02:00,171,0.6,41.4,0.2,18.5,4.4,16
02/08/2015,03:00,215,0.9,15.7,0.2,17.6,6.1,16
02/08/2015,04:00,181,1.0,21.0,0.4,17.6,8.8,17
02/08/2015,05:00,173,1.1,19.3,0.3,17.4,24.7,23
02/08/2015,06:00,177,1.0,22.4,0.4,17.3,24.9,21
02/08/2015,07:00,176,1.0,28.1,0.5,18.4,66.4,23
02/08/2015,08:00,156,1.5,22.5,0.8,22.1,36.0,20
02/08/2015,09:00,142,2.6,19.2,1.1,25.9,17.7,18
02/08/2015,10:00,114,3.3,25.4,1.1,27.3,31.5,15
02/08/2015,11:00,112,2.9,25.1,1.0,28.2,11.8,12
02/08/2015,12:00,99,2.5,31.7,1.2,28.9,22.3,10
02/08/2015,13:00,95,2.9,22.8,1.0,28.5,24.7,10
02/08/2015,14:00,96,3.3,19.6,1.1,28.2,21.2,10
02/08/2015,15:00,96,3.6,16.6,1.1,27.8,38.4,13
02/08/2015,16:00,73,3.1,16.0,0.9,27.2,35.3,15
02/08/2015,17:00,60,2.6,17.1,1.0,26.0,50.1,16
02/08/2015,18:00,77,2.0,15.9,0.6,24.1,47.1,19
02/08/2015,19:00,91,1.4,12.7,0.5,22.9,26.7,24
02/08/2015,20:00,94,1.9,10.6,0.5,22.2,32.1,38
02/08/2015,21:00,96,1.7,12.1,0.5,21.9,19.8,25
02/08/2015,22:00,94,1.6,14.8,0.7,22.1,21.8,21
02/08/2015,23:00,123,1.0,9.9,0.2,20.8,,19
03/08/2015,00:00,127,0.8,17.9,0.3,20.1,2.7,
03/08/2015,01:00,172,0.8,15.8,0.3,19.7,12.3,15
03/08/2015,02:00,190,0.7,16.3,0.2,19.2,,15
03/08/2015,03:00,174,1.0,14.1,0.3,18.5,,15
03/08/2015,04:00,186,0.8,15.8,0.3,18.3,3.9,14
03/08/2015,05:00,175,0.7,20.9,0.3,17.9,10.0,15
03/08/2015,06:00,170,0.9,16.4,0.2,17.6,10.0,22
03/08/2015,07:00,180,0.9,23.1,0.4,19.2,58.1,23
03/08/2015,08:00,162,0.9,30.4,0.4,22.6,32.8,16
03/08/2015,09:00,109,1.3,34.4,0.6,25.6,22.8,18
03/08/2015,10:00,73,2.0,30.0,0.9,27.2,1.4,13
03/08/2015,11:00,64,1.4,48.8,1.0,28.6,,10
03/08/2015,12:00,70,1.8,37.1,1.0,29.0,,10
03/08/2015,13:00,69,1.5,46.9,0.9,29.5,,12
03/08/2015,14:00,65,1.8,36.9,1.0,29.2,16.6,14
03/08/2015,15:00,58,2.4,24.0,1.0,28.8,19.1,13
03/08/2015,16:00,40,1.7,26.8,0.7,28.3,31.0,11
03/08/2015,17:00,4,1.1,36.6,0.7,26.3,24.5,13
03/08/2015,18:00,21,0.8,27.9,0.5,24.5,46.1,17
03/08/2015,19:00,21,0.7,25.3,0.4,23.1,31.7,25
03/08/2015,20:00,16,0.4,37.0,0.3,22.0,,16
03/08/2015,21:00,191,0.2,52.6,0.2,20.2,,17
03/08/2015,22:00,125,0.5,31.3,0.3,19.0,15.5,30
03/08/2015,23:00,213,0.4,33.0,0.3,18.6,16.4,29
04/08/2015,00:00,163,0.8,18.9,0.2,18.2,21.5,
04/08/2015,01:00,166,0.7,16.5,0.3,18.5,17.3,21
04/08/2015,02:00,145,0.6,17.6,0.2,18.3,3.5,17
04/08/2015,03:00,176,0.9,13.4,0.2,18.4,9.8,12
04/08/2015,04:00,209,0.7,33.0,0.3,18.2,5.8,11
04/08/2015,05:00,240,1.4,25.1,0.5,17.4,10.0,20
04/08/2015,06:00,186,0.7,23.9,0.4,17.9,8.0,16
04/08/2015,07:00,198,0.7,27.0,0.4,19.4,67.8,20
04/08/2015,08:00,169,0.9,30.3,0.4,22.3,50.8,21
04/08/2015,09:00,128,0.6,53.6,0.4,26.1,,31
04/08/2015,10:00,275,1.0,63.1,0.7,29.1,,21
04/08/2015,11:00,235,0.8,73.3,0.7,30.6,,14
04/08/2015,12:00,148,0.9,60.6,0.7,30.5,25.7,15
04/08/2015,13:00,59,2.4,26.8,1.1,29.6,70.8,22
04/08/2015,14:00,54,2.8,19.6,1.1,29.3,18.7,18
04/08/2015,15:00,50,2.7,23.2,1.2,28.6,34.0,16
04/08/2015,16:00,60,2.9,17.5,1.0,27.0,38.2,17
04/08/2015,17:00,52,1.8,17.9,0.9,25.6,21.8,16
