Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),RAD (w/m^2),Barometric Pressure (hPa),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
22/07/2013,06:00,219,1.2,27.4,0.4,11.4,72.1,0.0,,1019,0.001,0.009,0.014,0.023,10.1,6.4,16
22/07/2013,07:00,226,1.4,26.1,0.5,11.6,71.9,0.0,,1020,0.002,0.012,0.012,0.024,12.3,7.9,13
22/07/2013,08:00,236,1.5,27.8,0.8,12.6,66.9,0.0,,1020,0.004,0.014,0.014,0.028,10.0,5.6,13
22/07/2013,09:00,259,2.0,15.0,0.6,14.0,60.5,0.0,,1020,0.009,0.007,0.010,0.016,4.1,-0.6,13
22/07/2013,10:00,253,1.9,19.0,0.7,15.4,54.6,0.0,,1020,0.018,0.002,0.003,0.004,13.9,9.8,8
22/07/2013,11:00,249,2.0,17.8,0.6,16.1,52.2,0.0,,1020,0.019,0.001,0.003,0.004,9.2,5.5,8
22/07/2013,12:00,246,1.6,15.7,0.5,15.6,58.1,0.0,,1019,0.012,0.002,0.005,0.007,4.9,0.6,11
22/07/2013,13:00,238,1.3,13.9,0.5,15.4,62.7,0.0,,1019,0.011,0.002,0.006,0.008,9.6,3.5,11
22/07/2013,14:00,221,1.4,18.1,0.5,15.6,64.3,0.0,,1018,0.005,0.004,0.009,0.013,8.5,3.7,14
22/07/2013,15:00,226,1.1,20.2,0.6,15.5,62.9,0.0,,1018,0.002,0.012,0.017,0.029,8.2,1.8,16
22/07/2013,16:00,290,0.4,31.9,0.2,15.3,66.0,0.0,,1019,0.001,0.020,0.017,0.036,15.6,8.2,21
22/07/2013,17:00,272,0.7,27.1,0.3,14.6,72.7,0.0,,1019,0.001,0.014,0.016,0.030,12.0,4.9,33
22/07/2013,18:00,290,0.6,133.4,0.6,13.5,80.1,0.2,,1019,0.001,0.009,0.016,0.025,7.7,2.5,30
22/07/2013,19:00,283,0.7,38.0,0.4,13.2,83.6,0.4,,1020,0.002,0.005,0.013,0.017,11.4,8.5,30
22/07/2013,20:00,274,0.9,34.1,0.6,13.1,83.7,0.0,,1020,0.005,0.006,0.010,0.015,9.4,7.6,22
22/07/2013,21:00,250,1.0,23.7,0.4,12.9,85.6,0.0,,1020,0.005,0.004,0.009,0.013,6.7,5.2,26
22/07/2013,22:00,286,0.6,85.6,0.6,12.8,83.5,0.0,,1020,0.009,0.001,0.005,0.006,11.0,9.3,21
22/07/2013,23:00,144,0.1,100.9,0.4,12.7,84.7,0.0,,1020,0.007,0.001,0.004,0.005,13.4,11.4,20
23/07/2013,00:00,255,1.9,28.2,0.7,12.6,83.3,0.0,,1020,,,,,10.1,8.9,
23/07/2013,01:00,271,1.2,33.0,0.7,12.5,83.6,0.0,,1020,0.014,0.000,0.000,0.000,5.7,4.3,7
23/07/2013,02:00,286,0.9,28.0,0.4,12.3,86.0,0.0,,1019,0.011,0.000,0.002,0.002,1.9,0.2,8
23/07/2013,03:00,308,1.0,24.7,0.4,12.2,84.7,0.0,,1019,0.011,0.001,0.001,0.001,2.8,0.9,8
23/07/2013,04:00,272,0.9,19.2,0.4,12.0,83.6,0.0,,1019,0.012,0.000,0.002,0.002,5.4,3.5,6
23/07/2013,05:00,249,1.0,32.5,0.4,12.1,82.7,0.0,,1019,0.011,0.001,0.001,0.001,4.0,2.5,6
23/07/2013,06:00,298,0.3,123.6,0.3,12.0,81.9,0.0,,1020,0.007,0.008,0.006,0.014,4.8,3.6,9
23/07/2013,07:00,280,0.4,136.3,0.5,12.1,81.2,0.0,,1021,0.003,0.015,0.011,0.026,8.4,5.7,11
23/07/2013,08:00,266,2.0,19.3,0.7,14.0,68.3,0.0,,1021,0.012,0.004,0.005,0.008,2.4,-0.4,16
23/07/2013,09:00,262,2.8,13.5,0.7,14.6,63.6,0.0,,1021,0.017,0.001,0.001,0.002,3.3,-0.2,6
23/07/2013,10:00,260,2.4,19.9,0.8,15.4,59.0,0.0,,1021,0.018,0.002,0.002,0.003,4.4,2.2,7
23/07/2013,11:00,266,2.6,24.7,1.1,17.0,44.6,0.0,,1020,0.024,0.002,0.002,0.003,8.7,4.4,6
23/07/2013,12:00,263,2.5,29.3,1.4,17.7,42.1,0.0,,1019,0.028,0.001,0.000,0.001,5.0,1.4,6
23/07/2013,13:00,269,2.5,29.0,1.1,18.5,36.2,0.0,,1018,0.030,0.000,0.000,0.000,0.9,-1.3,5
23/07/2013,14:00,279,2.5,23.6,1.0,19.1,30.3,0.0,,1017,0.030,0.000,0.000,0.000,1.7,-0.8,3
23/07/2013,15:00,267,3.0,20.3,1.2,18.8,28.7,0.0,,1017,0.030,0.000,0.000,0.000,4.5,1.6,3
23/07/2013,16:00,261,2.7,15.7,0.7,18.2,29.1,0.0,,1018,0.028,0.000,0.001,0.001,4.5,1.6,3
23/07/2013,17:00,265,1.8,11.9,0.7,16.6,33.7,0.0,,1018,0.019,0.000,0.007,0.007,8.0,5.7,5
23/07/2013,18:00,277,1.8,16.3,0.7,15.0,39.1,0.0,,1019,0.016,0.000,0.010,0.010,8.2,5.0,8
23/07/2013,19:00,270,2.4,13.1,0.8,14.0,41.3,0.0,,1020,0.020,0.000,0.006,0.006,7.4,4.4,8
23/07/2013,20:00,257,2.5,11.6,0.6,13.3,42.8,0.0,,1020,0.021,0.000,0.004,0.004,4.7,2.4,8
23/07/2013,21:00,276,1.7,18.7,0.8,12.4,46.0,0.0,,1020,0.018,0.000,0.006,0.006,6.8,2.9,9
23/07/2013,22:00,251,2.0,15.8,0.5,11.8,48.3,0.0,,1020,0.024,0.000,0.001,0.000,4.7,2.0,7
23/07/2013,23:00,264,2.5,13.2,0.7,11.9,48.8,0.0,,1020,0.025,0.000,0.000,0.000,5.9,4.3,7
24/07/2013,00:00,269,1.8,12.2,0.7,11.6,51.0,0.0,,1020,,,,,5.3,4.6,
24/07/2013,01:00,251,0.8,28.3,0.4,9.9,59.8,0.0,,1020,0.021,0.000,0.000,0.000,4.8,3.7,5
24/07/2013,02:00,223,0.5,71.0,0.5,8.7,66.5,0.0,,1020,0.017,0.000,0.001,0.000,3.2,2.4,4
24/07/2013,03:00,263,1.4,12.8,0.4,8.4,69.2,0.0,,1020,0.017,0.000,0.001,0.000,1.3,0.2,4
24/07/2013,04:00,242,1.4,30.1,0.4,8.3,70.3,0.0,,1020,0.017,0.000,0.001,0.001,4.5,3.7,4
24/07/2013,05:00,222,0.9,58.8,0.5,8.2,70.0,0.0,,1020,0.013,0.004,0.005,0.009,-1.0,-2.3,6
24/07/2013,06:00,235,1.0,52.4,0.5,7.5,74.0,0.0,,1021,0.010,0.001,0.006,0.007,3.4,-2.4,6
24/07/2013,07:00,230,1.5,20.8,0.6,8.9,69.6,0.0,,1021,0.011,0.004,0.008,0.012,0.7,-1.7,7
24/07/2013,08:00,255,2.0,16.4,0.7,11.6,58.8,0.0,,1021,0.018,0.003,0.004,0.007,5.3,3.0,6
24/07/2013,09:00,253,2.5,18.6,0.8,13.5,51.4,0.0,,1022,0.022,0.001,0.001,0.002,7.4,5.3,5
24/07/2013,10:00,253,2.8,19.1,1.1,14.8,48.6,0.0,,1021,0.022,0.002,0.001,0.003,9.9,7.9,5
24/07/2013,11:00,252,2.5,22.6,1.0,16.5,45.5,0.0,,1021,0.023,0.002,0.002,0.004,7.0,3.9,5
24/07/2013,12:00,200,2.8,33.2,1.5,17.9,41.9,0.0,,1020,0.028,0.001,0.001,0.001,7.6,4.3,4
24/07/2013,13:00,188,2.6,21.7,1.0,18.6,40.4,0.0,,1019,0.031,0.000,0.000,0.000,3.0,-0.2,4
24/07/2013,14:00,226,2.1,33.5,1.0,19.2,40.2,0.0,,1019,0.031,0.000,0.000,0.000,4.4,0.6,4
24/07/2013,15:00,212,2.5,25.6,1.0,19.2,42.1,0.0,,1019,0.030,0.000,0.000,0.000,5.3,1.8,6
24/07/2013,16:00,218,3.7,12.3,1.0,18.8,43.0,0.0,,1020,0.027,0.000,0.001,0.001,10.4,6.4,6
24/07/2013,17:00,235,2.0,14.9,0.6,17.6,46.7,0.0,,1020,0.020,0.000,0.006,0.005,3.8,-1.0,9
24/07/2013,18:00,255,1.5,7.6,0.3,16.7,49.6,0.0,,1021,0.013,0.000,0.013,0.013,10.6,5.7,16
24/07/2013,19:00,196,0.4,56.0,0.2,14.4,59.5,0.0,,1022,0.004,0.002,0.017,0.019,9.2,4.7,19
24/07/2013,20:00,231,0.2,98.2,0.3,13.3,65.4,0.0,,1022,0.001,0.015,0.022,0.037,18.0,12.6,31
24/07/2013,21:00,180,0.6,35.7,0.3,12.0,72.8,0.0,,1023,0.001,0.021,0.019,0.040,13.3,6.3,30
24/07/2013,22:00,152,0.4,53.5,0.2,11.3,76.0,0.0,,1023,0.001,0.029,0.018,0.047,18.3,10.8,35
24/07/2013,23:00,254,1.0,27.4,0.5,12.4,68.2,0.0,,1023,0.004,0.010,0.015,0.025,16.9,7.5,27
25/07/2013,00:00,256,1.6,20.5,0.8,13.0,64.0,0.0,,1023,,,,,10.8,6.2,
25/07/2013,01:00,255,1.9,9.5,0.4,13.5,61.1,0.0,,1022,0.020,0.000,0.002,0.002,2.8,-0.9,14
25/07/2013,02:00,255,1.9,11.5,0.5,13.7,60.7,0.0,,1022,0.021,0.000,0.000,0.000,10.4,7.0,13
25/07/2013,03:00,264,1.4,14.9,0.5,13.5,61.0,0.0,,1022,0.020,0.000,0.001,0.001,5.0,1.4,12
25/07/2013,04:00,266,1.8,12.6,0.5,13.2,62.2,0.0,,1022,0.019,0.000,0.001,0.001,8.9,5.5,12
25/07/2013,05:00,247,1.7,18.8,0.6,12.6,63.3,0.0,,1023,0.020,0.000,0.001,0.001,3.8,0.2,12
25/07/2013,06:00,252,1.9,15.5,0.5,12.5,63.5,0.0,,1024,0.019,0.000,0.003,0.003,9.0,5.3,13
25/07/2013,07:00,260,2.0,15.1,0.6,13.3,60.9,0.0,,1024,0.018,0.001,0.005,0.006,6.1,1.9,14
25/07/2013,08:00,258,2.0,15.0,0.6,14.6,57.0,0.0,,1025,0.020,0.002,0.005,0.007,11.4,6.9,14
25/07/2013,09:00,246,2.7,14.0,0.8,16.3,53.8,0.0,,1025,0.022,0.003,0.004,0.007,5.3,-0.8,16
25/07/2013,10:00,236,2.1,24.3,0.7,17.4,53.7,0.0,,1025,0.020,0.005,0.008,0.012,17.6,10.0,19
25/07/2013,11:00,210,3.5,19.0,1.2,19.1,50.7,0.0,,1024,0.031,0.002,0.001,0.003,15.3,5.4,14
25/07/2013,12:00,198,3.1,19.9,1.2,19.7,50.1,0.0,,1023,0.033,0.000,0.000,0.000,15.9,9.9,13
25/07/2013,13:00,167,3.2,23.0,1.1,20.3,49.9,0.0,,1023,0.033,0.000,0.000,0.000,13.1,6.7,13
25/07/2013,14:00,137,3.9,19.9,1.1,20.0,52.0,0.0,,1023,0.032,0.001,0.002,0.003,11.8,5.3,11
25/07/2013,15:00,150,3.3,18.9,0.9,19.6,54.4,0.0,,1023,0.028,0.001,0.004,0.005,5.3,-1.1,12
25/07/2013,16:00,149,3.1,12.2,0.9,19.1,55.7,0.0,,1023,0.025,0.000,0.005,0.005,7.4,-0.1,11
25/07/2013,17:00,163,1.5,17.8,0.5,18.3,59.8,0.0,,1024,0.016,0.000,0.011,0.011,,,14
25/07/2013,18:00,214,1.3,14.2,0.4,17.6,63.8,0.0,,1024,0.007,0.000,0.018,0.018,14.7,2.8,19
25/07/2013,19:00,226,2.0,10.3,0.4,17.2,65.2,0.0,,1025,0.013,0.000,0.011,0.011,8.7,0.5,17
25/07/2013,20:00,214,1.8,9.7,0.5,16.5,68.7,0.0,,1026,0.020,0.000,0.003,0.003,9.3,5.5,11
25/07/2013,21:00,209,1.3,15.5,0.4,15.9,71.9,0.0,,1026,0.020,0.000,0.002,0.002,6.1,3.2,11
25/07/2013,22:00,243,0.5,37.7,0.3,15.3,74.3,0.0,,1026,0.019,0.000,0.002,0.002,7.6,5.2,12
25/07/2013,23:00,262,0.1,99.2,0.3,14.7,76.2,0.0,,1025,0.009,0.002,0.011,0.012,0.3,-3.8,18
26/07/2013,00:00,257,1.0,13.0,0.3,14.5,76.7,0.0,,1025,,,,,8.9,2.6,
26/07/2013,01:00,263,1.1,12.8,0.4,14.3,77.7,0.0,,1025,0.015,0.000,0.004,0.004,4.7,-0.2,21
26/07/2013,02:00,251,0.9,27.7,0.3,14.6,75.9,0.0,,1025,0.017,0.000,0.003,0.003,13.1,7.5,21
26/07/2013,03:00,278,0.4,67.4,0.4,14.3,77.4,0.0,,1024,0.012,0.000,0.006,0.006,10.1,4.1,23
26/07/2013,04:00,264,1.0,23.4,0.6,14.3,75.6,0.0,,1024,0.016,0.001,0.005,0.005,14.0,7.9,20
26/07/2013,05:00,234,0.9,48.7,0.5,14.0,76.2,0.0,,1025,0.016,0.000,0.002,0.002,8.1,3.2,17
26/07/2013,06:00,264,1.2,18.7,0.6,13.9,75.3,0.0,,1025,0.015,0.000,0.006,0.006,13.3,8.4,18
26/07/2013,07:00,234,1.1,19.8,0.5,14.0,74.6,0.0,,1026,0.014,0.001,0.006,0.007,8.8,3.9,18
26/07/2013,08:00,235,1.3,24.5,0.5,15.7,67.6,0.0,,1026,0.018,0.003,0.006,0.008,16.5,9.4,21
26/07/2013,09:00,227,1.4,35.0,0.6,16.9,64.0,0.0,,1026,0.019,0.004,0.008,0.012,12.7,2.9,27
26/07/2013,10:00,258,0.6,63.2,0.5,18.2,60.7,0.0,,1026,0.017,0.007,0.011,0.018,19.8,7.2,28
26/07/2013,11:00,222,0.8,81.1,1.1,19.7,56.4,0.0,,1025,0.022,0.005,0.009,0.014,15.9,0.6,28
26/07/2013,12:00,153,0.9,71.0,0.8,20.2,53.1,0.0,,1024,0.029,0.002,0.005,0.007,21.6,7.5,20
26/07/2013,13:00,88,1.3,50.2,1.0,20.8,50.5,0.0,,1023,0.031,0.001,0.004,0.005,9.4,0.9,16
26/07/2013,14:00,51,1.9,34.4,0.6,20.0,58.1,0.0,,1023,0.027,0.001,0.008,0.009,15.5,7.0,20
26/07/2013,15:00,42,2.8,14.9,0.8,19.9,59.9,0.0,,1023,0.028,0.002,0.006,0.008,8.4,-2.6,18
26/07/2013,16:00,39,2.7,16.5,0.8,19.6,60.6,0.0,,1023,0.026,0.001,0.006,0.007,13.6,4.6,14
26/07/2013,17:00,63,2.4,14.3,0.8,18.6,61.5,0.0,,1023,0.016,0.001,0.014,0.014,9.5,3.2,11
26/07/2013,18:00,35,1.2,15.8,0.5,17.5,68.7,0.0,,1024,0.005,0.006,0.023,0.029,11.8,5.8,15
26/07/2013,19:00,246,0.3,33.0,0.2,16.0,75.5,0.0,,1024,0.001,0.007,0.025,0.031,10.6,4.1,27
26/07/2013,20:00,270,0.2,64.9,0.2,14.2,82.8,0.0,,1025,0.001,0.016,0.021,0.037,12.2,5.6,49
26/07/2013,21:00,274,0.1,133.5,0.1,13.3,85.8,0.0,,1025,0.001,0.042,0.019,0.060,19.8,12.9,54
26/07/2013,22:00,248,0.4,20.8,0.1,12.8,87.8,0.0,,1025,0.001,0.034,0.017,0.051,25.6,19.6,66
26/07/2013,23:00,221,0.3,24.4,0.2,12.2,88.6,0.0,,1025,0.001,0.038,0.013,0.051,23.5,19.9,51
27/07/2013,00:00,206,0.8,16.7,0.2,11.6,89.5,0.0,,1025,,,,,17.0,16.3,
27/07/2013,01:00,219,0.7,15.7,0.2,11.3,89.8,0.0,,1025,0.001,0.037,0.010,0.047,7.3,5.6,33
27/07/2013,02:00,195,0.9,10.7,0.4,11.0,90.0,0.0,,1024,0.001,0.043,0.009,0.051,13.1,11.5,28
27/07/2013,03:00,226,0.5,58.1,0.4,10.7,90.2,0.0,,1024,0.001,0.047,0.008,0.054,8.2,7.5,35
27/07/2013,04:00,188,0.3,68.3,0.3,10.6,90.5,0.0,,1025,0.001,0.047,0.010,0.056,14.2,12.4,35
27/07/2013,05:00,199,0.6,27.5,0.4,10.4,90.6,0.0,,1025,0.001,0.034,0.007,0.041,7.0,6.5,30
27/07/2013,06:00,215,0.8,29.2,0.4,10.3,90.5,0.0,,1026,0.001,0.028,0.009,0.036,11.2,9.9,33
27/07/2013,07:00,225,0.8,38.8,0.6,11.1,90.4,0.0,,1026,0.003,0.026,0.009,0.034,13.6,10.7,39
27/07/2013,08:00,250,1.6,14.1,0.4,13.3,84.8,0.0,,1027,0.011,0.005,0.005,0.010,13.9,8.9,39
27/07/2013,09:00,232,2.0,17.5,0.7,15.8,74.7,0.0,,1027,0.015,0.004,0.007,0.011,8.7,4.4,37
27/07/2013,10:00,222,2.1,16.5,0.6,17.5,69.8,0.0,,1027,0.016,0.005,0.007,0.012,15.7,9.7,26
27/07/2013,11:00,189,1.2,61.5,1.0,19.9,57.0,0.0,,1027,0.027,0.003,0.003,0.005,12.1,7.1,17
27/07/2013,12:00,131,3.2,24.5,1.1,20.5,49.0,0.0,,1026,0.032,0.001,0.001,0.001,10.8,6.7,8
27/07/2013,13:00,142,3.8,16.1,1.2,20.8,45.9,0.0,,1025,0.033,0.000,0.000,0.000,7.8,4.3,7
27/07/2013,14:00,123,3.9,15.3,1.0,21.3,43.4,0.0,,1025,0.034,0.000,0.000,0.000,6.9,3.0,7
27/07/2013,15:00,121,4.1,15.6,1.2,20.5,51.7,0.0,,1025,0.033,0.000,0.000,0.000,4.3,0.6,8
27/07/2013,16:00,121,3.4,12.9,0.8,19.6,56.6,0.0,,1025,0.029,0.000,0.001,0.001,8.1,4.0,9
27/07/2013,17:00,129,2.5,8.3,0.8,18.8,57.1,0.0,,1026,0.023,0.000,0.006,0.006,5.3,1.7,9
27/07/2013,18:00,178,0.7,26.9,0.2,17.1,63.7,0.0,,1026,0.016,0.000,0.010,0.010,7.6,3.5,14
27/07/2013,19:00,231,0.5,32.7,0.3,15.0,73.1,0.0,,1026,0.007,0.000,0.012,0.012,7.3,3.4,26
27/07/2013,20:00,254,0.2,82.6,0.3,13.5,80.6,0.0,,1027,0.001,0.007,0.014,0.021,9.6,5.9,36
27/07/2013,21:00,216,0.4,66.5,0.4,12.9,83.8,0.0,,1027,0.001,0.009,0.013,0.022,10.4,7.0,38
27/07/2013,22:00,236,0.6,15.8,0.2,12.7,83.9,0.0,,1027,0.001,0.010,0.013,0.023,13.5,10.8,49
27/07/2013,23:00,266,0.3,38.5,0.2,11.9,84.9,0.0,,1027,0.001,0.005,0.013,0.018,14.1,11.9,50
28/07/2013,00:00,254,0.5,49.4,0.4,11.4,86.8,0.0,,1026,,,,,12.9,11.1,
28/07/2013,01:00,231,1.3,6.4,0.2,11.7,82.8,0.0,,1026,0.001,0.007,0.013,0.020,15.8,14.5,48
28/07/2013,02:00,252,1.0,27.7,0.3,11.8,79.9,0.0,,1026,0.005,0.001,0.010,0.010,14.8,12.6,34
28/07/2013,03:00,207,0.7,26.0,0.2,11.4,84.6,0.0,,1026,0.002,0.001,0.007,0.008,15.3,13.9,35
28/07/2013,04:00,215,0.5,29.1,0.2,10.4,87.9,0.0,,1026,0.002,0.001,0.005,0.006,14.0,13.2,25
28/07/2013,05:00,190,0.8,53.8,0.6,10.1,88.9,0.0,,1026,0.001,0.004,0.007,0.011,8.7,7.8,34
28/07/2013,06:00,306,0.1,136.1,0.4,10.4,88.5,0.0,,1027,0.001,0.005,0.007,0.012,14.3,12.8,38
28/07/2013,07:00,252,1.0,42.8,0.6,11.8,87.1,0.0,,1027,0.004,0.009,0.007,0.016,14.6,13.1,31
28/07/2013,08:00,244,1.1,28.6,0.6,13.9,83.7,0.0,,1027,0.010,0.003,0.006,0.009,13.7,11.5,28
28/07/2013,09:00,231,1.3,42.2,0.7,16.9,74.2,0.0,,1027,0.016,0.004,0.005,0.008,12.3,10.1,22
28/07/2013,10:00,166,2.5,38.6,1.6,19.2,63.1,0.6,,1027,0.026,0.001,0.001,0.001,5.1,2.1,9
28/07/2013,11:00,132,2.5,23.9,1.2,18.3,71.0,0.2,,1026,0.025,0.001,0.002,0.003,6.1,1.7,8
28/07/2013,12:00,120,3.4,21.3,1.2,18.9,65.1,0.0,,1026,0.028,0.000,0.001,0.001,5.9,2.0,6
28/07/2013,13:00,103,2.7,23.7,1.0,18.6,67.3,0.0,,1025,0.028,0.000,0.000,0.000,3.8,0.1,6
28/07/2013,14:00,92,3.0,22.7,1.5,19.8,58.4,0.0,,1024,0.030,0.000,0.000,0.000,5.1,1.8,7
28/07/2013,15:00,167,3.1,20.5,1.0,19.2,65.5,0.0,,1024,0.026,0.000,0.001,0.001,12.4,8.0,9
28/07/2013,16:00,151,2.0,14.4,0.5,18.9,64.7,0.0,,1024,0.021,0.000,0.004,0.004,11.6,7.3,9
28/07/2013,17:00,195,1.4,23.3,0.2,17.7,69.4,0.0,,1025,0.012,0.000,0.009,0.009,6.3,1.8,13
28/07/2013,18:00,202,0.9,23.3,0.5,16.0,79.5,0.0,,1025,0.007,0.001,0.011,0.012,7.1,1.9,15
28/07/2013,19:00,208,1.5,6.1,0.3,15.2,83.4,0.0,,1026,0.005,0.000,0.013,0.013,9.6,5.1,25
28/07/2013,20:00,215,0.4,47.7,0.4,14.4,85.3,0.0,,1026,0.004,0.001,0.012,0.013,15.6,12.0,27
28/07/2013,21:00,284,0.6,45.5,0.3,14.4,85.1,0.0,,1026,0.002,0.011,0.012,0.023,16.3,13.0,41
28/07/2013,22:00,262,0.7,36.2,0.5,14.4,85.1,0.0,,1026,0.001,0.009,0.011,0.020,10.9,7.4,38
28/07/2013,23:00,226,0.5,42.0,0.4,14.0,86.4,0.0,,1025,0.002,0.001,0.008,0.009,15.5,13.4,33
29/07/2013,00:00,265,0.5,120.2,0.6,13.9,87.7,0.0,,1025,,,,,13.2,11.3,
29/07/2013,01:00,279,0.1,95.5,0.3,13.8,88.5,0.0,,1024,0.003,0.000,0.008,0.008,9.0,7.2,29
29/07/2013,02:00,243,0.5,55.8,0.4,13.2,89.5,0.0,,1024,0.002,0.000,0.006,0.006,8.3,7.5,32
29/07/2013,03:00,282,0.8,54.5,0.5,13.3,89.6,0.0,,1023,0.006,0.000,0.005,0.005,8.2,7.1,24
29/07/2013,04:00,296,0.7,55.6,0.4,12.9,89.7,0.0,,1023,0.006,0.001,0.004,0.005,7.6,5.6,19
29/07/2013,05:00,216,0.4,72.8,0.5,12.8,90.0,0.0,,1023,0.003,0.002,0.005,0.007,8.9,8.4,17
29/07/2013,06:00,212,1.1,30.2,0.5,12.9,90.0,0.0,,1023,0.003,0.003,0.007,0.010,6.7,5.5,15
29/07/2013,07:00,248,0.7,35.4,0.5,13.0,90.0,0.0,,1023,0.002,0.017,0.011,0.028,9.2,8.0,19
29/07/2013,08:00,227,1.7,15.5,0.5,14.2,87.3,0.0,,1024,0.003,0.030,0.014,0.044,13.1,9.4,38
29/07/2013,09:00,223,2.2,17.9,0.6,16.7,77.4,0.0,,1024,0.015,0.008,0.007,0.015,13.2,8.1,15
29/07/2013,10:00,213,2.1,22.8,0.9,18.7,68.9,0.0,,1023,0.021,0.003,0.003,0.005,10.4,4.7,14
29/07/2013,11:00,225,1.6,38.0,0.9,20.1,61.2,0.0,,1023,0.025,0.002,0.003,0.004,12.0,5.5,13
29/07/2013,12:00,215,2.0,27.8,0.6,20.1,57.3,0.0,,1021,0.028,0.001,0.003,0.004,13.4,5.5,17
29/07/2013,13:00,304,0.2,110.2,0.6,19.5,61.0,0.0,,1021,0.020,0.004,0.009,0.013,17.2,7.6,18
29/07/2013,14:00,103,0.6,95.2,0.9,19.0,64.2,0.0,,1020,0.018,0.005,0.011,0.015,15.4,6.3,14
29/07/2013,15:00,116,1.4,106.7,1.5,18.3,69.0,0.0,,1021,0.018,0.002,0.008,0.010,12.2,6.8,11
29/07/2013,16:00,108,1.7,20.4,0.7,18.5,62.8,0.0,,1021,0.021,0.001,0.007,0.008,10.5,6.7,8
29/07/2013,17:00,156,0.7,79.4,1.0,17.8,65.9,0.0,,1021,0.013,0.000,0.011,0.011,10.8,6.5,10
29/07/2013,18:00,134,0.8,24.8,0.6,17.1,69.8,0.0,,1021,0.010,0.001,0.017,0.017,11.3,5.8,11
29/07/2013,19:00,117,0.3,90.6,0.4,16.4,71.5,0.0,,1021,0.009,0.000,0.015,0.015,12.4,7.1,11
29/07/2013,20:00,351,0.5,50.1,0.2,15.6,76.5,0.0,,1021,0.002,0.014,0.016,0.030,10.1,3.6,20
29/07/2013,21:00,242,1.3,25.6,0.3,15.0,79.9,0.0,,1021,0.001,0.010,0.016,0.026,14.2,7.4,27
29/07/2013,22:00,229,1.2,28.7,0.7,14.8,79.1,0.0,,1021,0.002,0.003,0.016,0.019,14.3,10.0,20
29/07/2013,23:00,322,0.9,26.6,0.3,14.4,82.1,0.0,,1020,0.001,0.004,0.016,0.020,13.8,9.9,24
30/07/2013,00:00,190,0.5,70.9,0.5,13.5,85.8,0.0,,1020,,,,,14.0,10.1,
30/07/2013,01:00,115,1.0,73.4,1.5,14.0,83.5,0.0,,1019,0.006,0.012,0.013,0.025,9.0,4.6,20
30/07/2013,02:00,264,1.7,27.3,0.7,14.4,81.3,0.0,,1018,0.011,0.000,0.008,0.008,5.9,0.7,16
30/07/2013,03:00,247,0.9,47.5,0.7,14.1,81.8,0.0,,1018,0.011,0.000,0.005,0.005,11.7,8.2,17
30/07/2013,04:00,260,0.7,34.5,0.3,13.4,84.8,0.0,,1017,0.006,0.001,0.008,0.009,7.4,4.3,18
30/07/2013,05:00,215,0.7,33.5,0.4,12.8,86.5,0.0,,1017,0.005,0.000,0.007,0.007,6.2,2.6,17
30/07/2013,06:00,197,0.4,63.4,0.4,12.5,87.7,0.0,,1017,0.002,0.001,0.007,0.008,10.4,7.5,20
30/07/2013,07:00,214,0.7,36.7,0.3,13.2,86.9,0.0,,1018,0.002,0.011,0.008,0.018,12.1,9.1,20
30/07/2013,08:00,245,1.5,19.2,0.4,15.5,75.5,0.0,,1018,0.010,0.008,0.009,0.017,9.4,4.5,17
30/07/2013,09:00,221,1.8,16.3,0.5,17.3,68.6,0.0,,1018,0.010,0.012,0.012,0.024,11.0,4.8,21
30/07/2013,10:00,187,1.5,37.4,0.7,19.1,61.1,0.0,,1017,0.022,0.004,0.006,0.009,13.5,4.5,13
30/07/2013,11:00,149,0.9,80.1,1.0,20.4,52.7,0.0,,1016,0.030,0.001,0.003,0.004,13.9,5.6,9
30/07/2013,12:00,249,0.9,69.9,0.7,21.1,48.7,0.0,,1015,0.033,0.001,0.001,0.002,7.7,2.5,9
30/07/2013,13:00,184,1.9,43.6,0.9,21.0,48.3,0.0,,1014,0.033,0.000,0.002,0.002,14.8,9.3,9
30/07/2013,14:00,351,0.9,65.2,1.0,18.4,57.2,1.0,,1014,0.027,0.001,0.005,0.005,,,10
30/07/2013,15:00,14,0.8,180.8,0.5,17.8,62.3,0.0,,1014,0.019,0.003,0.011,0.013,6.8,0.3,13
30/07/2013,16:00,353,0.7,28.4,0.3,18.0,65.7,0.0,,1015,0.009,0.003,0.019,0.022,12.3,5.6,15
30/07/2013,17:00,315,0.7,33.9,0.4,17.4,71.3,0.0,,1015,0.005,0.005,0.021,0.026,10.9,5.2,16
30/07/2013,18:00,293,0.5,30.6,0.3,15.9,76.0,0.0,,1015,0.006,0.002,0.016,0.018,7.3,3.8,16
30/07/2013,19:00,240,0.2,107.8,0.3,14.5,83.3,0.0,,1016,0.003,0.002,0.016,0.018,6.5,2.3,18
30/07/2013,20:00,249,0.6,65.4,0.3,13.8,86.1,0.0,,1015,0.000,0.019,0.015,0.034,8.2,3.7,25
