Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),PM10 (ug/m^3)
23/10/2013,13:00,53,4.0,12.0,1.1,27.0,17.2
23/10/2013,14:00,57,4.6,11.1,1.0,26.8,15.7
23/10/2013,15:00,52,4.1,10.2,1.1,26.4,23.0
23/10/2013,16:00,45,3.7,12.3,1.1,26.2,29.6
23/10/2013,17:00,17,3.0,171.5,0.6,25.7,18.9
23/10/2013,18:00,4,4.6,7.6,1.6,23.7,10.5
23/10/2013,19:00,354,1.3,17.0,0.7,23.2,10.1
23/10/2013,20:00,0,5.0,4.9,2.3,23.0,11.6
23/10/2013,21:00,2,6.6,4.3,0.5,22.7,10.1
23/10/2013,22:00,1,6.2,4.3,0.6,22.7,8.8
23/10/2013,23:00,0,5.6,4.0,0.7,22.5,9.0
24/10/2013,00:00,357,4.6,6.3,0.5,22.2,11.4
24/10/2013,01:00,356,4.0,2.0,0.2,21.3,16.3
24/10/2013,02:00,356,3.9,2.9,0.2,20.8,10.9
24/10/2013,03:00,355,3.7,3.4,0.3,20.5,10.1
24/10/2013,04:00,353,3.6,3.4,0.3,20.2,10.4
24/10/2013,05:00,354,3.3,4.2,0.4,20.5,15.5
24/10/2013,06:00,351,4.0,4.5,0.4,23.3,25.5
24/10/2013,07:00,350,2.9,14.2,0.4,24.7,37.2
24/10/2013,08:00,344,2.7,14.6,0.3,26.7,21.8
24/10/2013,09:00,344,2.3,15.4,0.5,29.5,26.2
24/10/2013,10:00,12,2.4,179.6,0.6,30.9,32.9
24/10/2013,11:00,29,3.0,20.5,0.9,30.9,37.3
24/10/2013,12:00,36,4.0,15.1,0.9,29.0,36.3
24/10/2013,13:00,37,4.0,13.9,1.0,28.8,15.3
24/10/2013,14:00,31,3.3,19.1,1.4,29.5,26.1
24/10/2013,15:00,6,2.3,19.4,0.7,30.4,21.0
24/10/2013,16:00,7,2.6,175.8,0.7,29.8,14.4
24/10/2013,17:00,4,4.7,12.5,1.3,26.9,14.2
24/10/2013,18:00,350,3.1,13.5,1.5,25.1,16.9
24/10/2013,19:00,354,3.0,25.9,2.6,24.5,10.9
24/10/2013,20:00,359,6.0,4.2,0.5,24.2,14.4
24/10/2013,21:00,357,5.1,5.0,0.4,24.2,13.0
24/10/2013,22:00,5,4.6,172.8,0.4,24.1,14.2
24/10/2013,23:00,9,4.8,177.4,0.4,24.1,16.9
25/10/2013,00:00,360,4.6,4.9,0.2,24.1,14.9
25/10/2013,01:00,0,4.5,4.1,0.3,23.6,16.6
25/10/2013,02:00,1,4.1,4.3,0.3,23.4,15.9
25/10/2013,03:00,359,4.0,2.7,0.5,23.6,12.5
25/10/2013,04:00,354,3.1,4.2,0.3,22.3,13.3
25/10/2013,05:00,357,2.8,3.1,0.3,22.6,27.5
25/10/2013,06:00,0,3.4,10.7,0.3,24.6,29.2
25/10/2013,07:00,10,3.5,178.2,0.5,26.4,23.2
25/10/2013,08:00,36,4.0,13.6,0.8,26.6,25.6
25/10/2013,09:00,50,5.0,11.7,1.1,26.6,
25/10/2013,10:00,58,6.0,9.1,0.9,26.9,22.1
25/10/2013,11:00,63,5.6,14.6,1.6,27.7,10.2
25/10/2013,12:00,62,7.9,8.0,1.4,27.2,11.7
25/10/2013,13:00,71,9.7,8.4,1.8,26.8,36.1
25/10/2013,14:00,60,9.5,8.9,1.7,26.5,21.0
25/10/2013,15:00,57,12.0,7.3,1.7,26.1,34.7
25/10/2013,16:00,58,12.5,6.2,1.5,25.5,49.1
25/10/2013,17:00,60,11.4,6.6,1.8,25.1,43.0
25/10/2013,18:00,59,9.9,8.4,1.4,23.5,38.8
25/10/2013,19:00,57,8.9,7.2,1.4,23.0,27.9
25/10/2013,20:00,63,8.6,7.9,1.5,23.7,27.9
25/10/2013,21:00,66,7.9,7.8,1.1,23.5,32.6
25/10/2013,22:00,61,7.0,9.1,1.0,23.2,35.5
25/10/2013,23:00,43,4.9,11.9,0.8,22.7,29.0
26/10/2013,00:00,29,4.2,7.8,0.4,22.0,33.0
26/10/2013,01:00,32,4.1,8.3,0.4,21.8,32.2
26/10/2013,02:00,36,4.2,8.7,0.4,21.4,28.7
26/10/2013,03:00,39,4.3,9.2,0.5,21.2,31.9
26/10/2013,04:00,39,4.3,11.0,0.4,21.3,34.9
26/10/2013,05:00,36,4.0,10.9,0.6,21.7,34.7
26/10/2013,06:00,22,3.9,12.6,0.6,23.4,38.3
26/10/2013,07:00,37,3.7,15.3,0.7,24.8,36.4
26/10/2013,08:00,61,5.2,12.3,1.6,26.3,32.5
26/10/2013,09:00,64,7.1,9.7,1.2,26.9,25.4
26/10/2013,10:00,63,7.2,11.2,1.4,27.1,27.5
26/10/2013,11:00,54,7.0,9.5,1.2,27.3,21.8
26/10/2013,12:00,59,7.9,9.5,1.4,27.0,29.9
26/10/2013,13:00,58,8.8,7.7,1.2,26.5,32.2
26/10/2013,14:00,57,9.3,6.6,1.5,26.3,22.0
26/10/2013,15:00,54,10.1,5.6,1.4,25.7,25.2
26/10/2013,16:00,44,8.8,7.8,1.2,25.5,26.2
26/10/2013,17:00,41,8.7,6.0,1.1,24.8,21.5
26/10/2013,18:00,34,6.7,6.6,0.9,24.4,20.8
26/10/2013,19:00,25,5.8,8.5,0.6,24.4,44.9
26/10/2013,20:00,3,5.1,7.3,0.5,24.2,16.1
26/10/2013,21:00,0,4.9,3.8,0.5,23.8,8.9
26/10/2013,22:00,359,4.9,3.2,0.6,23.8,10.9
26/10/2013,23:00,359,4.4,5.0,0.4,23.6,7.9
27/10/2013,00:00,349,4.0,9.7,0.4,23.4,14.4
27/10/2013,01:00,359,3.1,7.5,0.3,23.1,12.3
27/10/2013,02:00,359,3.4,5.5,0.4,22.8,11.8
27/10/2013,03:00,351,3.3,4.3,0.2,22.3,12.6
27/10/2013,04:00,351,2.8,5.0,0.3,21.8,10.6
27/10/2013,05:00,351,2.5,4.9,0.3,21.9,13.8
27/10/2013,06:00,349,3.2,5.7,0.4,23.5,16.0
27/10/2013,07:00,357,3.0,12.4,0.5,26.0,19.6
27/10/2013,08:00,10,3.3,175.0,0.5,29.0,18.1
27/10/2013,09:00,52,5.0,17.0,1.3,27.9,10.8
27/10/2013,10:00,45,4.4,19.3,1.1,28.7,8.6
27/10/2013,11:00,41,4.9,13.6,1.2,27.9,13.4
27/10/2013,12:00,41,4.4,14.1,1.4,28.0,11.6
27/10/2013,13:00,40,4.4,15.6,1.2,28.1,5.6
27/10/2013,14:00,44,4.8,13.2,1.5,27.4,16.1
27/10/2013,15:00,47,4.6,13.9,1.5,27.0,10.4
27/10/2013,16:00,42,4.8,13.7,1.9,26.5,16.6
27/10/2013,17:00,42,5.5,10.2,0.8,25.5,8.4
27/10/2013,18:00,50,7.2,9.3,1.2,24.8,19.7
27/10/2013,19:00,47,8.3,9.8,1.9,24.8,17.3
27/10/2013,20:00,42,9.4,5.7,1.0,24.7,19.2
27/10/2013,21:00,43,10.1,5.5,1.2,24.6,18.9
27/10/2013,22:00,41,9.8,5.5,1.0,24.5,14.9
27/10/2013,23:00,40,8.8,5.7,1.0,24.4,17.0
28/10/2013,00:00,40,8.7,5.8,0.9,24.2,15.3
28/10/2013,01:00,39,8.5,6.4,1.1,24.0,15.4
28/10/2013,02:00,37,7.9,7.1,0.9,23.9,16.2
28/10/2013,03:00,32,7.3,7.2,0.7,23.9,14.7
28/10/2013,04:00,31,7.3,7.3,0.7,23.9,15.4
28/10/2013,05:00,25,6.8,8.5,0.8,24.3,17.2
28/10/2013,06:00,28,5.4,11.9,1.0,25.1,14.9
28/10/2013,07:00,33,3.8,13.1,1.0,26.2,23.8
28/10/2013,08:00,42,4.1,16.2,1.0,27.5,18.1
28/10/2013,09:00,45,4.9,12.6,0.8,27.6,27.2
28/10/2013,10:00,47,5.1,12.8,0.9,27.5,21.0
28/10/2013,11:00,43,5.0,12.5,1.2,27.3,27.7
28/10/2013,12:00,48,5.7,11.7,1.2,26.9,23.3
28/10/2013,13:00,48,5.6,12.3,1.3,26.7,20.1
28/10/2013,14:00,47,5.6,11.2,1.3,26.4,21.1
28/10/2013,15:00,45,5.4,12.6,1.5,26.0,21.2
28/10/2013,16:00,38,4.7,14.4,1.5,25.9,23.9
28/10/2013,17:00,25,5.1,13.6,1.0,24.9,20.1
28/10/2013,18:00,8,3.8,12.3,0.8,24.0,16.5
28/10/2013,19:00,16,3.0,16.4,0.9,23.9,15.5
28/10/2013,20:00,8,4.6,176.4,1.1,23.7,19.3
28/10/2013,21:00,5,5.6,6.6,0.5,23.5,24.6
28/10/2013,22:00,2,6.9,6.9,0.6,23.4,19.3
28/10/2013,23:00,1,7.4,6.6,0.7,23.2,19.6
29/10/2013,00:00,1,7.7,3.4,0.7,23.0,20.1
29/10/2013,01:00,2,7.7,4.1,0.8,22.8,19.7
29/10/2013,02:00,1,6.7,4.5,0.7,22.6,16.8
29/10/2013,03:00,1,6.4,3.5,0.5,22.6,19.5
29/10/2013,04:00,1,6.8,3.8,0.7,22.6,18.3
29/10/2013,05:00,2,6.4,3.9,0.6,22.8,21.1
29/10/2013,06:00,359,4.7,10.3,1.0,24.8,23.1
29/10/2013,07:00,9,3.1,13.8,0.6,26.3,22.1
29/10/2013,08:00,8,2.9,12.3,0.7,27.5,24.1
29/10/2013,09:00,37,3.8,22.8,1.6,28.5,25.1
29/10/2013,10:00,49,5.3,12.2,1.3,27.0,24.3
29/10/2013,11:00,45,4.3,13.7,1.4,27.6,24.9
29/10/2013,12:00,44,4.2,13.8,1.4,27.7,21.9
29/10/2013,13:00,40,3.7,15.3,1.3,27.7,24.3
29/10/2013,14:00,23,2.7,20.9,1.0,28.8,25.7
29/10/2013,15:00,21,2.6,18.0,0.8,28.5,19.6
29/10/2013,16:00,8,3.6,176.7,1.4,27.6,16.1
29/10/2013,17:00,359,5.7,7.8,1.6,25.5,18.1
29/10/2013,18:00,354,4.2,12.7,2.2,24.2,15.3
29/10/2013,19:00,350,2.5,12.3,1.2,24.0,16.2
29/10/2013,20:00,359,5.6,7.5,1.6,23.7,16.4
29/10/2013,21:00,359,6.8,5.5,1.2,23.7,19.9
29/10/2013,22:00,10,4.4,166.9,0.9,24.0,16.2
29/10/2013,23:00,26,5.6,11.1,0.8,23.9,20.0
30/10/2013,00:00,56,7.3,12.5,2.2,22.3,16.4
30/10/2013,01:00,43,9.6,7.4,1.3,21.8,8.5
30/10/2013,02:00,26,6.4,15.9,1.2,22.5,23.0
30/10/2013,03:00,0,4.4,5.7,1.3,22.8,18.3
30/10/2013,04:00,350,1.6,24.5,1.0,22.6,16.7
30/10/2013,05:00,275,0.7,32.3,0.3,22.3,20.1
30/10/2013,06:00,342,2.9,31.1,2.1,23.5,26.4
30/10/2013,07:00,350,3.5,16.0,0.8,25.7,31.8
30/10/2013,08:00,343,2.7,17.3,0.6,27.4,14.4
30/10/2013,09:00,330,3.2,15.5,0.8,27.8,22.7
30/10/2013,10:00,326,2.4,14.5,0.6,30.0,23.9
30/10/2013,11:00,32,3.4,23.8,1.3,29.6,32.1
30/10/2013,12:00,23,2.9,19.7,1.2,29.7,26.9
30/10/2013,13:00,10,2.4,174.0,0.8,30.3,22.1
30/10/2013,14:00,3,2.4,171.8,0.9,30.8,25.5
30/10/2013,15:00,1,2.6,15.4,0.7,30.0,27.6
30/10/2013,16:00,12,2.8,177.6,0.6,29.1,23.6
30/10/2013,17:00,3,5.6,9.3,1.5,26.8,19.6
30/10/2013,18:00,356,5.0,12.3,2.9,25.2,16.2
30/10/2013,19:00,359,4.7,5.7,1.6,24.6,15.8
30/10/2013,20:00,3,5.9,6.6,0.5,24.3,16.0
30/10/2013,21:00,10,5.6,174.7,0.4,24.6,13.9
30/10/2013,22:00,34,6.7,7.2,0.7,24.9,17.4
30/10/2013,23:00,38,6.3,7.3,0.8,24.8,19.6
31/10/2013,00:00,43,6.7,7.1,0.8,24.8,21.3
31/10/2013,01:00,37,7.7,7.0,1.0,24.5,14.7
31/10/2013,02:00,58,4.2,14.5,1.1,23.3,6.3
31/10/2013,03:00,85,4.2,16.9,0.9,22.7,
31/10/2013,04:00,112,4.0,9.8,1.3,22.4,10.1
31/10/2013,05:00,116,3.7,10.4,0.9,22.4,12.7
31/10/2013,06:00,100,4.2,29.2,1.3,23.4,14.4
31/10/2013,07:00,84,5.5,21.5,1.4,23.9,17.9
31/10/2013,08:00,67,8.2,7.6,1.2,25.0,11.1
31/10/2013,09:00,68,9.0,7.6,1.5,25.6,12.0
31/10/2013,10:00,67,9.2,6.7,1.3,25.6,12.4
31/10/2013,11:00,65,9.3,8.2,1.6,26.0,6.5
31/10/2013,12:00,65,9.6,8.5,1.7,26.2,15.0
31/10/2013,13:00,70,10.6,8.2,1.6,25.8,22.5
31/10/2013,14:00,59,11.6,8.0,1.7,25.1,23.3
31/10/2013,15:00,53,11.6,7.5,1.6,24.4,19.6
31/10/2013,16:00,53,11.1,8.5,1.8,24.0,17.1
31/10/2013,17:00,55,10.9,7.3,1.5,24.0,21.6
31/10/2013,18:00,57,11.2,7.5,1.8,24.1,19.6
31/10/2013,19:00,55,11.0,7.8,1.5,24.1,21.4
31/10/2013,20:00,55,10.9,7.3,1.5,24.2,20.8
31/10/2013,21:00,53,10.7,8.1,1.7,24.2,20.2
31/10/2013,22:00,54,10.4,7.7,1.5,24.2,20.7
31/10/2013,23:00,54,9.9,7.6,1.4,24.1,25.8
01/11/2013,00:00,50,8.9,9.6,1.4,24.0,27.7
01/11/2013,01:00,51,9.9,9.3,2.0,23.6,18.0
01/11/2013,02:00,54,10.6,8.5,1.5,23.6,14.9
01/11/2013,03:00,54,9.3,8.0,1.4,23.6,18.8
01/11/2013,04:00,59,8.8,9.0,1.6,23.5,19.6
01/11/2013,05:00,49,5.4,10.8,0.8,22.4,17.1
01/11/2013,06:00,49,6.2,9.4,0.8,22.4,18.8
01/11/2013,07:00,54,7.0,9.1,1.3,23.3,15.7
01/11/2013,08:00,61,7.0,10.5,1.3,24.2,19.6
01/11/2013,09:00,64,9.6,8.9,1.7,25.0,23.1
01/11/2013,10:00,70,10.3,8.2,1.6,25.3,27.7
01/11/2013,11:00,71,9.5,8.1,1.6,25.7,20.1
01/11/2013,12:00,64,9.6,8.7,1.8,25.3,21.0
01/11/2013,13:00,63,10.0,7.8,1.6,24.9,19.7
01/11/2013,14:00,67,10.1,8.0,1.7,25.3,22.8
01/11/2013,15:00,65,10.6,7.2,1.8,24.8,19.2
01/11/2013,16:00,64,10.2,7.5,1.8,24.4,23.8
01/11/2013,17:00,66,9.0,8.4,1.6,24.0,13.5
01/11/2013,18:00,65,8.8,8.1,1.4,23.5,19.7
01/11/2013,19:00,65,8.0,9.4,1.4,23.4,16.1
01/11/2013,20:00,70,7.7,9.6,1.3,23.3,21.6
01/11/2013,21:00,67,8.0,10.1,1.4,23.3,15.2
01/11/2013,22:00,59,8.4,8.8,1.4,23.2,9.8
01/11/2013,23:00,63,6.6,11.0,1.5,22.7,16.9
02/11/2013,00:00,48,4.1,9.9,0.4,21.1,10.3
02/11/2013,01:00,49,3.9,11.2,0.5,20.5,7.3
02/11/2013,02:00,49,4.2,12.1,0.5,20.3,9.3
02/11/2013,03:00,50,4.4,12.5,0.5,20.0,10.1
02/11/2013,04:00,45,4.7,11.5,0.6,19.7,9.0
02/11/2013,05:00,45,4.8,11.2,0.5,20.2,10.8
02/11/2013,06:00,49,4.2,13.9,0.7,22.0,14.6
02/11/2013,07:00,63,5.7,12.3,1.5,23.6,23.9
02/11/2013,08:00,69,6.8,9.0,1.3,24.4,15.2
02/11/2013,09:00,71,6.8,10.4,1.3,25.4,5.2
02/11/2013,10:00,71,6.9,10.4,1.3,25.9,16.1
02/11/2013,11:00,62,6.0,12.3,1.2,26.2,13.5
02/11/2013,12:00,60,6.2,10.6,1.2,26.1,15.4
02/11/2013,13:00,60,7.3,11.6,1.5,26.1,
02/11/2013,14:00,59,8.2,9.1,1.4,25.4,21.5
02/11/2013,15:00,56,8.0,9.1,1.3,25.2,18.3
02/11/2013,16:00,52,7.7,9.6,1.3,25.0,19.2
02/11/2013,17:00,51,7.8,8.6,1.2,24.2,15.6
02/11/2013,18:00,50,7.5,8.6,1.1,23.7,17.7
02/11/2013,19:00,47,7.3,7.3,1.0,23.6,19.6
02/11/2013,20:00,47,6.7,7.1,0.9,23.5,22.7
02/11/2013,21:00,44,6.2,7.6,0.8,23.4,24.4
02/11/2013,22:00,39,6.5,6.8,0.8,23.4,30.2
02/11/2013,23:00,35,6.2,5.7,0.7,23.3,21.2
03/11/2013,00:00,32,6.2,5.3,0.7,23.2,19.5
03/11/2013,01:00,12,4.7,176.3,0.3,20.8,14.9
03/11/2013,02:00,0,4.7,4.0,0.3,19.2,9.8
03/11/2013,03:00,354,4.8,3.9,0.2,18.5,9.0
03/11/2013,04:00,351,4.7,4.0,0.3,18.1,9.4
03/11/2013,05:00,352,4.9,3.9,0.5,19.0,9.4
03/11/2013,06:00,352,5.2,4.0,0.4,21.1,17.4
03/11/2013,07:00,348,4.1,8.7,0.5,23.6,35.1
03/11/2013,08:00,19,3.3,13.7,0.5,27.4,25.7
03/11/2013,09:00,43,4.1,18.7,1.2,27.4,13.3
03/11/2013,10:00,54,6.1,7.9,0.7,25.9,27.3
03/11/2013,11:00,57,3.3,21.0,1.9,27.8,26.3
03/11/2013,12:00,31,1.9,24.2,0.8,29.4,3.6
03/11/2013,13:00,57,3.8,15.8,1.2,27.4,
03/11/2013,14:00,54,4.4,12.1,1.4,26.8,28.9
03/11/2013,15:00,49,3.8,12.8,1.3,26.5,17.5
03/11/2013,16:00,37,4.0,15.6,1.2,25.9,15.5
03/11/2013,17:00,7,3.2,175.8,0.9,25.4,12.9
03/11/2013,18:00,2,4.2,7.9,1.2,23.7,11.1
03/11/2013,19:00,359,3.3,7.5,0.7,23.2,9.4
03/11/2013,20:00,0,4.9,8.7,0.6,23.1,12.2
03/11/2013,21:00,1,5.2,3.9,0.4,22.6,4.5
03/11/2013,22:00,360,5.4,7.9,0.3,22.5,11.3
03/11/2013,23:00,352,5.8,5.6,0.4,22.6,18.7
04/11/2013,00:00,349,6.2,4.3,0.3,22.3,10.4
04/11/2013,01:00,351,5.7,4.8,0.6,21.7,10.8
04/11/2013,02:00,355,5.0,3.5,0.2,20.6,9.8
04/11/2013,03:00,355,4.7,2.6,0.2,19.9,9.4
04/11/2013,04:00,353,4.5,5.3,0.2,19.7,9.2
04/11/2013,05:00,352,4.3,5.6,0.4,19.9,11.5
04/11/2013,06:00,349,4.8,5.3,0.3,22.2,15.4
04/11/2013,07:00,337,4.7,8.2,0.6,23.9,27.3
04/11/2013,08:00,345,3.3,14.7,0.6,25.9,21.3
04/11/2013,09:00,338,2.3,12.4,0.4,28.8,22.2
04/11/2013,10:00,20,2.3,154.5,1.1,30.7,52.7
04/11/2013,11:00,40,3.6,18.4,1.1,28.9,47.3
04/11/2013,12:00,33,2.6,20.7,1.1,29.9,24.1
04/11/2013,13:00,44,5.0,15.1,1.8,28.7,72.8
04/11/2013,14:00,36,5.6,14.7,1.8,28.3,47.1
04/11/2013,15:00,15,4.7,169.7,1.8,30.0,
04/11/2013,16:00,30,4.7,161.8,2.1,28.9,17.8
04/11/2013,17:00,47,6.4,13.4,1.2,25.9,43.8
04/11/2013,18:00,59,7.3,8.4,1.2,25.0,30.3
04/11/2013,19:00,47,7.9,9.6,1.4,24.8,15.3
04/11/2013,20:00,43,9.3,7.2,1.1,24.9,11.4
04/11/2013,21:00,47,8.9,7.1,1.2,24.8,10.2
04/11/2013,22:00,42,9.2,6.9,1.0,24.6,13.5
04/11/2013,23:00,49,8.4,11.3,1.6,24.4,31.3
05/11/2013,00:00,72,9.2,8.3,1.3,23.0,25.3
05/11/2013,01:00,77,8.6,8.9,1.6,23.0,34.4
05/11/2013,02:00,76,7.9,9.2,1.7,22.8,28.8
05/11/2013,03:00,73,8.3,7.8,1.3,22.8,32.0
05/11/2013,04:00,73,8.2,8.3,1.3,22.7,32.3
05/11/2013,05:00,62,5.9,11.9,1.0,22.6,28.3
05/11/2013,06:00,60,6.0,11.3,1.0,22.7,29.9
05/11/2013,07:00,66,9.3,8.3,1.3,23.5,34.4
05/11/2013,08:00,66,8.3,10.4,1.8,23.9,37.1
05/11/2013,09:00,67,8.1,8.9,1.4,24.0,33.2
05/11/2013,10:00,62,9.3,8.6,1.7,24.0,34.0
05/11/2013,11:00,61,10.0,8.0,1.7,24.6,38.9
05/11/2013,12:00,64,9.9,8.1,1.6,25.1,41.4
05/11/2013,13:00,61,10.6,7.7,1.7,25.2,93.8
05/11/2013,14:00,59,10.5,8.2,1.6,24.7,93.8
05/11/2013,15:00,57,10.4,8.9,1.6,24.7,50.0
05/11/2013,16:00,56,9.8,7.8,1.6,24.1,33.4
05/11/2013,17:00,57,10.1,7.5,1.5,23.6,21.5
05/11/2013,18:00,59,10.0,8.1,1.6,23.3,23.9
05/11/2013,19:00,59,10.2,8.8,1.6,23.2,17.7
05/11/2013,20:00,59,9.7,8.4,1.6,23.1,24.0
05/11/2013,21:00,63,9.8,8.7,1.5,23.0,18.9
05/11/2013,22:00,63,9.4,7.7,1.5,22.9,22.8
05/11/2013,23:00,66,8.7,9.1,1.7,22.8,20.6
06/11/2013,00:00,69,7.8,9.5,1.2,22.6,18.0
06/11/2013,01:00,69,7.2,9.2,1.2,22.3,17.9
06/11/2013,02:00,67,6.4,10.5,1.6,21.8,14.7
06/11/2013,03:00,53,3.5,14.3,0.6,20.6,14.5
06/11/2013,04:00,51,3.8,13.5,0.6,19.9,12.7
06/11/2013,05:00,47,4.0,13.4,0.6,19.8,22.9
06/11/2013,06:00,56,3.8,15.1,0.7,21.8,26.5
06/11/2013,07:00,71,6.7,9.4,1.4,22.9,20.2
06/11/2013,08:00,70,7.4,9.9,1.4,23.6,21.4
06/11/2013,09:00,67,7.6,10.7,1.6,24.7,23.8
06/11/2013,10:00,60,8.4,9.1,1.4,25.1,43.5
06/11/2013,11:00,56,9.3,8.7,1.5,25.0,25.4
06/11/2013,12:00,53,9.1,10.7,1.4,25.0,41.0
06/11/2013,13:00,51,9.0,9.9,1.5,24.9,35.3
06/11/2013,14:00,50,8.6,9.9,1.5,24.8,42.3
06/11/2013,15:00,53,8.9,8.9,1.3,24.5,22.3
06/11/2013,16:00,49,8.5,9.2,1.4,24.1,27.7
06/11/2013,17:00,49,8.8,9.4,1.3,23.5,45.6
06/11/2013,18:00,48,8.7,8.4,1.2,23.2,66.7
06/11/2013,19:00,51,8.7,7.7,1.2,23.3,43.2
06/11/2013,20:00,49,8.6,6.6,1.1,23.2,73.1
06/11/2013,21:00,52,8.4,8.0,1.1,23.1,21.8
06/11/2013,22:00,52,7.8,8.1,1.1,23.1,26.3
06/11/2013,23:00,54,8.1,7.6,1.1,23.0,13.1
07/11/2013,00:00,54,6.7,8.2,1.1,22.6,17.4
07/11/2013,01:00,44,4.0,9.7,1.0,21.7,10.3
07/11/2013,02:00,43,3.2,11.5,0.4,20.6,5.6
07/11/2013,03:00,50,3.5,10.7,0.4,20.4,10.1
07/11/2013,04:00,50,2.9,13.8,0.4,20.3,13.7
07/11/2013,05:00,38,2.6,17.8,0.5,21.3,18.6
07/11/2013,06:00,50,3.4,15.8,0.7,23.1,24.1
07/11/2013,07:00,55,4.5,13.8,1.2,24.0,25.1
07/11/2013,08:00,60,6.8,9.0,1.2,24.4,26.0
07/11/2013,09:00,57,7.6,9.2,1.3,24.9,22.3
07/11/2013,10:00,55,6.9,9.5,1.2,25.6,28.3
07/11/2013,11:00,46,7.7,7.7,1.1,25.3,23.2
07/11/2013,12:00,54,6.9,8.6,1.2,25.6,19.4
07/11/2013,13:00,54,7.5,6.8,1.2,25.3,31.2
07/11/2013,14:00,51,8.8,5.8,1.0,24.8,13.6
07/11/2013,15:00,49,9.3,5.7,1.1,24.5,18.8
07/11/2013,16:00,50,9.2,5.5,1.3,24.2,27.0
07/11/2013,17:00,47,8.4,6.9,1.3,24.0,21.5
07/11/2013,18:00,51,7.7,6.6,1.0,23.5,44.4
07/11/2013,19:00,51,6.5,8.6,0.9,23.4,33.6
07/11/2013,20:00,46,5.9,7.7,0.9,23.3,17.4
07/11/2013,21:00,41,7.3,5.4,0.7,23.3,20.2
07/11/2013,22:00,41,7.7,5.6,0.7,23.3,29.8
07/11/2013,23:00,40,7.3,6.4,0.8,23.2,26.0
08/11/2013,00:00,37,6.4,6.5,0.9,23.0,12.6
08/11/2013,01:00,33,6.3,8.4,0.7,22.7,12.6
08/11/2013,02:00,,,,,19.8,4.9
08/11/2013,03:00,351,3.9,4.8,0.3,18.3,9.2
08/11/2013,04:00,352,4.3,4.3,0.2,17.6,9.6
08/11/2013,05:00,351,3.0,11.4,1.4,18.6,13.6
08/11/2013,06:00,354,4.2,22.6,2.0,20.9,17.0
08/11/2013,07:00,5,4.4,166.6,0.4,23.6,39.6
08/11/2013,08:00,37,4.3,9.6,0.8,25.3,23.3
08/11/2013,09:00,51,4.8,11.2,1.1,25.7,12.8
08/11/2013,10:00,57,5.3,12.0,1.1,26.1,6.7
08/11/2013,11:00,59,4.3,13.2,1.3,26.6,16.9
08/11/2013,12:00,53,3.8,13.0,1.2,26.8,21.2
08/11/2013,13:00,53,3.9,12.4,1.3,26.5,
08/11/2013,14:00,48,3.7,14.6,1.3,26.2,18.4
08/11/2013,15:00,50,4.1,14.6,1.2,26.0,15.6
08/11/2013,16:00,39,3.4,15.3,1.0,25.5,
08/11/2013,17:00,30,3.4,15.2,0.9,24.6,10.2
08/11/2013,18:00,21,4.8,11.3,0.8,23.4,12.5
08/11/2013,19:00,23,4.8,10.9,0.8,23.2,44.4
08/11/2013,20:00,28,4.8,9.2,0.8,23.2,21.0
08/11/2013,21:00,44,3.5,17.3,0.9,23.0,7.2
08/11/2013,22:00,23,2.6,164.6,1.1,22.7,3.8
08/11/2013,23:00,10,3.0,175.1,0.9,22.0,
09/11/2013,00:00,4,3.5,10.8,0.8,21.9,3.0
09/11/2013,01:00,7,4.7,6.0,0.7,21.5,0.5
09/11/2013,02:00,359,4.2,9.3,0.6,20.8,2.8
09/11/2013,03:00,352,3.9,4.3,0.3,18.7,5.4
09/11/2013,04:00,352,4.0,4.4,0.3,18.5,5.3
09/11/2013,05:00,346,3.3,15.2,1.2,19.2,6.1
09/11/2013,06:00,342,2.5,23.1,1.9,21.9,13.0
09/11/2013,07:00,351,4.2,10.5,0.7,24.0,31.8
09/11/2013,08:00,29,3.0,23.2,0.9,26.6,14.4
09/11/2013,09:00,60,4.5,11.5,1.2,26.2,3.7
09/11/2013,10:00,68,5.3,10.9,1.2,26.3,15.6
09/11/2013,11:00,56,3.0,16.2,1.3,27.6,14.2
09/11/2013,12:00,55,4.1,12.1,1.3,26.7,6.5
09/11/2013,13:00,55,4.1,12.5,1.4,26.6,8.2
09/11/2013,14:00,59,3.6,12.1,1.4,26.6,4.2
09/11/2013,15:00,61,2.4,21.0,1.3,27.2,6.2
09/11/2013,16:00,54,1.1,38.3,0.7,27.9,
09/11/2013,17:00,2,1.8,174.6,1.2,26.1,7.6
09/11/2013,18:00,1,4.2,7.1,0.8,23.5,
09/11/2013,19:00,1,3.8,5.8,0.7,22.8,5.3
09/11/2013,20:00,360,3.3,5.9,0.6,22.5,6.3
09/11/2013,21:00,0,3.3,6.4,0.6,22.4,3.6
09/11/2013,22:00,357,2.5,11.6,0.5,22.1,2.9
09/11/2013,23:00,346,2.6,11.2,0.5,21.9,12.4
10/11/2013,00:00,355,3.1,8.9,0.5,21.4,9.0
10/11/2013,01:00,359,3.8,5.0,0.2,20.8,9.8
10/11/2013,02:00,357,3.6,6.1,0.3,21.0,16.3
10/11/2013,03:00,355,3.3,5.7,0.2,20.3,8.6
