Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Sulfur Dioxide (ppm)
20/01/2013,16:00,,,,,30.6,56.4,0.0,0.002
20/01/2013,17:00,,,,,29.6,62.1,0.0,0.003
20/01/2013,18:00,,,,,28.3,68.6,0.0,0.003
20/01/2013,19:00,,,,,27.5,71.5,0.0,0.004
20/01/2013,20:00,,,,,26.3,79.6,0.4,0.004
20/01/2013,21:00,,,,,26.3,76.1,0.2,0.003
20/01/2013,22:00,,,,,26.2,79.8,0.0,0.004
20/01/2013,23:00,,,,,25.7,81.7,0.0,0.004
21/01/2013,00:00,,,,,26.0,79.0,0.0,0.003
21/01/2013,01:00,,,,,26.1,77.0,0.0,
21/01/2013,02:00,,,,,26.4,74.2,0.0,0.002
21/01/2013,03:00,,,,,26.3,74.0,0.0,0.002
21/01/2013,04:00,,,,,26.2,73.6,0.0,0.003
21/01/2013,05:00,,,,,26.2,72.5,0.0,0.003
21/01/2013,06:00,,,,,25.8,76.8,0.0,0.005
21/01/2013,07:00,,,,,26.8,71.2,0.0,0.004
21/01/2013,08:00,,,,,28.2,64.7,0.0,0.002
21/01/2013,09:00,,,,,29.4,60.9,0.0,0.002
21/01/2013,10:00,,,,,28.7,64.1,0.0,0.002
21/01/2013,11:00,,,,,31.5,51.9,0.0,0.002
21/01/2013,12:00,,,,,32.2,48.7,0.0,0.003
21/01/2013,13:00,,,,,31.8,48.9,0.0,0.003
21/01/2013,14:00,,,,,31.5,46.1,0.0,0.002
21/01/2013,15:00,,,,,31.3,48.9,0.0,0.003
21/01/2013,16:00,,,,,30.4,52.4,0.0,0.003
21/01/2013,17:00,,,,,29.4,57.5,0.0,0.003
21/01/2013,18:00,,,,,28.5,62.0,0.0,0.004
21/01/2013,19:00,,,,,28.0,66.1,0.0,0.005
21/01/2013,20:00,,,,,26.2,81.8,0.8,0.003
21/01/2013,21:00,,,,,25.4,89.6,0.0,0.004
21/01/2013,22:00,,,,,25.6,84.9,0.2,0.004
21/01/2013,23:00,,,,,26.4,78.3,0.0,0.003
22/01/2013,00:00,,,,,26.7,73.0,0.0,0.005
22/01/2013,01:00,,,,,26.5,73.8,0.0,
22/01/2013,02:00,,,,,25.9,76.8,0.0,0.001
22/01/2013,03:00,,,,,25.3,80.9,0.0,0.001
22/01/2013,04:00,,,,,26.1,76.0,0.0,0.001
22/01/2013,05:00,,,,,25.3,81.5,0.0,0.001
22/01/2013,06:00,,,,,25.9,79.6,0.0,0.004
22/01/2013,07:00,,,,,27.4,72.9,0.0,0.002
22/01/2013,08:00,,,,,27.9,71.2,0.0,0.001
22/01/2013,09:00,,,,,28.3,69.5,0.0,0.000
22/01/2013,10:00,,,,,29.3,62.4,0.0,0.002
22/01/2013,11:00,,,,,29.7,57.8,0.0,0.003
22/01/2013,12:00,,,,,29.5,62.1,0.0,0.001
22/01/2013,13:00,,,,,29.0,65.9,0.0,0.001
22/01/2013,14:00,,,,,28.7,65.3,0.0,0.003
22/01/2013,15:00,,,,,27.7,70.1,0.0,0.004
22/01/2013,16:00,,,,,26.3,81.3,0.2,0.003
22/01/2013,17:00,,,,,26.3,80.5,0.2,0.003
22/01/2013,18:00,,,,,25.7,84.3,0.2,0.003
22/01/2013,19:00,,,,,26.0,80.9,0.2,0.004
22/01/2013,20:00,,,,,26.6,76.8,0.0,0.002
22/01/2013,21:00,,,,,26.0,80.1,0.2,0.001
22/01/2013,22:00,,,,,25.1,84.5,0.2,0.002
22/01/2013,23:00,,,,,25.2,84.5,0.8,0.002
23/01/2013,00:00,,,,,25.2,84.5,0.2,0.003
23/01/2013,01:00,,,,,25.6,80.8,0.0,
23/01/2013,02:00,,,,,24.9,86.3,0.0,0.003
23/01/2013,03:00,,,,,24.5,88.5,3.4,0.003
23/01/2013,04:00,,,,,23.8,93.2,3.8,0.002
23/01/2013,05:00,,,,,24.2,91.5,3.6,0.001
23/01/2013,06:00,,,,,23.9,92.6,5.4,0.004
23/01/2013,07:00,,,,,24.1,91.5,3.4,0.004
23/01/2013,08:00,,,,,24.1,93.5,8.0,0.003
23/01/2013,09:00,,,,,24.7,91.1,2.6,0.003
23/01/2013,10:00,,,,,24.9,91.2,1.2,0.003
23/01/2013,11:00,,,,,25.3,91.2,1.2,0.003
23/01/2013,12:00,,,,,26.1,88.3,1.2,0.001
23/01/2013,13:00,,,,,25.7,89.5,5.6,0.002
23/01/2013,14:00,,,,,25.0,93.1,10.2,0.003
23/01/2013,15:00,,,,,24.3,96.3,25.4,
23/01/2013,16:00,,,,,24.5,97.0,39.0,
23/01/2013,17:00,,,,,24.4,98.5,24.6,
23/01/2013,18:00,,,,,25.1,98.2,7.4,
23/01/2013,19:00,,,,,25.3,96.8,23.6,
23/01/2013,20:00,,,,,25.6,94.7,4.0,
23/01/2013,21:00,,,,,25.3,94.3,5.0,
23/01/2013,22:00,,,,,25.1,97.7,9.8,
23/01/2013,23:00,,,,,25.3,97.3,11.2,
24/01/2013,00:00,,,,,25.6,96.7,2.2,
24/01/2013,01:00,,,,,25.0,97.4,11.0,
24/01/2013,02:00,,,,,25.0,98.8,7.8,
24/01/2013,03:00,,,,,25.7,96.6,1.0,
24/01/2013,04:00,,,,,25.8,95.1,2.0,
24/01/2013,05:00,,,,,26.3,89.4,0.4,
24/01/2013,06:00,,,,,26.2,90.0,1.0,
24/01/2013,07:00,,,,,25.0,96.6,4.6,
24/01/2013,08:00,,,,,25.6,93.7,0.2,
24/01/2013,09:00,,,,,25.9,93.5,3.6,
24/01/2013,10:00,,,,,26.8,89.5,0.0,
24/01/2013,11:00,,,,,26.4,91.4,0.4,
24/01/2013,12:00,,,,,26.6,90.4,0.6,
24/01/2013,13:00,,,,,26.7,91.4,1.8,
24/01/2013,14:00,,,,,25.5,95.5,2.8,
24/01/2013,15:00,,,,,25.6,96.2,1.0,
24/01/2013,16:00,,,,,25.4,96.5,1.6,
24/01/2013,17:00,,,,,26.0,91.5,0.2,
24/01/2013,18:00,,,,,26.4,84.7,0.0,
24/01/2013,19:00,,,,,26.3,83.0,0.0,
24/01/2013,20:00,,,,,26.3,81.4,0.0,
24/01/2013,21:00,,,,,26.2,79.5,0.0,
24/01/2013,22:00,,,,,26.4,78.0,0.0,
24/01/2013,23:00,,,,,26.5,75.8,0.0,
25/01/2013,00:00,,,,,25.8,80.4,0.0,
25/01/2013,01:00,,,,,25.6,79.6,0.0,
25/01/2013,02:00,,,,,25.9,77.1,0.0,
25/01/2013,03:00,,,,,26.1,76.0,0.0,
25/01/2013,04:00,,,,,26.3,74.2,0.0,
25/01/2013,05:00,,,,,26.6,71.9,0.0,
25/01/2013,06:00,,,,,26.4,72.7,0.0,
25/01/2013,07:00,,,,,27.2,68.4,0.0,
25/01/2013,08:00,,,,,27.8,66.4,0.0,
25/01/2013,09:00,,,,,29.0,62.5,0.0,
25/01/2013,10:00,,,,,30.3,57.1,0.0,
25/01/2013,11:00,,,,,30.9,55.5,0.0,
25/01/2013,12:00,,,,,,,,
25/01/2013,13:00,,,,,,,,
25/01/2013,14:00,,,,,,,,
25/01/2013,15:00,,,,,,,,
25/01/2013,16:00,,,,,,,,
25/01/2013,17:00,,,,,,,,
25/01/2013,18:00,,,,,,,,
25/01/2013,19:00,,,,,,,,
25/01/2013,20:00,,,,,,,,
25/01/2013,21:00,,,,,,,,
25/01/2013,22:00,,,,,,,,
25/01/2013,23:00,,,,,,,,
26/01/2013,00:00,,,,,,,,
26/01/2013,01:00,,,,,,,,
26/01/2013,02:00,,,,,,,,
26/01/2013,03:00,,,,,,,,
26/01/2013,04:00,,,,,,,,
26/01/2013,05:00,,,,,,,,
26/01/2013,06:00,,,,,,,,
26/01/2013,07:00,,,,,,,,
26/01/2013,08:00,,,,,,,,
26/01/2013,09:00,,,,,,,,
26/01/2013,10:00,,,,,,,,
26/01/2013,11:00,,,,,,,,
26/01/2013,12:00,,,,,,,,
26/01/2013,13:00,,,,,,,,
26/01/2013,14:00,,,,,,,,
26/01/2013,15:00,,,,,,,,
26/01/2013,16:00,,,,,,,,
26/01/2013,17:00,,,,,,,,
26/01/2013,18:00,,,,,,,,
26/01/2013,19:00,,,,,,,,
26/01/2013,20:00,,,,,,,,
26/01/2013,21:00,,,,,,,,
26/01/2013,22:00,,,,,,,,
26/01/2013,23:00,,,,,,,,
27/01/2013,00:00,,,,,,,,
27/01/2013,01:00,,,,,,,,
27/01/2013,02:00,,,,,,,,
27/01/2013,03:00,,,,,,,,
27/01/2013,04:00,,,,,,,,
27/01/2013,05:00,,,,,,,,
27/01/2013,06:00,,,,,,,,
27/01/2013,07:00,,,,,,,,
27/01/2013,08:00,,,,,,,,
27/01/2013,09:00,,,,,,,,
27/01/2013,10:00,,,,,,,,
27/01/2013,11:00,,,,,,,,
27/01/2013,12:00,,,,,,,,
27/01/2013,13:00,,,,,,,,
27/01/2013,14:00,,,,,,,,
27/01/2013,15:00,,,,,,,,
27/01/2013,16:00,,,,,,,,
27/01/2013,17:00,,,,,,,,
27/01/2013,18:00,,,,,,,,
27/01/2013,19:00,,,,,,,,
27/01/2013,20:00,,,,,,,,
27/01/2013,21:00,,,,,,,,
27/01/2013,22:00,,,,,,,,
27/01/2013,23:00,,,,,,,,
28/01/2013,00:00,,,,,,,,
28/01/2013,01:00,,,,,,,,
28/01/2013,02:00,,,,,,,,
28/01/2013,03:00,,,,,,,,
28/01/2013,04:00,,,,,,,,
28/01/2013,05:00,,,,,,,,
28/01/2013,06:00,,,,,,,,
28/01/2013,07:00,,,,,,,,
28/01/2013,08:00,,,,,,,,
28/01/2013,09:00,,,,,,,,
28/01/2013,10:00,,,,,,,,
28/01/2013,11:00,,,,,,,,
28/01/2013,12:00,,,,,,,,
28/01/2013,13:00,,,,,,,,
28/01/2013,14:00,,,,,,,,
28/01/2013,15:00,,,,,,,,
28/01/2013,16:00,,,,,,,,
28/01/2013,17:00,,,,,,,,
28/01/2013,18:00,,,,,,,,
28/01/2013,19:00,,,,,,,,
28/01/2013,20:00,,,,,,,,
28/01/2013,21:00,,,,,,,,
28/01/2013,22:00,,,,,,,,
28/01/2013,23:00,,,,,,,,
29/01/2013,00:00,,,,,,,,
29/01/2013,01:00,,,,,,,,
29/01/2013,02:00,,,,,,,,
29/01/2013,03:00,,,,,,,,
29/01/2013,04:00,,,,,,,,
29/01/2013,05:00,,,,,,,,
29/01/2013,06:00,,,,,,,,
29/01/2013,07:00,,,,,,,,
29/01/2013,08:00,,,,,,,,
29/01/2013,09:00,,,,,,,,
29/01/2013,10:00,,,,,,,,
29/01/2013,11:00,,,,,,,,
29/01/2013,12:00,,,,,,,,
29/01/2013,13:00,,,,,,,,
29/01/2013,14:00,,,,,,,,
29/01/2013,15:00,,,,,,,,
29/01/2013,16:00,,,,,,,,
29/01/2013,17:00,,,,,,,,
29/01/2013,18:00,,,,,,,,
29/01/2013,19:00,,,,,,,,
29/01/2013,20:00,,,,,,,,
29/01/2013,21:00,,,,,,,,
29/01/2013,22:00,,,,,,,,
29/01/2013,23:00,,,,,,,,
30/01/2013,00:00,,,,,,,,
30/01/2013,01:00,,,,,,,,
30/01/2013,02:00,,,,,,,,
30/01/2013,03:00,,,,,,,,
30/01/2013,04:00,,,,,,,,
30/01/2013,05:00,,,,,,,,
30/01/2013,06:00,,,,,,,,
30/01/2013,07:00,,,,,,,,
30/01/2013,08:00,,,,,,,,
30/01/2013,09:00,,,,,,,,
30/01/2013,10:00,,,,,,,,
30/01/2013,11:00,,,,,,,,
30/01/2013,12:00,,,,,,,,
30/01/2013,13:00,,,,,,,,
30/01/2013,14:00,,,,,,,,
30/01/2013,15:00,,,,,,,,
30/01/2013,16:00,,,,,,,,
30/01/2013,17:00,,,,,,,,
30/01/2013,18:00,,,,,,,,
30/01/2013,19:00,,,,,,,,
30/01/2013,20:00,,,,,,,,
30/01/2013,21:00,,,,,,,,
30/01/2013,22:00,,,,,,,,
30/01/2013,23:00,,,,,,,,
31/01/2013,00:00,,,,,,,,
31/01/2013,01:00,,,,,,,,
31/01/2013,02:00,,,,,,,,
31/01/2013,03:00,,,,,,,,
31/01/2013,04:00,,,,,,,,
31/01/2013,05:00,,,,,,,,
31/01/2013,06:00,,,,,,,,
31/01/2013,07:00,,,,,,,,
31/01/2013,08:00,,,,,,,,
31/01/2013,09:00,,,,,,,,
31/01/2013,10:00,,,,,,,,
31/01/2013,11:00,,,,,,,,
31/01/2013,12:00,,,,,,,,
31/01/2013,13:00,,,,,,,,
31/01/2013,14:00,,,,,,,,
31/01/2013,15:00,,,,,,,,
31/01/2013,16:00,,,,,,,,
31/01/2013,17:00,,,,,,,,
31/01/2013,18:00,,,,,,,,
31/01/2013,19:00,,,,,,,,
31/01/2013,20:00,,,,,,,,
31/01/2013,21:00,,,,,,,,
31/01/2013,22:00,,,,,,,,
31/01/2013,23:00,,,,,,,,
01/02/2013,00:00,,,,,,,,
01/02/2013,01:00,,,,,,,,
01/02/2013,02:00,,,,,,,,
01/02/2013,03:00,,,,,,,,
01/02/2013,04:00,,,,,,,,
01/02/2013,05:00,,,,,,,,
01/02/2013,06:00,,,,,,,,
01/02/2013,07:00,,,,,,,,
01/02/2013,08:00,,,,,,,,
01/02/2013,09:00,,,,,,,,
01/02/2013,10:00,,,,,,,,
01/02/2013,11:00,,,,,,,,
01/02/2013,12:00,,,,,,,,
01/02/2013,13:00,,,,,,,,
01/02/2013,14:00,,,,,,,,
01/02/2013,15:00,,,,,,,,
01/02/2013,16:00,,,,,,,,
01/02/2013,17:00,,,,,,,,
01/02/2013,18:00,,,,,,,,
01/02/2013,19:00,,,,,,,,
01/02/2013,20:00,,,,,,,,
01/02/2013,21:00,,,,,,,,
01/02/2013,22:00,,,,,,,,
01/02/2013,23:00,,,,,,,,
02/02/2013,00:00,,,,,,,,
02/02/2013,01:00,,,,,,,,
02/02/2013,02:00,,,,,,,,
02/02/2013,03:00,,,,,,,,
02/02/2013,04:00,,,,,,,,
02/02/2013,05:00,,,,,,,,
02/02/2013,06:00,,,,,,,,
02/02/2013,07:00,,,,,,,,
02/02/2013,08:00,,,,,,,,
02/02/2013,09:00,,,,,,,,
02/02/2013,10:00,,,,,,,,
02/02/2013,11:00,,,,,,,,
02/02/2013,12:00,,,,,,,,
02/02/2013,13:00,,,,,,,,
02/02/2013,14:00,,,,,,,,
02/02/2013,15:00,,,,,,,,
02/02/2013,16:00,,,,,,,,
02/02/2013,17:00,,,,,,,,
02/02/2013,18:00,,,,,,,,
02/02/2013,19:00,,,,,,,,
02/02/2013,20:00,,,,,,,,
02/02/2013,21:00,,,,,,,,
02/02/2013,22:00,,,,,,,,
02/02/2013,23:00,,,,,,,,
03/02/2013,00:00,,,,,,,,
03/02/2013,01:00,,,,,,,,
03/02/2013,02:00,,,,,,,,
03/02/2013,03:00,,,,,,,,
03/02/2013,04:00,,,,,,,,
03/02/2013,05:00,,,,,,,,
03/02/2013,06:00,,,,,,,,
03/02/2013,07:00,,,,,,,,
03/02/2013,08:00,,,,,,,,
03/02/2013,09:00,,,,,,,,
03/02/2013,10:00,,,,,,,,
03/02/2013,11:00,,,,,,,,
03/02/2013,12:00,,,,,,,,
03/02/2013,13:00,,,,,,,,
03/02/2013,14:00,,,,,,,,
03/02/2013,15:00,,,,,,,,
03/02/2013,16:00,,,,,,,,
03/02/2013,17:00,,,,,,,,
03/02/2013,18:00,,,,,,,,
03/02/2013,19:00,,,,,,,,
03/02/2013,20:00,,,,,,,,
03/02/2013,21:00,,,,,,,,
03/02/2013,22:00,,,,,,,,
03/02/2013,23:00,,,,,,,,
04/02/2013,00:00,,,,,,,,
04/02/2013,01:00,,,,,,,,
04/02/2013,02:00,,,,,,,,
04/02/2013,03:00,,,,,,,,
04/02/2013,04:00,,,,,,,,
04/02/2013,05:00,,,,,,,,
04/02/2013,06:00,,,,,,,,
04/02/2013,07:00,,,,,,,,
04/02/2013,08:00,,,,,,,,
04/02/2013,09:00,,,,,,,,
04/02/2013,10:00,,,,,,,,
04/02/2013,11:00,,,,,,,,
04/02/2013,12:00,,,,,,,,
04/02/2013,13:00,,,,,,,,
04/02/2013,14:00,,,,,30.7,62.1,0.0,
04/02/2013,15:00,,,,,30.5,60.2,0.0,
04/02/2013,16:00,,,,,30.2,59.7,0.0,0.004
04/02/2013,17:00,,,,,29.6,57.8,0.0,0.004
04/02/2013,18:00,,,,,28.3,62.7,0.0,0.001
04/02/2013,19:00,,,,,27.3,65.4,0.0,0.001
04/02/2013,20:00,,,,,26.1,72.2,0.0,0.001
04/02/2013,21:00,,,,,25.7,75.3,0.0,0.000
04/02/2013,22:00,,,,,25.4,76.8,0.0,0.003
04/02/2013,23:00,,,,,25.0,77.1,0.0,0.002
05/02/2013,00:00,,,,,24.7,75.3,0.0,0.002
05/02/2013,01:00,,,,,24.8,75.6,0.0,
05/02/2013,02:00,,,,,24.3,78.5,0.0,0.001
05/02/2013,03:00,,,,,24.2,79.6,0.0,0.002
05/02/2013,04:00,,,,,24.3,79.3,0.0,0.002
05/02/2013,05:00,,,,,24.0,81.3,0.0,0.001
05/02/2013,06:00,,,,,24.2,83.2,0.0,0.003
05/02/2013,07:00,,,,,26.5,76.1,0.0,0.002
05/02/2013,08:00,,,,,27.9,69.3,0.0,0.002
05/02/2013,09:00,,,,,29.8,58.6,0.0,0.002
05/02/2013,10:00,,,,,30.5,54.2,0.0,0.003
05/02/2013,11:00,,,,,30.8,54.2,0.0,
05/02/2013,12:00,,,,,31.6,50.9,0.0,
05/02/2013,13:00,,,,,31.0,53.0,0.0,
05/02/2013,14:00,,,,,30.4,53.3,0.0,0.001
05/02/2013,15:00,,,,,29.8,54.5,0.0,0.001
05/02/2013,16:00,,,,,29.7,55.6,0.0,0.003
05/02/2013,17:00,,,,,28.7,57.8,0.0,0.003
05/02/2013,18:00,,,,,27.8,62.5,0.0,0.003
05/02/2013,19:00,,,,,27.2,63.7,0.0,0.003
05/02/2013,20:00,,,,,26.8,65.5,0.0,0.003
05/02/2013,21:00,,,,,26.3,69.5,0.0,0.004
05/02/2013,22:00,,,,,25.2,77.3,0.0,0.003
05/02/2013,23:00,,,,,25.3,78.6,0.0,0.003
06/02/2013,00:00,,,,,24.9,78.7,0.0,0.004
06/02/2013,01:00,,,,,24.6,78.3,0.0,
06/02/2013,02:00,,,,,23.9,81.3,0.0,0.001
06/02/2013,03:00,,,,,23.2,84.0,0.0,0.002
06/02/2013,04:00,,,,,23.3,83.8,0.0,0.002
06/02/2013,05:00,,,,,23.3,82.0,0.0,0.002
06/02/2013,06:00,,,,,24.2,79.4,0.0,0.002
06/02/2013,07:00,,,,,26.4,70.1,0.0,0.003
06/02/2013,08:00,,,,,28.6,57.8,0.0,0.001
06/02/2013,09:00,,,,,29.4,51.8,0.0,0.002
06/02/2013,10:00,,,,,29.9,50.7,0.0,0.003
06/02/2013,11:00,,,,,30.4,48.7,0.0,0.003
06/02/2013,12:00,,,,,30.6,52.2,0.0,0.002
06/02/2013,13:00,,,,,31.0,49.2,0.0,0.002
06/02/2013,14:00,,,,,30.4,49.5,0.0,0.002
06/02/2013,15:00,,,,,29.7,53.7,0.0,0.002
06/02/2013,16:00,,,,,29.2,55.8,0.0,0.002
06/02/2013,17:00,,,,,28.2,62.2,0.0,0.002
06/02/2013,18:00,,,,,27.6,63.2,0.0,0.002
06/02/2013,19:00,,,,,27.1,67.1,0.0,0.002
06/02/2013,20:00,,,,,26.4,70.5,0.0,0.002
06/02/2013,21:00,,,,,25.4,75.1,0.0,0.003
06/02/2013,22:00,,,,,25.1,79.0,0.0,0.004
06/02/2013,23:00,,,,,25.3,74.3,0.0,0.004
07/02/2013,00:00,,,,,24.9,75.0,0.0,0.000
07/02/2013,01:00,,,,,24.3,77.4,0.0,
07/02/2013,02:00,,,,,24.0,77.6,0.0,0.002
07/02/2013,03:00,,,,,23.8,77.7,0.0,0.003
07/02/2013,04:00,,,,,23.1,80.6,0.0,0.003
07/02/2013,05:00,,,,,22.2,85.4,0.0,0.003
07/02/2013,06:00,,,,,23.2,80.7,0.0,0.002
07/02/2013,07:00,,,,,25.9,67.5,0.0,0.001
07/02/2013,08:00,,,,,27.4,59.7,0.0,0.002
07/02/2013,09:00,,,,,28.7,50.6,0.0,0.003
07/02/2013,10:00,,,,,29.9,47.5,0.0,0.002
07/02/2013,11:00,,,,,30.1,47.6,0.0,0.003
07/02/2013,12:00,,,,,31.0,43.4,0.0,0.002
07/02/2013,13:00,,,,,29.9,53.7,0.0,0.002
07/02/2013,14:00,,,,,30.4,54.0,0.0,0.002
07/02/2013,15:00,,,,,28.9,56.1,0.0,0.002
07/02/2013,16:00,,,,,28.3,58.8,0.0,0.001
07/02/2013,17:00,,,,,28.2,62.4,0.0,0.002
07/02/2013,18:00,,,,,27.3,65.2,0.0,0.003
07/02/2013,19:00,,,,,26.8,73.0,0.0,0.003
07/02/2013,20:00,,,,,26.6,75.1,0.0,0.002
07/02/2013,21:00,,,,,26.6,73.2,0.0,0.003
07/02/2013,22:00,,,,,26.4,72.2,0.0,0.003
07/02/2013,23:00,,,,,26.4,73.0,0.0,0.003
08/02/2013,00:00,,,,,26.1,75.8,0.0,0.002
08/02/2013,01:00,,,,,25.3,78.6,0.0,
08/02/2013,02:00,,,,,24.7,81.0,0.0,0.001
08/02/2013,03:00,,,,,24.7,78.4,0.0,0.001
08/02/2013,04:00,,,,,24.5,80.6,0.0,0.001
08/02/2013,05:00,,,,,24.7,77.2,0.0,0.001
08/02/2013,06:00,,,,,25.5,74.1,0.0,0.001
08/02/2013,07:00,,,,,26.5,69.8,0.0,0.000
08/02/2013,08:00,,,,,27.5,65.8,0.0,0.002
08/02/2013,09:00,,,,,29.3,56.6,0.0,0.002
08/02/2013,10:00,,,,,30.6,51.6,0.0,0.001
08/02/2013,11:00,,,,,30.6,53.0,0.0,0.002
08/02/2013,12:00,,,,,29.8,64.5,0.0,0.002
08/02/2013,13:00,,,,,29.7,62.9,0.0,0.002
08/02/2013,14:00,,,,,28.6,66.0,0.0,0.002
08/02/2013,15:00,,,,,27.6,73.8,0.0,0.002
08/02/2013,16:00,,,,,24.4,88.5,2.6,0.004
08/02/2013,17:00,,,,,24.7,88.7,0.2,0.003
08/02/2013,18:00,,,,,25.1,89.1,0.0,0.004
08/02/2013,19:00,,,,,24.2,90.4,0.0,0.004
08/02/2013,20:00,,,,,23.7,89.5,0.0,0.001
08/02/2013,21:00,,,,,24.2,87.5,0.2,0.001
08/02/2013,22:00,,,,,24.6,86.9,0.0,0.002
08/02/2013,23:00,,,,,25.0,84.8,0.0,0.003
09/02/2013,00:00,,,,,25.3,82.0,0.0,0.001
09/02/2013,01:00,,,,,25.1,84.0,0.0,
09/02/2013,02:00,,,,,24.7,85.3,0.0,0.001
09/02/2013,03:00,,,,,24.8,84.7,0.0,0.000
09/02/2013,04:00,,,,,25.0,82.2,0.0,0.003
09/02/2013,05:00,,,,,25.1,81.3,0.0,0.003
09/02/2013,06:00,,,,,25.5,79.5,0.0,0.004
09/02/2013,07:00,,,,,27.2,75.7,0.0,0.003
09/02/2013,08:00,,,,,28.5,71.5,0.0,0.003
09/02/2013,09:00,,,,,29.2,67.1,0.0,0.003
09/02/2013,10:00,,,,,30.0,63.2,0.0,0.003
09/02/2013,11:00,,,,,30.5,61.8,0.0,0.003
09/02/2013,12:00,,,,,30.6,61.0,0.0,0.003
09/02/2013,13:00,,,,,30.2,64.1,0.0,0.002
09/02/2013,14:00,,,,,30.0,66.4,0.0,0.001
09/02/2013,15:00,,,,,30.2,65.2,0.0,0.001
09/02/2013,16:00,,,,,29.0,67.6,0.0,0.002
09/02/2013,17:00,,,,,28.6,69.7,0.0,0.002
09/02/2013,18:00,,,,,27.5,74.8,0.0,0.002
09/02/2013,19:00,,,,,26.7,79.4,0.0,0.002
09/02/2013,20:00,,,,,26.0,83.6,0.0,0.000
09/02/2013,21:00,,,,,25.9,83.9,0.0,0.000
09/02/2013,22:00,,,,,26.4,80.1,0.0,0.001
09/02/2013,23:00,,,,,26.1,79.9,0.0,0.001
10/02/2013,00:00,,,,,25.9,81.2,0.0,0.001
10/02/2013,01:00,,,,,25.8,82.2,0.0,
10/02/2013,02:00,,,,,25.9,80.0,0.0,0.000
10/02/2013,03:00,,,,,25.6,81.4,0.0,0.000
10/02/2013,04:00,,,,,25.5,83.1,0.0,0.002
10/02/2013,05:00,,,,,25.1,84.4,0.0,0.003
10/02/2013,06:00,,,,,26.2,80.0,0.0,0.000
10/02/2013,07:00,,,,,27.9,72.0,0.0,0.000
10/02/2013,08:00,,,,,28.8,68.1,0.0,0.003
10/02/2013,09:00,,,,,29.8,62.7,0.0,0.002
10/02/2013,10:00,,,,,29.8,63.5,0.0,0.002
10/02/2013,11:00,,,,,29.4,67.0,0.0,0.002
10/02/2013,12:00,,,,,30.1,61.3,0.0,0.002
10/02/2013,13:00,,,,,30.9,55.8,0.0,0.002
10/02/2013,14:00,,,,,30.8,53.2,0.0,0.002
10/02/2013,15:00,,,,,30.8,50.2,0.0,0.002
10/02/2013,16:00,,,,,30.1,53.7,0.0,0.003
10/02/2013,17:00,,,,,28.7,62.7,0.0,0.003
10/02/2013,18:00,,,,,27.3,70.3,0.0,0.001
10/02/2013,19:00,,,,,26.1,80.2,0.0,0.002
10/02/2013,20:00,,,,,25.6,83.7,0.0,0.000
10/02/2013,21:00,,,,,25.4,82.8,0.0,0.001
10/02/2013,22:00,,,,,25.1,85.2,0.0,0.003
10/02/2013,23:00,,,,,24.8,86.8,0.0,0.003
11/02/2013,00:00,,,,,24.6,87.3,0.0,0.003
11/02/2013,01:00,,,,,25.0,86.0,0.0,
11/02/2013,02:00,,,,,25.2,87.0,0.0,0.002
11/02/2013,03:00,,,,,25.0,87.1,0.0,0.002
11/02/2013,04:00,,,,,24.9,88.1,0.0,0.002
11/02/2013,05:00,,,,,24.7,89.5,0.0,0.002
11/02/2013,06:00,,,,,24.3,91.2,0.0,0.001
11/02/2013,07:00,,,,,25.5,88.2,0.0,0.001
11/02/2013,08:00,,,,,26.7,80.0,0.0,0.001
11/02/2013,09:00,,,,,28.1,74.7,0.0,0.002
11/02/2013,10:00,,,,,28.6,68.1,0.0,0.002
11/02/2013,11:00,,,,,29.3,58.2,0.0,0.001
11/02/2013,12:00,,,,,30.3,58.6,0.0,0.003
11/02/2013,13:00,,,,,30.4,60.0,0.0,0.004
11/02/2013,14:00,,,,,26.1,80.3,3.2,0.003
11/02/2013,15:00,,,,,26.2,81.6,0.2,0.003
11/02/2013,16:00,,,,,27.4,78.6,0.0,0.000
11/02/2013,17:00,,,,,27.5,78.7,0.0,0.001
11/02/2013,18:00,,,,,26.2,82.5,0.0,0.003
11/02/2013,19:00,,,,,23.8,84.1,0.0,0.004
11/02/2013,20:00,,,,,24.1,85.4,0.0,0.004
11/02/2013,21:00,,,,,24.7,86.0,0.0,0.003
11/02/2013,22:00,,,,,24.8,86.9,0.0,0.004
11/02/2013,23:00,,,,,25.1,85.0,0.0,0.003
12/02/2013,00:00,,,,,24.6,86.9,0.0,0.002
12/02/2013,01:00,,,,,24.3,87.1,0.0,
12/02/2013,02:00,,,,,24.0,87.8,0.0,0.001
12/02/2013,03:00,,,,,23.5,89.2,0.0,0.002
12/02/2013,04:00,,,,,23.3,90.1,0.0,0.000
12/02/2013,05:00,,,,,23.2,93.0,0.0,0.002
12/02/2013,06:00,,,,,23.7,91.0,0.0,0.001
12/02/2013,07:00,,,,,25.5,82.8,0.0,0.000
12/02/2013,08:00,,,,,26.9,74.0,0.0,0.002
12/02/2013,09:00,,,,,27.9,66.8,0.0,0.003
12/02/2013,10:00,,,,,28.7,61.7,0.0,0.003
