Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),Carbon Monoxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
28/02/2013,00:00,166,1.6,12.7,0.4,23.9,87.7,,,,,,23.6,6.2,
28/02/2013,01:00,164,1.7,12.6,0.4,23.5,89.6,0.000,0.000,0.000,0.001,0.0,24.1,8.0,
28/02/2013,02:00,161,1.6,12.8,0.4,23.2,91.3,0.000,0.000,0.000,0.001,0.0,19.7,5.3,
28/02/2013,03:00,154,2.0,10.8,0.5,23.0,91.8,0.000,0.000,0.000,0.001,0.0,16.6,1.2,
28/02/2013,04:00,156,2.1,10.7,0.6,23.1,92.4,0.000,0.000,0.000,0.001,0.0,17.6,4.1,
28/02/2013,05:00,150,1.8,16.5,0.5,23.1,92.2,0.000,0.001,0.001,0.001,0.0,13.6,3.5,
28/02/2013,06:00,121,2.4,22.3,1.2,24.3,85.5,0.000,0.000,0.000,0.001,0.0,17.6,6.8,
28/02/2013,07:00,156,2.4,12.9,0.7,24.5,86.7,0.000,0.000,0.000,0.001,0.0,17.1,6.9,
28/02/2013,08:00,129,1.1,49.3,0.8,24.2,89.4,0.000,0.002,0.002,0.001,0.0,7.8,2.4,
28/02/2013,09:00,101,2.8,29.9,1.4,27.3,80.2,0.000,0.000,0.000,0.001,0.0,12.0,2.0,
28/02/2013,10:00,83,3.8,17.4,1.2,28.3,73.3,0.000,0.000,0.000,0.001,0.0,26.2,6.4,
28/02/2013,11:00,84,4.2,18.6,1.4,28.6,72.5,0.001,0.000,0.001,0.001,0.0,30.0,9.4,
28/02/2013,12:00,88,3.5,20.7,1.4,28.8,71.2,0.000,0.000,0.000,0.001,0.0,22.8,4.5,
28/02/2013,13:00,85,3.8,20.7,1.4,28.4,73.1,0.000,0.000,0.000,0.001,0.0,20.7,3.6,
28/02/2013,14:00,81,3.9,17.8,1.3,28.4,72.7,0.000,0.000,0.000,0.001,0.0,23.4,7.3,
28/02/2013,15:00,81,4.1,15.2,1.4,27.5,75.1,0.000,0.000,0.000,0.001,0.0,19.3,4.7,
28/02/2013,16:00,88,3.6,18.3,1.3,26.8,77.1,0.000,0.000,0.000,0.001,0.0,15.0,1.7,
28/02/2013,17:00,91,3.2,17.0,1.2,26.3,78.3,0.000,0.000,0.000,0.001,0.0,15.2,3.2,
28/02/2013,18:00,89,3.1,16.9,1.1,25.9,79.9,0.000,0.000,0.000,0.001,0.0,15.2,2.5,
28/02/2013,19:00,86,3.1,16.0,1.1,25.8,79.3,0.000,0.000,0.000,0.001,0.0,16.9,2.7,
28/02/2013,20:00,83,2.6,16.1,0.9,25.9,77.9,0.000,0.000,0.000,0.001,0.0,18.7,4.0,
28/02/2013,21:00,88,2.2,18.0,0.9,25.8,79.9,0.000,0.000,0.000,0.001,0.0,17.7,2.1,
28/02/2013,22:00,85,2.2,15.0,0.7,25.7,79.9,0.000,0.000,0.000,0.001,0.0,18.7,2.3,
28/02/2013,23:00,86,1.9,18.2,0.7,25.6,80.3,0.000,0.000,0.000,0.001,0.0,21.5,5.8,
01/03/2013,00:00,168,1.0,25.3,0.4,24.4,85.3,,,,,,21.0,5.9,
01/03/2013,01:00,185,1.1,17.0,0.3,23.8,87.8,0.000,0.000,0.000,0.000,0.0,12.5,0.3,
01/03/2013,02:00,176,1.3,14.2,0.3,23.5,88.6,0.000,0.000,0.000,0.000,0.0,8.3,-3.8,
01/03/2013,03:00,170,1.1,13.1,0.3,23.3,89.7,0.000,0.001,0.001,0.000,0.0,13.7,0.8,
01/03/2013,04:00,175,1.2,14.4,0.4,23.1,89.8,0.000,0.001,0.001,0.000,0.0,15.2,3.8,
01/03/2013,05:00,187,0.8,20.8,0.3,22.9,90.5,0.000,0.003,0.003,0.000,0.1,11.6,1.7,
01/03/2013,06:00,177,0.9,25.1,0.4,23.5,89.3,0.000,0.003,0.003,0.000,0.1,10.9,0.6,
01/03/2013,07:00,118,0.4,65.3,0.5,25.1,84.4,0.001,0.002,0.003,0.000,0.1,12.7,1.3,
01/03/2013,08:00,49,1.6,19.4,0.6,26.5,76.9,0.000,0.001,0.001,0.000,0.0,13.5,3.0,
01/03/2013,09:00,57,1.9,16.1,0.6,26.9,75.1,0.001,0.001,0.002,0.000,0.1,19.3,5.7,
01/03/2013,10:00,59,1.7,19.3,0.5,26.8,76.0,0.001,0.001,0.001,0.000,0.1,12.2,-1.6,
01/03/2013,11:00,60,2.4,13.0,0.7,27.1,75.3,0.000,0.001,0.001,0.000,0.0,14.7,1.7,
01/03/2013,12:00,62,2.1,16.1,0.7,27.0,75.7,0.000,0.000,0.000,0.000,0.0,14.2,3.2,
01/03/2013,13:00,57,2.2,16.8,0.8,25.7,81.7,0.000,0.000,0.000,0.000,0.0,14.4,3.4,
01/03/2013,14:00,65,2.0,16.4,0.7,25.5,84.0,0.000,0.001,0.001,0.000,0.0,11.9,1.6,
01/03/2013,15:00,70,2.4,14.8,0.7,26.0,81.6,0.000,0.000,0.000,0.000,0.0,11.8,3.2,
01/03/2013,16:00,72,2.6,16.0,0.9,25.9,81.3,0.000,0.000,0.000,0.000,0.0,12.4,3.3,
01/03/2013,17:00,71,2.7,14.7,0.8,25.8,82.4,0.000,0.001,0.001,0.000,0.0,14.7,3.9,
01/03/2013,18:00,83,2.7,18.7,1.0,25.6,84.2,0.000,0.000,0.000,0.000,0.0,14.9,3.6,
01/03/2013,19:00,82,3.5,15.9,1.2,25.0,88.5,0.000,0.000,0.000,0.000,0.0,9.7,0.0,
01/03/2013,20:00,70,2.9,19.2,1.1,24.4,90.5,0.000,0.000,0.000,0.000,0.0,19.5,5.7,
01/03/2013,21:00,74,2.8,18.4,1.1,23.6,90.9,0.000,0.000,0.000,0.000,0.0,16.8,2.2,
01/03/2013,22:00,54,2.9,27.2,1.2,23.1,91.9,0.000,0.000,0.000,0.000,0.0,17.0,-0.1,
01/03/2013,23:00,20,1.6,172.1,1.3,22.4,92.8,0.000,0.000,0.000,0.000,0.0,17.3,1.8,
02/03/2013,00:00,318,0.9,30.6,0.5,22.0,93.9,,,,,,10.4,0.7,
02/03/2013,01:00,255,0.4,67.2,0.4,21.9,94.6,0.000,0.002,0.002,0.001,0.0,7.1,-1.5,
02/03/2013,02:00,189,0.3,68.9,0.4,21.9,95.1,0.000,0.003,0.003,0.001,0.0,6.6,1.7,
02/03/2013,03:00,200,0.8,30.0,0.4,21.8,95.3,0.000,0.004,0.004,0.001,0.0,6.1,2.2,
02/03/2013,04:00,178,1.2,26.6,0.5,21.8,95.6,0.000,0.003,0.003,0.001,0.0,5.1,3.0,
02/03/2013,05:00,182,1.7,10.3,0.4,22.0,95.7,0.000,0.003,0.003,0.000,0.1,4.8,3.1,
02/03/2013,06:00,171,1.1,13.4,0.3,22.1,95.8,0.000,0.002,0.002,0.000,0.1,2.8,1.5,
02/03/2013,07:00,172,1.6,14.3,0.5,22.6,95.7,0.000,0.002,0.002,0.000,0.1,2.7,0.4,
02/03/2013,08:00,172,1.0,29.7,0.8,22.8,95.4,0.000,0.001,0.001,0.000,0.1,1.9,0.0,
02/03/2013,09:00,47,1.2,66.2,1.3,23.1,95.0,0.000,0.001,0.001,0.000,0.1,3.0,2.1,
02/03/2013,10:00,19,1.6,27.4,0.8,23.2,94.8,0.000,0.000,0.000,0.000,0.1,4.4,2.5,
02/03/2013,11:00,55,2.0,21.2,0.9,23.5,94.3,0.000,0.000,0.000,0.000,0.0,-1.1,-2.6,
02/03/2013,12:00,61,3.5,19.8,1.6,23.7,93.9,0.000,0.001,0.001,0.000,0.1,0.3,-2.8,
02/03/2013,13:00,67,4.2,16.2,1.5,23.5,94.4,0.000,0.000,0.000,0.000,0.0,3.0,-1.3,
02/03/2013,14:00,73,4.4,17.0,1.4,23.3,94.3,0.000,0.000,0.000,0.000,0.0,6.4,2.0,
02/03/2013,15:00,89,3.7,24.4,1.6,23.1,94.8,0.000,0.000,0.000,0.000,0.0,6.4,2.9,
02/03/2013,16:00,96,3.7,23.6,1.6,23.0,94.8,0.000,0.000,0.000,0.000,0.0,2.2,-0.4,
02/03/2013,17:00,93,4.3,19.2,1.8,22.7,94.8,0.000,0.000,0.000,0.000,0.0,-0.6,-4.6,
02/03/2013,18:00,90,4.4,17.0,1.7,22.6,94.0,0.000,0.000,0.000,0.000,0.0,6.9,0.0,
02/03/2013,19:00,105,3.4,22.1,1.4,22.8,94.4,0.000,0.000,0.000,0.000,0.0,3.9,-2.5,
02/03/2013,20:00,122,2.5,19.9,1.2,23.1,92.9,0.000,0.000,0.000,0.000,0.0,6.8,1.9,
02/03/2013,21:00,124,2.5,18.5,1.2,23.1,93.2,0.000,0.000,0.000,0.000,0.0,5.0,-0.3,
02/03/2013,22:00,109,3.9,19.2,1.7,23.7,90.5,0.000,0.000,0.000,0.000,0.0,8.6,2.6,
02/03/2013,23:00,112,3.3,21.9,1.5,23.2,92.9,0.000,0.000,0.000,0.000,0.0,8.0,1.9,
03/03/2013,00:00,122,3.0,20.9,1.3,23.2,94.4,,,,,,3.0,-2.9,
03/03/2013,01:00,140,2.3,16.9,0.8,22.9,94.9,0.000,0.000,0.000,0.000,0.0,5.7,-1.0,
03/03/2013,02:00,157,2.2,11.6,0.6,22.5,94.8,0.000,0.000,0.000,0.000,0.0,7.9,0.5,
03/03/2013,03:00,161,2.4,12.5,0.7,22.1,94.5,0.000,0.000,0.000,0.000,0.0,4.6,-1.8,
03/03/2013,04:00,157,2.7,11.5,0.8,21.9,94.5,0.000,0.000,0.000,0.000,0.0,7.2,2.0,
03/03/2013,05:00,158,2.7,11.3,0.7,21.9,94.4,0.000,0.000,0.000,0.000,0.0,10.0,4.0,
03/03/2013,06:00,157,2.9,12.0,0.8,22.5,93.3,0.000,0.000,0.000,0.000,0.0,9.2,0.2,
03/03/2013,07:00,156,2.8,12.7,0.9,23.6,89.8,0.000,0.000,0.000,0.000,0.0,6.2,-1.2,
03/03/2013,08:00,155,3.2,13.4,1.0,25.3,84.5,0.000,0.000,0.000,0.000,0.0,5.2,0.9,
03/03/2013,09:00,155,3.3,13.6,1.0,25.6,84.3,0.000,0.000,0.000,0.000,0.0,7.8,3.6,
03/03/2013,10:00,138,3.2,17.1,1.3,26.8,79.5,0.000,0.000,0.000,0.000,0.1,6.9,-0.1,
03/03/2013,11:00,127,3.1,20.6,1.3,27.4,76.4,0.000,0.000,0.000,0.000,0.1,8.7,-1.6,
03/03/2013,12:00,133,2.8,20.1,1.1,26.2,80.2,0.000,0.000,0.000,0.000,0.0,10.6,0.0,
03/03/2013,13:00,129,3.0,18.6,1.4,28.4,71.6,0.000,0.000,0.000,0.000,0.0,13.1,3.0,
03/03/2013,14:00,122,3.6,20.4,1.6,28.6,71.0,0.000,0.000,0.000,0.000,0.0,15.5,5.1,
03/03/2013,15:00,123,3.6,20.3,1.5,28.0,72.0,0.000,0.000,0.000,0.000,0.0,9.2,0.8,
03/03/2013,16:00,115,3.6,18.9,1.5,27.1,77.2,0.000,0.000,0.000,0.000,0.0,8.0,0.0,
03/03/2013,17:00,122,3.2,20.8,1.4,26.6,79.6,0.000,0.000,0.000,0.000,0.0,19.4,7.9,
03/03/2013,18:00,131,2.6,18.8,1.1,26.0,80.6,0.000,0.000,0.000,0.000,0.0,14.6,3.6,
03/03/2013,19:00,134,2.8,16.1,1.0,25.6,83.0,0.000,0.000,0.000,0.000,0.0,8.8,-0.5,
03/03/2013,20:00,144,2.5,16.0,1.0,24.9,88.0,0.000,0.000,0.000,0.000,0.0,13.9,4.5,
03/03/2013,21:00,141,2.7,15.0,1.0,24.3,90.9,0.000,0.000,0.000,0.000,0.0,9.5,3.0,
03/03/2013,22:00,145,2.6,14.4,0.9,24.3,90.0,0.000,0.000,0.000,0.000,0.0,10.1,2.1,
03/03/2013,23:00,147,2.4,15.0,0.8,24.1,90.0,0.000,0.000,0.000,0.000,0.0,7.5,0.2,
04/03/2013,00:00,160,2.7,11.8,0.7,23.6,91.9,,,,,,4.2,-0.9,
04/03/2013,01:00,154,2.3,18.6,0.8,23.4,93.5,0.000,0.000,0.000,0.000,0.0,2.5,-0.4,
04/03/2013,02:00,145,2.6,18.0,1.0,23.4,94.7,0.000,0.000,0.000,0.000,0.1,3.1,0.3,
04/03/2013,03:00,152,2.0,16.3,0.7,23.4,94.7,0.000,0.000,0.000,0.000,0.1,2.4,-1.0,
04/03/2013,04:00,161,2.3,15.2,0.7,23.3,94.8,0.000,0.000,0.000,0.000,0.1,,,
04/03/2013,05:00,166,2.7,11.1,0.8,23.1,94.5,0.000,0.000,0.000,0.000,0.1,9.6,2.2,
04/03/2013,06:00,165,3.5,13.2,1.1,22.8,93.9,0.000,0.000,0.000,0.000,0.0,12.3,4.1,
04/03/2013,07:00,164,3.3,13.5,1.0,22.8,93.3,0.000,0.000,0.000,0.000,0.0,11.9,4.9,
04/03/2013,08:00,159,3.6,13.5,1.0,22.9,93.4,0.000,0.001,0.001,0.000,0.0,5.0,0.1,
04/03/2013,09:00,162,4.0,13.9,1.1,23.5,92.5,0.000,0.000,0.000,0.000,0.0,-0.1,-1.7,
04/03/2013,10:00,158,3.7,12.0,1.1,24.0,91.3,0.000,0.000,0.000,0.000,0.1,0.9,-0.1,
04/03/2013,11:00,153,3.9,13.5,1.1,25.9,85.5,0.000,0.000,0.000,0.000,0.1,2.6,1.5,
04/03/2013,12:00,138,3.2,16.5,1.2,25.2,90.1,0.000,0.000,0.000,0.000,0.1,3.3,1.0,
04/03/2013,13:00,140,3.2,16.9,1.2,25.0,91.3,0.000,0.000,0.000,0.000,0.1,2.4,0.0,
04/03/2013,14:00,142,3.0,16.1,1.1,25.1,90.6,0.000,0.000,0.000,0.000,0.1,3.9,1.8,
04/03/2013,15:00,144,2.9,14.7,1.0,24.4,92.7,0.000,0.001,0.001,0.000,0.1,3.4,0.7,
04/03/2013,16:00,142,2.8,17.4,1.1,24.4,92.6,0.000,0.000,0.000,0.000,0.1,4.9,1.9,
04/03/2013,17:00,142,3.2,14.3,1.0,24.0,92.6,0.000,0.000,0.000,0.000,0.1,2.9,-0.5,
04/03/2013,18:00,151,3.1,12.9,1.0,23.5,93.2,0.000,0.001,0.001,0.000,0.1,4.7,1.1,
04/03/2013,19:00,151,3.0,12.1,0.9,23.3,93.0,0.000,0.000,0.000,0.000,0.0,6.3,1.4,
04/03/2013,20:00,154,3.0,13.2,1.0,22.8,94.1,0.000,0.000,0.000,0.000,0.0,5.9,2.3,
04/03/2013,21:00,155,3.2,12.3,0.9,22.5,94.3,0.000,0.000,0.000,0.000,0.0,7.2,2.8,
04/03/2013,22:00,159,3.1,14.4,0.9,22.5,92.7,0.000,0.000,0.000,0.000,0.0,9.3,3.2,
04/03/2013,23:00,160,3.0,11.6,0.9,22.9,89.2,0.000,0.000,0.000,0.000,0.0,12.5,3.5,
05/03/2013,00:00,149,3.1,14.3,1.1,23.5,85.9,,,,,,19.2,7.2,
05/03/2013,01:00,143,3.8,15.2,1.3,23.9,84.0,0.000,0.000,0.000,0.000,0.0,19.3,7.1,
05/03/2013,02:00,147,3.5,14.9,1.2,23.9,83.8,0.000,0.000,0.000,0.000,0.0,18.2,6.9,
05/03/2013,03:00,147,3.5,14.8,1.2,23.8,83.8,0.000,0.000,0.000,0.000,0.0,17.6,5.8,
05/03/2013,04:00,150,4.0,13.7,1.3,23.5,85.4,0.000,0.000,0.000,0.000,0.0,16.7,5.4,
05/03/2013,05:00,158,3.4,13.1,1.1,23.5,84.9,0.000,0.000,0.000,0.000,0.0,16.6,4.8,
05/03/2013,06:00,157,3.4,12.6,1.0,23.5,84.2,0.000,0.000,0.000,0.000,0.0,17.5,4.3,
05/03/2013,07:00,155,3.6,13.7,1.1,24.0,83.3,0.000,0.000,0.000,0.000,0.0,14.8,1.9,
05/03/2013,08:00,145,3.9,15.5,1.4,25.6,78.4,0.000,0.000,0.000,0.000,0.0,16.7,4.2,
05/03/2013,09:00,147,4.6,12.9,1.6,26.7,74.2,0.000,0.000,0.000,0.000,0.0,44.0,2.3,
05/03/2013,10:00,147,5.0,13.5,1.8,26.9,73.9,0.000,0.000,0.000,0.000,0.0,,,
05/03/2013,11:00,138,4.6,15.4,1.6,26.6,75.3,0.000,0.000,0.000,0.000,0.0,11.6,2.7,
05/03/2013,12:00,132,4.2,18.2,1.7,27.2,72.4,0.000,0.000,0.000,0.000,0.0,14.4,4.6,
05/03/2013,13:00,135,4.4,18.5,1.7,27.3,70.9,0.000,0.000,0.000,0.000,0.0,19.8,7.1,
05/03/2013,14:00,131,4.2,18.5,1.7,27.9,68.4,0.000,0.000,0.000,0.000,0.0,16.2,4.6,
05/03/2013,15:00,128,4.3,22.6,1.9,27.5,68.9,0.000,0.000,0.000,0.000,0.0,16.6,5.3,
05/03/2013,16:00,136,4.4,17.2,1.7,27.4,64.8,0.000,0.000,0.000,0.000,0.0,18.5,5.7,
05/03/2013,17:00,135,4.3,15.0,1.6,26.4,68.3,0.000,0.000,0.000,0.000,0.0,23.3,11.6,
05/03/2013,18:00,139,3.6,16.6,1.5,25.7,70.2,0.000,0.000,0.000,0.000,0.0,17.8,6.0,
05/03/2013,19:00,141,3.4,15.9,1.2,25.5,71.1,0.000,0.000,0.000,0.000,0.0,12.6,1.3,
05/03/2013,20:00,149,3.7,14.8,1.2,25.0,72.6,0.000,0.000,0.000,0.000,0.0,15.8,4.7,
05/03/2013,21:00,153,3.8,13.0,1.2,24.3,75.3,0.000,0.000,0.000,0.000,0.0,17.2,5.2,
05/03/2013,22:00,151,3.6,13.1,1.1,23.9,77.1,0.000,0.000,0.000,0.000,0.0,15.2,5.5,
05/03/2013,23:00,150,3.1,14.0,1.1,23.7,78.9,0.000,0.000,0.000,0.000,0.0,15.5,6.2,
06/03/2013,00:00,159,3.0,13.2,0.9,23.5,80.1,,,,,,10.0,1.6,
06/03/2013,01:00,158,2.7,14.5,0.8,23.1,81.8,0.000,0.000,0.000,0.000,0.0,15.0,5.4,
06/03/2013,02:00,151,3.1,15.0,1.1,23.1,81.6,0.000,0.000,0.000,0.000,0.0,11.0,0.7,
06/03/2013,03:00,160,3.5,15.7,1.1,22.9,82.3,0.000,0.000,0.000,0.000,0.0,7.6,-1.4,
06/03/2013,04:00,164,3.2,14.4,1.0,22.5,83.0,0.000,0.000,0.000,0.000,0.0,12.6,2.4,
06/03/2013,05:00,156,3.1,14.5,1.0,22.5,82.5,0.000,0.000,0.000,0.000,0.0,14.5,5.4,
06/03/2013,06:00,162,3.4,13.4,1.1,22.6,82.8,0.000,0.001,0.001,0.000,0.0,12.4,3.5,
06/03/2013,07:00,160,3.3,14.0,1.0,23.2,81.3,0.000,0.001,0.001,0.000,0.0,13.1,2.2,
06/03/2013,08:00,150,3.8,16.4,1.3,25.7,72.2,0.000,0.001,0.001,0.000,0.0,15.2,2.4,
06/03/2013,09:00,142,4.1,15.8,1.4,27.1,66.2,0.000,0.000,0.000,0.000,0.0,16.4,3.6,
06/03/2013,10:00,134,4.0,17.6,1.4,28.2,63.2,0.000,0.000,0.000,0.000,0.0,24.5,5.8,
06/03/2013,11:00,132,4.2,20.3,1.7,27.8,63.2,0.000,0.000,0.000,0.000,0.0,24.6,7.1,
06/03/2013,12:00,135,3.4,20.0,1.5,28.0,61.8,0.000,0.000,0.000,0.000,0.0,16.4,7.5,
06/03/2013,13:00,133,3.1,22.5,1.3,27.7,62.1,0.000,0.000,0.000,0.000,0.0,18.1,7.7,
06/03/2013,14:00,121,3.8,23.0,1.6,28.3,59.0,0.000,0.000,0.000,0.000,0.0,22.0,5.9,
06/03/2013,15:00,131,3.4,21.4,1.4,29.3,51.9,0.000,0.000,0.000,0.000,0.0,23.6,6.1,
06/03/2013,16:00,122,3.7,21.6,1.6,28.4,55.7,0.000,0.001,0.001,0.000,0.0,23.6,7.5,
06/03/2013,17:00,135,4.1,17.7,1.7,25.5,66.3,0.000,0.000,0.000,0.000,0.0,16.0,5.9,
06/03/2013,18:00,140,3.4,15.1,1.2,24.7,69.4,0.000,0.000,0.000,0.000,0.0,11.9,-0.4,
06/03/2013,19:00,145,3.2,14.5,1.1,24.4,69.5,0.000,0.000,0.000,0.000,0.0,11.4,0.0,
06/03/2013,20:00,149,3.0,13.7,1.0,24.0,70.2,0.000,0.000,0.000,0.000,0.0,9.4,0.5,
06/03/2013,21:00,152,2.8,13.3,0.9,23.4,72.8,0.000,0.000,0.000,0.000,0.0,,,
06/03/2013,22:00,160,2.9,14.6,0.8,23.0,74.7,0.000,0.000,0.000,0.000,0.0,14.6,4.1,
06/03/2013,23:00,169,2.7,12.2,0.8,22.5,77.4,0.000,0.000,0.000,0.000,0.0,6.6,1.5,
07/03/2013,00:00,170,3.2,12.3,0.9,22.1,79.2,,,,,,8.8,0.1,
07/03/2013,01:00,169,3.0,11.9,0.8,21.9,80.8,0.000,0.000,0.000,0.000,0.0,11.5,1.3,
07/03/2013,02:00,166,3.2,12.1,0.9,21.9,81.7,0.000,0.000,0.000,0.000,0.0,11.4,3.4,
07/03/2013,03:00,165,3.5,10.9,0.9,21.8,82.5,0.000,0.000,0.000,0.000,0.0,9.6,-0.4,
07/03/2013,04:00,164,3.6,12.9,1.1,21.7,83.5,0.000,0.000,0.000,0.000,0.0,13.6,3.2,
07/03/2013,05:00,167,3.1,14.2,0.9,21.3,86.7,0.000,0.000,0.000,0.000,0.0,11.7,4.0,
07/03/2013,06:00,164,3.2,14.0,0.9,21.8,84.8,0.000,0.000,0.000,0.000,0.0,8.7,3.4,
07/03/2013,07:00,158,3.9,14.0,1.2,22.9,81.5,0.000,0.001,0.001,0.000,0.0,8.5,1.7,
07/03/2013,08:00,163,3.8,14.3,1.2,24.3,78.2,0.001,0.000,0.001,0.000,0.0,2.6,-0.8,
07/03/2013,09:00,157,3.8,15.0,1.1,26.1,72.4,0.000,0.000,0.000,0.000,0.0,10.8,4.1,
07/03/2013,10:00,129,3.3,27.2,1.3,28.4,63.6,0.000,0.000,0.000,0.000,0.0,11.9,5.2,
07/03/2013,11:00,105,3.7,21.7,1.4,28.7,60.2,0.000,0.000,0.000,0.000,0.0,18.6,6.6,
07/03/2013,12:00,96,4.2,17.5,1.4,28.7,60.4,0.000,0.000,0.000,0.000,0.0,21.2,6.4,
07/03/2013,13:00,112,3.8,27.0,1.5,28.4,62.7,0.000,0.000,0.000,0.000,0.0,21.7,5.9,
07/03/2013,14:00,134,2.9,30.1,1.3,28.9,62.4,0.000,0.000,0.000,0.000,0.0,16.5,5.8,
07/03/2013,15:00,140,3.5,22.6,1.3,26.6,72.0,0.000,0.001,0.001,0.000,0.0,20.3,7.4,
07/03/2013,16:00,136,3.1,29.3,1.2,24.9,79.9,0.000,0.001,0.001,0.000,0.0,13.0,6.5,
07/03/2013,17:00,129,2.2,25.1,1.0,23.0,88.3,0.000,0.000,0.000,0.000,0.0,-0.9,0.0,
07/03/2013,18:00,147,2.6,16.7,0.9,23.5,80.5,0.000,0.001,0.001,0.000,0.0,-1.1,-2.6,
07/03/2013,19:00,141,2.0,16.7,0.8,23.3,79.7,0.000,0.000,0.000,0.000,0.0,2.0,-1.9,
07/03/2013,20:00,168,1.6,28.4,1.0,23.1,80.0,0.000,0.000,0.000,0.000,0.0,2.2,-0.5,
07/03/2013,21:00,167,2.5,13.0,0.7,22.1,86.4,0.000,0.000,0.000,0.000,0.0,5.7,0.4,
07/03/2013,22:00,164,2.8,12.8,0.8,22.4,84.9,0.000,0.000,0.000,0.000,0.0,4.7,0.7,
07/03/2013,23:00,160,3.1,13.3,0.9,22.2,83.8,0.000,0.000,0.000,0.000,0.0,9.6,1.0,
08/03/2013,00:00,157,3.1,13.3,0.9,22.2,82.6,,,,,,10.3,1.7,
08/03/2013,01:00,156,3.8,12.9,1.2,21.9,82.9,0.000,0.000,0.000,0.000,0.0,5.9,-3.6,
08/03/2013,02:00,157,3.5,12.8,1.0,21.4,83.9,0.000,0.000,0.000,0.000,0.0,10.5,0.1,
08/03/2013,03:00,161,3.1,11.5,0.9,21.3,83.8,0.000,0.000,0.000,0.000,0.0,12.5,-0.2,
08/03/2013,04:00,165,3.6,15.0,1.2,21.0,87.2,0.000,0.000,0.000,0.000,0.0,10.4,1.9,
08/03/2013,05:00,173,3.5,12.9,1.0,20.6,90.4,0.000,0.000,0.000,0.000,0.0,8.5,2.8,
08/03/2013,06:00,170,2.8,12.8,0.7,21.3,88.3,0.000,0.001,0.001,0.000,0.0,9.1,0.1,
08/03/2013,07:00,161,3.7,11.8,1.1,23.5,80.0,0.000,0.001,0.001,0.000,0.0,17.1,6.5,
08/03/2013,08:00,155,3.3,13.8,1.0,26.2,71.3,0.000,0.001,0.001,0.000,0.0,16.7,7.0,
08/03/2013,09:00,150,2.9,17.8,1.1,28.3,65.5,0.000,0.000,0.000,0.000,0.0,15.8,5.5,
08/03/2013,10:00,155,3.1,18.6,1.1,27.9,66.4,0.000,0.001,0.001,0.000,0.0,19.1,6.6,
08/03/2013,11:00,164,2.9,16.8,0.9,26.1,74.6,0.001,0.001,0.001,0.000,0.0,17.7,7.6,
08/03/2013,12:00,120,2.9,29.4,1.3,29.0,61.2,0.000,0.000,0.000,0.000,0.0,7.5,3.9,
08/03/2013,13:00,128,3.0,24.6,1.3,29.5,56.6,0.000,0.000,0.000,0.000,0.0,8.2,2.9,
08/03/2013,14:00,140,3.4,22.1,1.3,28.5,58.9,0.000,0.000,0.000,0.000,0.0,16.8,8.1,
08/03/2013,15:00,115,4.1,18.8,2.0,27.6,64.8,0.000,0.001,0.001,0.000,0.0,17.9,7.5,
08/03/2013,16:00,117,3.3,21.4,1.4,26.0,70.9,0.000,0.000,0.000,0.000,0.0,14.7,2.3,
08/03/2013,17:00,126,2.6,20.3,1.5,24.5,82.1,0.000,0.001,0.001,0.000,0.0,14.3,2.8,
08/03/2013,18:00,141,2.5,14.4,0.9,24.8,74.4,0.000,0.001,0.001,0.000,0.0,11.4,2.9,
08/03/2013,19:00,143,2.5,15.7,1.0,25.1,71.9,0.000,0.000,0.000,0.000,0.0,14.0,4.2,
08/03/2013,20:00,152,2.8,13.8,1.0,24.8,72.2,0.000,0.000,0.000,0.000,0.0,16.4,6.3,
08/03/2013,21:00,159,3.0,13.1,0.9,24.4,73.4,0.000,0.000,0.000,0.000,0.0,19.7,2.2,
08/03/2013,22:00,156,2.7,14.0,0.9,23.9,74.9,0.000,0.000,0.000,0.000,0.0,15.1,3.8,
08/03/2013,23:00,155,3.1,12.7,0.9,23.0,78.0,0.000,0.000,0.000,0.000,0.0,10.4,-0.6,
09/03/2013,00:00,164,3.1,13.3,1.0,22.7,80.0,,,,,,5.1,1.4,
09/03/2013,01:00,164,3.0,13.4,0.9,22.2,83.7,0.000,0.000,0.000,0.000,0.0,5.8,1.9,
09/03/2013,02:00,159,3.1,13.2,0.9,22.3,84.0,0.000,0.000,0.000,0.000,0.0,9.7,3.7,
09/03/2013,03:00,164,3.3,13.6,1.0,21.9,87.2,0.000,0.000,0.000,0.000,0.0,2.1,0.7,
09/03/2013,04:00,171,2.2,13.3,0.7,21.0,92.8,0.000,0.000,0.000,0.000,0.0,0.1,0.9,
09/03/2013,05:00,159,2.2,15.4,0.7,21.2,91.3,0.000,0.000,0.000,0.000,0.0,-0.4,0.7,
09/03/2013,06:00,160,2.6,12.6,0.7,21.2,92.6,0.000,0.000,0.000,0.000,0.0,3.8,0.9,
09/03/2013,07:00,155,2.3,14.0,0.7,21.7,91.8,0.000,0.000,0.000,0.000,0.0,9.2,2.2,
