Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%RH),Rainfall (mm),Solar Radiation (w/m^2),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
24/02/2010,06:00,167,0.8,31.2,0.6,25.0,88.6,0.0,54,1012,0.036,0.008,0.043,0.000,4.6,-0.1,13
24/02/2010,07:00,140,1.9,20.0,0.6,26.9,77.0,0.0,343,1012,0.018,0.009,0.027,0.001,12.8,3.0,13
24/02/2010,08:00,130,2.9,19.0,0.9,28.2,68.0,0.0,597,1012,0.010,0.004,0.014,0.004,,,9
24/02/2010,09:00,151,2.8,23.4,1.0,28.9,63.2,0.0,634,1012,0.007,0.005,0.012,0.008,,,8
24/02/2010,10:00,127,3.1,20.5,1.0,29.7,62.8,0.0,945,1012,,,,,,,
24/02/2010,11:00,117,3.4,14.8,1.1,30.4,60.4,0.0,1046,1012,,,,,18.9,16.5,
24/02/2010,12:00,90,4.0,19.4,1.6,30.5,62.2,0.0,998,1011,,,,,32.8,28.7,
24/02/2010,13:00,81,4.9,12.5,1.4,29.9,66.8,0.0,793,1011,0.005,0.002,0.007,0.001,,,14
24/02/2010,14:00,137,3.9,46.8,1.5,29.2,70.4,0.0,402,1011,0.042,0.008,0.050,0.015,,,17
24/02/2010,15:00,182,6.0,9.4,1.6,28.5,71.2,0.0,318,1010,0.048,0.008,0.056,0.025,84.4,42.0,16
24/02/2010,16:00,179,5.6,8.9,1.6,28.1,73.1,0.0,236,1011,0.015,0.005,0.020,0.003,,,15
24/02/2010,17:00,175,5.3,10.8,1.5,27.6,73.4,0.0,79,1012,0.015,0.003,0.018,0.004,19.5,0.1,11
24/02/2010,18:00,170,5.5,8.4,1.5,27.2,72.2,0.0,6,1012,0.006,0.001,0.007,0.000,13.0,2.2,7
24/02/2010,19:00,167,4.6,8.5,1.4,27.1,71.9,0.0,0,1013,0.003,0.001,0.004,0.000,12.8,6.3,6
24/02/2010,20:00,164,3.8,13.7,1.4,27.1,74.2,0.0,0,1014,0.004,0.000,0.004,0.000,9.8,3.8,8
24/02/2010,21:00,165,4.7,11.9,1.5,27.0,72.0,0.0,0,1014,0.000,0.000,0.000,0.000,12.0,4.3,8
24/02/2010,22:00,169,3.8,9.6,1.4,25.8,82.5,0.8,0,1014,0.001,0.000,0.001,0.000,14.1,3.0,11
24/02/2010,23:00,163,4.8,10.5,1.6,25.1,85.0,0.6,0,1014,0.000,0.000,0.000,0.000,13.3,2.5,10
25/02/2010,00:00,132,4.1,13.0,1.4,25.2,83.4,0.0,0,1013,,,,,11.2,1.7,
25/02/2010,01:00,141,3.4,12.6,1.1,24.9,82.7,0.0,0,1013,0.001,0.001,0.002,0.002,17.8,13.1,
25/02/2010,02:00,157,2.5,17.3,0.9,24.6,83.4,0.0,0,1012,0.002,0.001,0.003,0.003,11.7,5.5,
25/02/2010,03:00,132,3.6,17.1,1.7,23.8,89.3,2.5,0,1012,0.003,0.001,0.003,0.000,8.8,4.1,
25/02/2010,04:00,149,2.7,16.1,0.9,23.7,93.5,3.1,0,1012,0.004,0.001,0.005,0.000,6.8,1.5,
25/02/2010,05:00,133,3.9,12.1,1.5,23.8,91.8,0.0,1,1012,0.005,0.001,0.006,0.001,12.4,8.1,
25/02/2010,06:00,117,4.4,13.1,1.3,24.9,84.8,0.0,34,1013,0.015,0.003,0.018,0.003,13.0,6.3,
25/02/2010,07:00,89,4.3,12.6,1.5,24.5,87.4,1.2,62,1014,0.007,0.003,0.010,0.001,20.5,4.0,
25/02/2010,08:00,87,3.3,11.3,1.3,23.3,91.7,0.6,114,1015,0.010,0.005,0.015,,,,
25/02/2010,09:00,110,2.1,38.7,1.0,24.3,91.3,9.4,135,1015,0.014,0.005,0.019,,,,
25/02/2010,10:00,138,3.8,15.1,1.4,25.5,83.0,0.1,227,1015,0.011,0.004,0.015,0.000,,,10
25/02/2010,11:00,145,4.3,16.9,1.5,26.7,72.4,0.0,439,1015,0.008,0.003,0.011,0.001,10.1,3.9,9
25/02/2010,12:00,143,5.2,14.0,1.5,26.1,76.7,0.0,429,1014,0.007,0.004,0.010,0.003,11.3,5.9,13
25/02/2010,13:00,145,5.9,15.3,1.8,26.0,76.3,0.0,422,1014,0.006,0.003,0.009,0.004,8.7,3.0,13
25/02/2010,14:00,142,4.0,20.5,1.5,25.1,83.3,3.9,238,1014,0.007,0.005,0.012,0.001,8.0,2.7,10
25/02/2010,15:00,158,4.6,13.4,1.4,24.4,89.4,1.4,65,1014,0.009,0.006,0.014,0.000,18.8,10.6,21
25/02/2010,16:00,152,4.2,11.8,1.3,24.9,86.7,0.3,64,1014,0.009,0.005,0.013,0.003,27.7,10.9,22
25/02/2010,17:00,141,3.0,17.2,1.1,25.0,83.6,0.0,24,1014,0.008,0.006,0.014,0.003,30.1,13.0,22
25/02/2010,18:00,155,3.8,11.6,1.2,25.5,76.6,0.0,2,1015,0.007,0.005,0.012,0.005,30.3,8.2,21
25/02/2010,19:00,146,3.8,18.0,1.3,25.6,76.9,0.0,0,1015,0.003,0.003,0.005,0.001,30.3,3.7,20
25/02/2010,20:00,139,3.9,16.1,1.4,24.5,83.0,0.0,0,1016,0.004,0.003,0.007,0.002,24.5,6.0,14
25/02/2010,21:00,137,3.6,14.7,1.1,24.3,82.8,0.0,0,1016,0.002,0.002,0.003,0.005,18.0,6.3,16
25/02/2010,22:00,144,3.8,16.9,1.8,24.1,82.6,0.3,0,1016,0.003,0.002,0.005,0.002,23.4,6.9,16
25/02/2010,23:00,144,4.1,15.8,1.4,23.3,83.7,0.0,0,1016,0.001,0.001,0.001,0.003,21.4,6.3,14
26/02/2010,00:00,155,3.3,17.8,1.1,23.7,77.3,0.0,0,1016,,,,,20.5,6.0,
26/02/2010,01:00,160,3.1,15.3,1.2,23.4,77.0,0.0,0,1015,0.000,0.000,0.000,0.000,13.7,-1.1,13
26/02/2010,02:00,157,3.4,14.0,1.0,23.2,75.0,0.0,0,1014,0.000,0.000,0.000,0.000,27.0,9.6,13
26/02/2010,03:00,155,3.6,13.6,1.3,23.0,73.7,0.0,0,1014,0.002,0.004,0.006,0.000,25.2,7.3,14
26/02/2010,04:00,152,3.2,16.5,1.2,22.9,71.1,0.0,0,1014,0.003,0.003,0.006,0.000,24.5,7.8,14
26/02/2010,05:00,158,3.4,15.4,1.3,22.9,71.0,0.0,2,1015,0.003,0.004,0.007,0.000,19.8,0.7,14
26/02/2010,06:00,159,3.7,13.4,1.2,22.9,71.0,0.0,65,1015,0.009,0.006,0.015,0.000,24.1,3.5,15
26/02/2010,07:00,159,3.5,16.9,1.3,23.5,71.6,0.0,254,1015,0.007,0.005,0.012,0.000,22.8,4.2,14
26/02/2010,08:00,154,4.2,15.7,1.4,24.9,67.7,0.0,548,1016,0.010,0.005,0.014,0.000,22.6,5.5,16
26/02/2010,09:00,147,4.6,15.5,1.6,26.1,64.8,0.0,749,1016,0.008,0.004,0.012,0.002,25.1,6.4,15
26/02/2010,10:00,131,5.4,13.0,1.6,26.9,63.1,0.0,753,1016,0.007,0.004,0.010,0.003,28.6,7.9,17
26/02/2010,11:00,125,5.7,11.8,1.6,27.1,61.9,0.0,687,1015,0.009,0.005,0.013,0.000,19.9,-2.0,17
26/02/2010,12:00,120,6.2,9.1,1.5,27.7,57.0,0.0,701,1015,0.007,0.004,0.011,0.000,27.2,6.8,15
26/02/2010,13:00,146,5.3,28.8,1.6,27.6,57.6,0.0,565,1014,0.013,0.005,0.017,0.000,32.2,8.2,17
26/02/2010,14:00,174,5.9,7.7,1.5,27.4,58.3,0.0,467,1013,0.008,0.004,0.012,0.000,25.6,3.1,15
26/02/2010,15:00,179,6.2,10.2,1.6,27.8,57.0,0.0,567,1013,0.017,0.006,0.022,0.007,,,17
26/02/2010,16:00,179,5.8,8.8,1.5,27.7,55.6,0.0,413,1013,0.008,0.004,0.012,0.000,34.1,9.6,15
26/02/2010,17:00,174,5.5,9.5,1.4,26.9,58.4,0.0,53,1013,0.006,0.003,0.009,0.000,26.9,2.4,14
26/02/2010,18:00,168,5.7,8.2,1.4,26.3,62.3,0.0,10,1014,0.004,0.002,0.006,0.000,24.2,3.8,13
26/02/2010,19:00,163,4.9,9.0,1.3,25.8,64.2,0.0,0,1015,0.003,0.002,0.004,0.000,21.6,3.3,11
26/02/2010,20:00,153,3.3,12.7,1.1,25.3,66.8,0.0,0,1015,0.003,0.003,0.006,0.000,22.6,5.7,12
26/02/2010,21:00,150,3.3,13.5,1.2,24.8,68.9,0.0,0,1016,0.005,0.004,0.009,0.005,25.1,5.8,12
26/02/2010,22:00,132,2.4,19.3,0.9,24.2,70.7,0.0,0,1015,0.001,0.002,0.002,0.005,21.8,5.3,11
26/02/2010,23:00,119,2.2,14.0,0.8,23.3,73.2,0.0,0,1015,0.000,0.002,0.002,0.000,23.3,7.8,10
27/02/2010,00:00,167,2.4,14.7,0.8,23.2,74.2,0.0,0,1014,,,,,15.6,1.0,
27/02/2010,01:00,166,2.3,15.8,0.8,23.1,74.9,0.0,0,1014,0.001,0.001,0.002,0.000,14.7,2.6,9
27/02/2010,02:00,166,2.6,14.3,0.8,22.9,75.7,0.0,0,1013,0.000,0.001,0.001,0.000,17.0,4.8,9
27/02/2010,03:00,170,2.6,12.8,0.7,22.3,78.1,0.0,0,1013,0.000,0.001,0.001,0.000,15.7,4.6,8
27/02/2010,04:00,165,2.7,13.5,0.8,22.0,79.4,0.0,0,1013,0.001,0.002,0.003,0.000,17.6,6.5,8
27/02/2010,05:00,171,2.5,13.2,0.7,21.8,81.3,0.0,2,1013,0.004,0.004,0.008,0.000,18.7,6.7,9
27/02/2010,06:00,166,2.6,15.7,0.9,22.4,79.4,0.0,99,1013,0.002,0.003,0.004,0.000,13.3,1.2,9
27/02/2010,07:00,158,3.6,15.5,1.4,24.0,73.1,0.0,347,1014,0.003,0.001,0.004,0.000,14.4,3.3,9
27/02/2010,08:00,141,4.2,16.6,1.3,25.5,65.6,0.0,598,,0.006,0.004,0.010,0.002,14.3,3.1,10
27/02/2010,09:00,128,4.0,13.6,1.2,26.1,63.3,0.0,798,1015,0.006,0.003,0.009,0.001,15.5,3.7,10
27/02/2010,10:00,115,3.7,14.4,1.1,27.0,60.4,0.0,940,1014,0.005,0.002,0.007,0.000,16.8,5.1,10
27/02/2010,11:00,113,3.3,18.5,1.0,28.1,55.2,0.0,1000,1014,0.019,0.006,0.025,0.008,19.8,7.2,10
27/02/2010,12:00,100,3.4,16.5,1.1,28.3,56.9,0.0,974,1013,0.036,0.010,0.046,0.026,16.0,-2.3,12
27/02/2010,13:00,141,2.3,46.8,1.1,28.7,53.5,0.0,870,1012,0.031,0.009,0.039,0.021,,,11
27/02/2010,14:00,82,3.1,18.9,1.1,28.8,55.2,0.0,646,1012,0.006,0.003,0.009,0.003,,,10
27/02/2010,15:00,65,3.0,13.4,0.9,28.8,55.3,0.0,644,1011,0.003,0.003,0.006,0.001,17.5,5.8,10
27/02/2010,16:00,70,3.3,12.5,1.0,28.2,60.6,0.0,383,1011,0.004,0.003,0.006,0.001,17.9,5.7,9
27/02/2010,17:00,81,3.4,10.4,0.9,27.2,71.1,0.0,141,1011,0.003,0.002,0.004,0.000,16.4,4.5,9
27/02/2010,18:00,82,2.5,10.9,0.6,26.5,76.7,0.0,8,1012,0.004,0.003,0.007,0.000,16.8,4.3,10
27/02/2010,19:00,81,1.8,12.5,0.6,26.2,78.9,0.0,0,1012,0.006,0.007,0.012,0.000,25.8,7.0,12
27/02/2010,20:00,76,2.4,9.8,0.6,26.1,81.5,0.0,0,1013,0.001,0.003,0.004,0.000,25.4,5.0,11
27/02/2010,21:00,85,1.6,17.0,0.6,25.9,82.9,0.0,0,1013,0.002,0.007,0.008,0.000,23.1,3.3,11
27/02/2010,22:00,81,2.5,11.2,0.7,26.0,82.2,0.0,0,1013,0.002,0.004,0.005,0.000,27.6,6.2,11
27/02/2010,23:00,108,0.8,57.2,0.8,25.5,84.1,0.0,0,1013,0.001,0.003,0.004,0.000,22.5,4.8,11
28/02/2010,00:00,163,0.7,58.0,0.8,24.6,87.4,0.0,0,1012,,,,,11.0,1.4,
28/02/2010,01:00,178,1.8,13.9,0.6,24.3,85.5,0.0,0,1012,0.000,0.001,0.001,0.000,9.9,1.8,8
28/02/2010,02:00,171,2.0,12.6,0.6,24.2,86.2,0.0,0,1011,0.000,0.002,0.002,0.000,15.9,7.5,8
28/02/2010,03:00,174,1.8,13.0,0.6,24.2,85.9,0.0,0,1011,0.000,0.002,0.002,0.000,18.1,9.5,7
28/02/2010,04:00,170,2.0,11.6,0.5,24.2,86.3,0.0,0,1011,0.000,0.001,0.001,0.000,17.2,9.1,7
28/02/2010,05:00,171,2.0,13.4,0.7,24.2,86.7,0.0,3,1011,0.001,0.001,0.001,0.000,15.1,6.6,7
28/02/2010,06:00,164,2.3,14.4,0.8,24.6,85.8,0.0,113,1012,0.001,0.002,0.002,0.000,14.5,5.8,7
28/02/2010,07:00,158,2.5,17.3,0.8,25.8,81.6,0.0,323,1013,0.002,0.001,0.003,0.002,15.0,9.4,7
28/02/2010,08:00,132,3.4,16.2,1.0,27.2,77.0,0.0,569,1013,0.002,0.000,0.002,0.002,16.4,10.9,7
28/02/2010,09:00,124,3.3,14.1,1.0,27.8,74.4,0.0,748,1013,0.003,0.001,0.004,0.000,,,8
28/02/2010,10:00,120,3.7,12.8,1.0,28.0,71.9,0.0,746,1013,0.004,0.001,0.005,0.000,75.7,77.9,8
28/02/2010,11:00,114,3.3,13.9,1.0,28.5,70.0,0.0,824,1012,0.021,0.003,0.024,0.013,71.5,75.8,10
28/02/2010,12:00,90,3.5,14.7,1.2,29.0,68.0,0.0,837,1012,0.013,0.003,0.016,0.010,54.7,52.5,10
28/02/2010,13:00,76,3.8,14.2,1.2,28.8,70.8,0.0,891,1011,0.003,0.001,0.004,0.001,22.4,9.8,13
28/02/2010,14:00,75,3.6,14.0,1.1,28.9,69.5,0.0,810,1010,0.003,0.001,0.004,0.000,14.8,-1.1,12
28/02/2010,15:00,78,3.9,12.1,1.0,28.5,71.8,0.0,483,1009,0.002,0.001,0.003,0.000,,,13
28/02/2010,16:00,77,4.0,9.4,1.0,28.2,70.8,0.0,308,1009,0.003,0.000,0.003,0.000,39.0,27.5,10
28/02/2010,17:00,82,3.8,10.5,0.9,27.4,76.6,0.0,89,1009,0.003,0.001,0.004,0.000,42.1,29.4,11
28/02/2010,18:00,85,3.2,9.5,0.8,27.1,77.4,0.0,6,1010,0.005,0.001,0.006,0.000,23.9,6.6,10
28/02/2010,19:00,83,3.2,8.9,0.8,26.9,79.8,0.0,0,1010,0.004,0.003,0.007,0.000,33.4,7.8,11
28/02/2010,20:00,81,3.3,8.9,0.7,26.8,80.8,0.0,0,1011,0.002,0.000,0.002,0.000,28.1,5.5,11
28/02/2010,21:00,80,2.7,10.0,0.6,26.9,81.2,0.0,0,1011,0.001,0.000,0.001,0.000,32.1,8.4,12
28/02/2010,22:00,83,2.9,8.9,0.6,26.9,81.3,0.0,0,1011,0.000,0.001,0.001,0.000,39.3,10.9,13
28/02/2010,23:00,81,2.7,10.0,0.7,26.8,81.9,0.0,0,1010,0.000,0.001,0.001,0.000,43.2,11.5,13
01/03/2010,00:00,68,2.1,12.1,0.7,26.7,82.3,0.0,0,1010,,,,,27.3,7.1,
01/03/2010,01:00,66,1.8,21.2,0.8,26.4,84.2,0.0,0,1009,0.000,0.000,0.000,0.000,15.8,-1.4,12
01/03/2010,02:00,65,2.0,20.7,0.8,26.3,84.7,0.0,0,1008,0.000,0.000,0.000,0.000,24.8,7.3,11
01/03/2010,03:00,80,2.3,7.7,0.5,26.4,83.0,0.0,0,1008,0.005,0.000,0.005,0.000,15.5,2.1,11
01/03/2010,04:00,71,1.9,13.0,0.7,26.4,83.9,0.0,0,1007,0.000,0.001,0.001,0.000,25.9,3.8,12
01/03/2010,05:00,74,1.7,10.7,0.5,26.4,84.6,0.0,1,1008,0.004,0.002,0.006,0.000,19.5,4.4,12
01/03/2010,06:00,79,1.5,8.9,0.4,26.5,84.3,0.0,30,1009,0.017,0.006,0.022,0.000,22.6,7.7,13
01/03/2010,07:00,83,2.0,11.3,0.6,27.0,82.1,0.0,154,1009,0.012,0.003,0.015,0.000,52.9,10.8,21
01/03/2010,08:00,75,2.4,11.6,0.7,27.3,82.0,0.0,180,1009,0.009,0.004,0.013,0.000,56.1,12.5,13
01/03/2010,09:00,60,2.1,15.5,0.7,27.8,79.9,0.0,407,1009,0.008,0.004,0.012,0.000,25.9,9.1,14
01/03/2010,10:00,52,2.2,17.2,0.8,28.3,77.7,0.0,472,1008,0.010,0.004,0.014,0.000,,,13
01/03/2010,11:00,48,2.4,20.3,1.1,28.6,76.8,0.0,658,1008,0.013,0.004,0.017,0.000,78.4,65.1,14
01/03/2010,12:00,55,2.6,19.8,1.0,28.9,73.7,0.0,942,1007,0.004,0.002,0.006,0.000,62.2,48.3,11
01/03/2010,13:00,52,2.7,16.6,1.1,28.8,74.6,0.0,604,1006,0.008,0.003,0.011,0.000,27.3,14.9,16
